Exit stations,Entry stations->,,TOTAL,,,Apr 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	359 ," 	1,701 "," 	1,629 ", 	969 ," 	6,426 "," 	1,301 "," 	1,919 "," 	1,462 "," 	1,737 ", 	730 ," 	1,308 "," 	1,071 ", 	546 , 	219 , 	460 , 	226 , 	202 , 	217 , 	364 , 	206 , 	292 , 	122 , 	95 , 	357 , 	421 ," 	4,645 "," 	3,606 "," 	6,388 "," 	3,370 "," 	2,542 "," 	2,598 ", 	723 , 	707 ," 	1,026 ", 	283 , 	80 , 	164 , 	71 , 	182 , 	206 , 	321 , 	963 , 	298 , 	74 , 	226 , 	276 , 	203 , 	199 , 	145 , 	208 ," 	53,843 ",,,,,,,,,,,,,
EN," 	1,745 ", 	485 ," 	1,544 "," 	1,046 "," 	9,459 "," 	1,651 "," 	2,571 "," 	3,390 "," 	4,366 ", 	883 ," 	1,723 "," 	1,637 ", 	789 , 	575 , 	701 , 	171 , 	385 , 	457 , 	359 , 	213 , 	378 , 	169 , 	155 , 	369 , 	515 ," 	8,915 "," 	7,996 "," 	11,201 "," 	7,067 "," 	3,214 "," 	2,555 ", 	893 , 	984 ," 	1,841 ", 	279 , 	121 , 	245 , 	93 , 	238 , 	279 , 	404 ," 	1,621 ", 	521 , 	161 , 	631 , 	442 , 	294 , 	485 , 	77 , 	204 ," 	86,497 ",,,,,,,,,,,,,
EP," 	1,779 "," 	1,481 ", 	263 , 	839 ," 	7,757 "," 	1,016 "," 	1,635 "," 	2,022 "," 	2,245 ", 	615 , 	708 , 	739 , 	421 , 	241 , 	322 , 	114 , 	182 , 	188 , 	254 , 	189 , 	247 , 	135 , 	88 , 	337 , 	139 ," 	5,434 "," 	4,362 "," 	4,278 "," 	3,472 "," 	1,273 "," 	1,007 ", 	429 , 	413 , 	643 , 	67 , 	98 , 	109 , 	44 , 	132 , 	112 , 	111 ," 	1,018 ", 	233 , 	59 , 	400 , 	161 , 	158 , 	204 , 	34 , 	63 ," 	48,270 ",,,,,,,,,,,,,
NB," 	1,120 ", 	979 , 	823 , 	280 ," 	2,019 ", 	807 ," 	1,066 "," 	1,768 "," 	1,724 ", 	556 , 	916 , 	747 , 	362 , 	152 , 	266 , 	180 , 	140 , 	223 , 	182 , 	223 , 	209 , 	77 , 	55 , 	155 , 	232 ," 	6,111 "," 	4,568 "," 	3,803 "," 	4,078 "," 	1,797 "," 	1,122 ", 	384 , 	366 , 	361 , 	80 , 	49 , 	177 , 	36 , 	79 , 	81 , 	90 ," 	1,492 ", 	285 , 	53 , 	505 , 	188 , 	155 , 	253 , 	76 , 	65 ," 	41,515 ",,,,,,,,,,,,,
BK," 	7,128 "," 	9,828 "," 	8,162 "," 	2,316 "," 	1,327 "," 	3,840 "," 	4,227 "," 	5,209 "," 	5,875 "," 	2,102 "," 	3,306 "," 	2,081 "," 	2,221 "," 	1,461 "," 	1,636 "," 	1,193 "," 	1,545 "," 	1,433 "," 	1,031 ", 	965 , 	956 , 	582 , 	462 , 	310 ," 	1,112 "," 	10,723 "," 	8,168 "," 	10,435 "," 	7,465 "," 	4,334 "," 	3,335 "," 	1,975 "," 	1,254 "," 	1,459 ", 	381 , 	463 ," 	1,026 ", 	184 , 	555 , 	373 , 	432 ," 	3,382 "," 	1,556 ", 	386 ," 	2,100 ", 	707 ," 	1,371 "," 	2,038 ", 	201 , 	486 ," 	135,097 ",,,,,,,,,,,,,
AS," 	1,421 "," 	1,549 "," 	1,050 ", 	805 ," 	3,531 ", 	298 ," 	1,088 "," 	1,915 "," 	1,853 ", 	692 ," 	1,340 "," 	1,022 ", 	512 , 	293 , 	269 , 	185 , 	284 , 	233 , 	176 , 	193 , 	210 , 	87 , 	48 , 	114 , 	371 ," 	5,503 "," 	4,470 "," 	4,273 "," 	4,177 "," 	2,249 "," 	1,400 ", 	408 , 	429 , 	372 , 	102 , 	89 , 	159 , 	46 , 	129 , 	43 , 	179 ," 	1,047 ", 	253 , 	52 , 	430 , 	197 , 	232 , 	356 , 	21 , 	185 ," 	46,340 ",,,,,,,,,,,,,
MA," 	2,224 "," 	2,501 "," 	1,433 "," 	1,050 "," 	3,988 "," 	1,117 ", 	606 ," 	2,005 "," 	2,242 ", 	732 ," 	2,438 "," 	2,114 "," 	1,334 ", 	831 , 	977 , 	576 , 	663 , 	610 ," 	1,282 "," 	1,160 "," 	1,415 ", 	594 , 	459 , 	957 , 	849 ," 	9,822 "," 	7,717 "," 	8,194 "," 	7,276 "," 	4,632 "," 	2,639 ", 	819 , 	884 , 	844 , 	255 , 	112 , 	508 , 	243 , 	885 , 	226 , 	292 ," 	1,722 ", 	479 , 	157 , 	463 , 	493 , 	390 , 	616 , 	448 ," 	1,203 "," 	85,476 ",,,,,,,,,,,,,
19," 	1,466 "," 	3,404 "," 	2,018 "," 	1,869 "," 	4,888 "," 	1,973 "," 	2,040 ", 	667 , 	450 , 	361 ," 	1,628 "," 	2,055 "," 	1,950 "," 	1,287 "," 	1,428 ", 	957 , 	978 ," 	1,114 "," 	1,620 "," 	1,675 "," 	1,924 "," 	1,017 ", 	788 ," 	1,583 ", 	860 ," 	12,344 "," 	9,512 "," 	9,914 "," 	8,548 "," 	5,086 "," 	3,564 "," 	1,476 "," 	1,313 "," 	1,427 ", 	377 , 	348 ," 	1,043 ", 	382 , 	972 , 	456 , 	449 ," 	1,655 ", 	785 , 	487 , 	502 , 	745 , 	822 , 	936 , 	277 ," 	1,132 "," 	104,552 ",,,,,,,,,,,,,
12," 	1,814 "," 	4,117 "," 	2,287 "," 	1,744 "," 	5,403 "," 	1,852 "," 	2,271 ", 	452 , 	675 , 	348 ," 	1,514 "," 	2,086 "," 	2,316 "," 	2,052 "," 	2,034 "," 	1,120 "," 	1,674 "," 	1,520 "," 	1,859 "," 	2,292 "," 	2,074 ", 	815 , 	716 ," 	1,507 ", 	998 ," 	10,879 "," 	8,059 "," 	10,820 "," 	7,877 "," 	4,058 "," 	3,117 "," 	1,608 "," 	1,515 "," 	1,616 ", 	694 , 	346 ," 	1,331 ", 	465 ," 	1,445 ", 	730 , 	690 ," 	1,916 ", 	903 , 	463 , 	525 , 	624 , 	756 , 	971 , 	414 ," 	1,473 "," 	108,835 ",,,,,,,,,,,,,
LM, 	618 , 	886 , 	555 , 	524 ," 	2,141 ", 	783 , 	680 , 	353 , 	370 , 	400 ," 	2,308 "," 	3,341 "," 	4,016 "," 	2,852 "," 	1,795 "," 	1,276 "," 	1,204 "," 	1,089 ", 	237 , 	200 , 	335 , 	93 , 	54 , 	364 , 	505 ," 	8,387 "," 	6,898 "," 	7,919 "," 	6,097 "," 	3,254 "," 	2,028 ", 	879 , 	847 , 	823 , 	134 ," 	1,432 "," 	2,058 ", 	85 , 	216 , 	186 , 	140 , 	334 , 	124 , 	993 , 	449 , 	942 , 	518 , 	830 , 	130 , 	404 ," 	73,086 ",,,,,,,,,,,,,
