Exit stations,Entry stations->,,WEEKDAY,,,Apr 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	12 , 	67 , 	62 , 	39 , 	252 , 	50 , 	76 , 	59 , 	72 , 	29 , 	51 , 	40 , 	23 , 	7 , 	19 , 	10 , 	8 , 	8 , 	15 , 	8 , 	12 , 	5 , 	4 , 	13 , 	16 , 	193 , 	158 , 	254 , 	140 , 	106 , 	103 , 	29 , 	28 , 	44 , 	11 , 	3 , 	5 , 	3 , 	7 , 	8 , 	12 , 	34 , 	11 , 	3 , 	9 , 	11 , 	7 , 	6 , 	6 , 	9 ," 	2,155 ",,,,,,,,,,,,,
EN, 	69 , 	17 , 	64 , 	42 , 	394 , 	65 , 	105 , 	147 , 	192 , 	37 , 	67 , 	58 , 	32 , 	22 , 	28 , 	6 , 	15 , 	20 , 	14 , 	8 , 	16 , 	7 , 	7 , 	15 , 	21 , 	389 , 	351 , 	437 , 	305 , 	130 , 	102 , 	38 , 	41 , 	81 , 	9 , 	5 , 	9 , 	4 , 	9 , 	12 , 	16 , 	59 , 	22 , 	7 , 	24 , 	18 , 	11 , 	16 , 	3 , 	8 ," 	3,573 ",,,,,,,,,,,,,
EP, 	67 , 	59 , 	9 , 	31 , 	321 , 	38 , 	65 , 	84 , 	93 , 	24 , 	27 , 	24 , 	17 , 	9 , 	13 , 	4 , 	8 , 	7 , 	11 , 	8 , 	10 , 	5 , 	4 , 	14 , 	5 , 	233 , 	191 , 	163 , 	144 , 	49 , 	39 , 	17 , 	18 , 	29 , 	3 , 	4 , 	3 , 	2 , 	5 , 	5 , 	5 , 	35 , 	10 , 	2 , 	14 , 	7 , 	5 , 	7 , 	2 , 	2 ," 	1,951 ",,,,,,,,,,,,,
NB, 	44 , 	38 , 	30 , 	9 , 	84 , 	31 , 	42 , 	71 , 	72 , 	23 , 	36 , 	25 , 	14 , 	6 , 	11 , 	7 , 	5 , 	8 , 	8 , 	9 , 	8 , 	3 , 	2 , 	6 , 	9 , 	258 , 	194 , 	136 , 	164 , 	65 , 	38 , 	14 , 	15 , 	15 , 	3 , 	2 , 	7 , 	1 , 	3 , 	4 , 	4 , 	55 , 	11 , 	2 , 	19 , 	8 , 	5 , 	9 , 	3 , 	3 ," 	1,637 ",,,,,,,,,,,,,
BK, 	283 , 	407 , 	337 , 	97 , 	43 , 	159 , 	173 , 	213 , 	239 , 	87 , 	134 , 	77 , 	94 , 	59 , 	68 , 	53 , 	63 , 	54 , 	46 , 	42 , 	38 , 	23 , 	20 , 	11 , 	43 , 	404 , 	310 , 	345 , 	274 , 	157 , 	127 , 	77 , 	49 , 	54 , 	16 , 	20 , 	40 , 	8 , 	25 , 	16 , 	16 , 	110 , 	56 , 	13 , 	67 , 	27 , 	43 , 	62 , 	10 , 	23 ," 	5,210 ",,,,,,,,,,,,,
AS, 	55 , 	60 , 	41 , 	31 , 	149 , 	9 , 	42 , 	76 , 	76 , 	28 , 	52 , 	37 , 	21 , 	11 , 	10 , 	8 , 	11 , 	9 , 	7 , 	8 , 	8 , 	4 , 	2 , 	4 , 	14 , 	234 , 	194 , 	162 , 	167 , 	83 , 	48 , 	16 , 	18 , 	14 , 	4 , 	4 , 	6 , 	2 , 	6 , 	2 , 	7 , 	36 , 	10 , 	2 , 	15 , 	8 , 	8 , 	13 , 	1 , 	8 ," 	1,840 ",,,,,,,,,,,,,
MA, 	88 , 	101 , 	55 , 	40 , 	161 , 	42 , 	22 , 	79 , 	92 , 	29 , 	96 , 	76 , 	58 , 	32 , 	41 , 	25 , 	28 , 	27 , 	56 , 	51 , 	61 , 	24 , 	20 , 	37 , 	31 , 	408 , 	323 , 	302 , 	294 , 	170 , 	92 , 	30 , 	38 , 	34 , 	10 , 	5 , 	23 , 	10 , 	40 , 	10 , 	11 , 	58 , 	19 , 	6 , 	16 , 	21 , 	14 , 	22 , 	20 , 	54 ," 	3,402 ",,,,,,,,,,,,,
19, 	59 , 	147 , 	84 , 	76 , 	194 , 	78 , 	83 , 	22 , 	18 , 	15 , 	67 , 	72 , 	85 , 	54 , 	61 , 	42 , 	41 , 	50 , 	74 , 	77 , 	86 , 	47 , 	36 , 	62 , 	31 , 	526 , 	412 , 	379 , 	348 , 	184 , 	132 , 	60 , 	55 , 	59 , 	17 , 	16 , 	48 , 	18 , 	45 , 	20 , 	19 , 	58 , 	34 , 	23 , 	18 , 	32 , 	34 , 	37 , 	12 , 	53 ," 	4,295 ",,,,,,,,,,,,,
12, 	75 , 	184 , 	96 , 	74 , 	220 , 	75 , 	93 , 	19 , 	23 , 	15 , 	65 , 	83 , 	102 , 	89 , 	91 , 	51 , 	78 , 	69 , 	85 , 	105 , 	95 , 	38 , 	33 , 	62 , 	39 , 	456 , 	346 , 	412 , 	320 , 	153 , 	126 , 	68 , 	64 , 	71 , 	30 , 	17 , 	63 , 	22 , 	67 , 	34 , 	28 , 	67 , 	39 , 	22 , 	21 , 	28 , 	32 , 	41 , 	18 , 	69 ," 	4,569 ",,,,,,,,,,,,,
LM, 	24 , 	37 , 	23 , 	21 , 	91 , 	33 , 	27 , 	14 , 	15 , 	13 , 	87 , 	110 , 	167 , 	113 , 	74 , 	56 , 	52 , 	45 , 	11 , 	9 , 	14 , 	4 , 	3 , 	15 , 	17 , 	353 , 	297 , 	290 , 	244 , 	118 , 	72 , 	35 , 	34 , 	34 , 	5 , 	60 , 	83 , 	4 , 	10 , 	8 , 	6 , 	12 , 	5 , 	42 , 	15 , 	39 , 	19 , 	30 , 	6 , 	19 ," 	2,911 ",,,,,,,,,,,,,
FV, 	52 , 	65 , 	25 , 	33 , 	130 , 	51 , 	88 , 	76 , 	67 , 	84 , 	20 , 	127 , 	144 , 	127 , 	120 , 	56 , 	46 , 	51 , 	15 , 	11 , 	18 , 	12 , 	12 , 	20 , 	65 , 	338 , 	290 , 	374 , 	337 , 	151 , 	120 , 	33 , 	49 , 	78 , 	6 , 	29 , 	70 , 	3 , 	7 , 	8 , 	11 , 	28 , 	6 , 	31 , 	8 , 	46 , 	28 , 	25 , 	6 , 	13 ," 	3,609 ",,,,,,,,,,,,,
