Exit stations,Entry stations->,,SUNDAY,,,Jul 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	59 , 	65 , 	37 , 	34 , 	114 , 	61 , 	73 , 	65 , 	72 , 	114 , 	19 , 	157 , 	102 , 	135 , 	73 , 	57 , 	12 , 	42 , 	28 , 	12 , 	19 , 	9 , 	6 , 	31 , 	62 , 	289 , 	209 , 	507 , 	270 , 	139 , 	122 , 	37 , 	41 , 	29 , 	5 , 	36 , 	56 , 	4 , 	36 , 	6 , 	10 , 	58 , 	7 , 	36 , 	15 , 	-   ," 	3,366 ",,,,,,,,,,,
CL, 	49 , 	105 , 	58 , 	59 , 	100 , 	52 , 	92 , 	65 , 	100 , 	124 , 	144 , 	16 , 	124 , 	158 , 	121 , 	106 , 	23 , 	50 , 	46 , 	47 , 	58 , 	32 , 	37 , 	39 , 	58 , 	228 , 	139 , 	382 , 	159 , 	77 , 	63 , 	32 , 	27 , 	29 , 	6 , 	70 , 	255 , 	27 , 	63 , 	7 , 	10 , 	37 , 	9 , 	100 , 	29 , 	-   ," 	3,615 ",,,,,,,,,,,
SL, 	15 , 	22 , 	13 , 	18 , 	67 , 	22 , 	33 , 	45 , 	63 , 	98 , 	114 , 	132 , 	6 , 	79 , 	65 , 	36 , 	10 , 	25 , 	12 , 	7 , 	8 , 	2 , 	6 , 	15 , 	24 , 	184 , 	124 , 	323 , 	116 , 	49 , 	41 , 	21 , 	19 , 	18 , 	4 , 	25 , 	35 , 	4 , 	15 , 	2 , 	7 , 	29 , 	6 , 	28 , 	8 , 	-   ," 	1,996 ",,,,,,,,,,,
BF, 	10 , 	28 , 	9 , 	13 , 	51 , 	20 , 	40 , 	44 , 	65 , 	91 , 	139 , 	142 , 	80 , 	10 , 	75 , 	67 , 	24 , 	59 , 	10 , 	6 , 	5 , 	3 , 	1 , 	10 , 	23 , 	209 , 	107 , 	321 , 	108 , 	50 , 	40 , 	23 , 	23 , 	23 , 	5 , 	42 , 	65 , 	1 , 	15 , 	5 , 	6 , 	30 , 	5 , 	77 , 	7 , 	-   ," 	2,187 ",,,,,,,,,,,
HY, 	17 , 	22 , 	15 , 	9 , 	44 , 	14 , 	30 , 	29 , 	41 , 	44 , 	67 , 	112 , 	51 , 	74 , 	7 , 	64 , 	25 , 	62 , 	7 , 	4 , 	9 , 	2 , 	2 , 	9 , 	11 , 	125 , 	50 , 	131 , 	56 , 	25 , 	18 , 	11 , 	12 , 	10 , 	3 , 	14 , 	25 , 	1 , 	20 , 	2 , 	6 , 	13 , 	4 , 	20 , 	14 , 	-   ," 	1,328 ",,,,,,,,,,,
SH, 	13 , 	30 , 	13 , 	15 , 	85 , 	17 , 	31 , 	29 , 	39 , 	45 , 	65 , 	102 , 	37 , 	80 , 	69 , 	14 , 	11 , 	31 , 	11 , 	8 , 	13 , 	4 , 	2 , 	11 , 	12 , 	154 , 	94 , 	241 , 	94 , 	41 , 	32 , 	14 , 	16 , 	23 , 	7 , 	11 , 	36 , 	2 , 	20 , 	3 , 	6 , 	29 , 	4 , 	19 , 	21 , 	-   ," 	1,657 ",,,,,,,,,,,
UC, 	7 , 	14 , 	5 , 	4 , 	25 , 	8 , 	10 , 	8 , 	15 , 	18 , 	19 , 	23 , 	12 , 	26 , 	28 , 	14 , 	6 , 	36 , 	2 , 	2 , 	2 , 	0 , 	1 , 	4 , 	2 , 	98 , 	46 , 	98 , 	30 , 	14 , 	8 , 	3 , 	4 , 	7 , 	2 , 	6 , 	11 , 	0 , 	5 , 	1 , 	1 , 	13 , 	2 , 	4 , 	11 , 	-   , 	656 ,,,,,,,,,,,
FM, 	8 , 	21 , 	14 , 	15 , 	108 , 	20 , 	23 , 	23 , 	31 , 	32 , 	41 , 	46 , 	26 , 	52 , 	54 , 	30 , 	38 , 	14 , 	10 , 	8 , 	9 , 	5 , 	2 , 	10 , 	8 , 	175 , 	85 , 	221 , 	76 , 	38 , 	22 , 	12 , 	8 , 	10 , 	1 , 	10 , 	31 , 	3 , 	15 , 	2 , 	4 , 	28 , 	3 , 	11 , 	28 , 	-   ," 	1,428 ",,,,,,,,,,,
CN, 	15 , 	22 , 	8 , 	9 , 	40 , 	11 , 	35 , 	26 , 	46 , 	9 , 	24 , 	42 , 	13 , 	9 , 	7 , 	10 , 	3 , 	12 , 	9 , 	58 , 	120 , 	44 , 	18 , 	38 , 	7 , 	195 , 	96 , 	243 , 	90 , 	38 , 	26 , 	20 , 	18 , 	20 , 	6 , 	3 , 	6 , 	20 , 	144 , 	5 , 	6 , 	78 , 	9 , 	7 , 	24 , 	-   ," 	1,690 ",,,,,,,,,,,
PH, 	4 , 	7 , 	6 , 	7 , 	34 , 	10 , 	28 , 	20 , 	33 , 	4 , 	11 , 	41 , 	5 , 	4 , 	5 , 	7 , 	3 , 	10 , 	51 , 	10 , 	67 , 	21 , 	10 , 	43 , 	6 , 	276 , 	123 , 	234 , 	131 , 	42 , 	26 , 	19 , 	11 , 	15 , 	5 , 	1 , 	4 , 	8 , 	52 , 	2 , 	6 , 	152 , 	10 , 	1 , 	45 , 	-   ," 	1,608 ",,,,,,,,,,,
WC, 	11 , 	13 , 	11 , 	17 , 	57 , 	15 , 	38 , 	40 , 	39 , 	9 , 	18 , 	60 , 	7 , 	6 , 	5 , 	7 , 	1 , 	10 , 	135 , 	63 , 	14 , 	25 , 	20 , 	67 , 	9 , 	405 , 	184 , 	297 , 	166 , 	63 , 	50 , 	19 , 	14 , 	15 , 	4 , 	2 , 	3 , 	15 , 	98 , 	4 , 	8 , 	179 , 	15 , 	1 , 	42 , 	-   ," 	2,282 ",,,,,,,,,,,
LF, 	2 , 	6 , 	4 , 	5 , 	32 , 	8 , 	18 , 	18 , 	20 , 	3 , 	5 , 	33 , 	1 , 	2 , 	2 , 	3 , 	0 , 	5 , 	49 , 	20 , 	24 , 	9 , 	5 , 	37 , 	5 , 	220 , 	103 , 	174 , 	76 , 	35 , 	18 , 	10 , 	6 , 	6 , 	1 , 	1 , 	2 , 	3 , 	20 , 	1 , 	2 , 	91 , 	4 , 	1 , 	21 , 	-   ," 	1,113 ",,,,,,,,,,,
OR, 	3 , 	7 , 	8 , 	3 , 	33 , 	6 , 	14 , 	14 , 	30 , 	2 , 	6 , 	36 , 	4 , 	5 , 	2 , 	2 , 	1 , 	2 , 	18 , 	10 , 	21 , 	7 , 	7 , 	29 , 	2 , 	168 , 	95 , 	136 , 	74 , 	30 , 	16 , 	12 , 	5 , 	7 , 	2 , 	2 , 	3 , 	2 , 	10 , 	1 , 	2 , 	60 , 	4 , 	1 , 	16 , 	-   , 	916 ,,,,,,,,,,,
RR, 	12 , 	15 , 	18 , 	9 , 	22 , 	10 , 	37 , 	54 , 	51 , 	13 , 	31 , 	46 , 	10 , 	12 , 	8 , 	10 , 	4 , 	15 , 	38 , 	41 , 	78 , 	42 , 	36 , 	18 , 	15 , 	365 , 	220 , 	383 , 	250 , 	143 , 	86 , 	32 , 	15 , 	17 , 	3 , 	2 , 	7 , 	8 , 	23 , 	6 , 	4 , 	147 , 	28 , 	2 , 	22 , 	-   ," 	2,410 ",,,,,,,,,,,
OW, 	10 , 	21 , 	6 , 	8 , 	39 , 	22 , 	33 , 	32 , 	51 , 	25 , 	53 , 	55 , 	23 , 	25 , 	8 , 	7 , 	1 , 	7 , 	7 , 	5 , 	7 , 	4 , 	1 , 	13 , 	15 , 	499 , 	307 , 	664 , 	330 , 	224 , 	147 , 	38 , 	27 , 	17 , 	4 , 	10 , 	14 , 	1 , 	19 , 	4 , 	9 , 	85 , 	11 , 	6 , 	9 , 	-   ," 	2,900 ",,,,,,,,,,,
EM, 	127 , 	267 , 	195 , 	294 , 	700 , 	234 , 	381 , 	345 , 	341 , 	310 , 	324 , 	278 , 	219 , 	219 , 	133 , 	166 , 	103 , 	213 , 	227 , 	311 , 	426 , 	247 , 	185 , 	393 , 	556 , 	86 , 	37 , 	235 , 	131 , 	380 , 	415 , 	291 , 	252 , 	231 , 	82 , 	151 , 	736 , 	104 , 	253 , 	87 , 	96 , 	383 , 	235 , 	213 , 	108 , 	-   ," 	11,702 ",,,,,,,,,,,
MT, 	89 , 	185 , 	121 , 	170 , 	378 , 	146 , 	225 , 	217 , 	239 , 	233 , 	248 , 	158 , 	160 , 	128 , 	62 , 	95 , 	57 , 	96 , 	114 , 	139 , 	186 , 	106 , 	98 , 	238 , 	389 , 	36 , 	39 , 	40 , 	61 , 	313 , 	333 , 	262 , 	474 , 	202 , 	77 , 	81 , 	244 , 	45 , 	127 , 	61 , 	62 , 	299 , 	135 , 	84 , 	53 , 	-   ," 	7,303 ",,,,,,,,,,,
PL, 	163 , 	380 , 	187 , 	188 , 	707 , 	202 , 	340 , 	312 , 	362 , 	356 , 	427 , 	346 , 	266 , 	264 , 	116 , 	206 , 	82 , 	169 , 	193 , 	205 , 	246 , 	139 , 	106 , 	302 , 	640 , 	258 , 	41 , 	113 , 	144 , 	943 ," 	1,046 ", 	699 , 	923 , 	666 , 	191 , 	124 , 	426 , 	76 , 	233 , 	170 , 	188 ," 	1,169 ", 	399 , 	131 , 	111 , 	-   ," 	14,953 ",,,,,,,,,,,
CC, 	70 , 	139 , 	83 , 	134 , 	340 , 	153 , 	276 , 	249 , 	220 , 	195 , 	254 , 	136 , 	100 , 	113 , 	49 , 	75 , 	30 , 	71 , 	84 , 	103 , 	145 , 	72 , 	63 , 	212 , 	359 , 	120 , 	58 , 	138 , 	66 , 	377 , 	442 , 	253 , 	331 , 	209 , 	94 , 	68 , 	202 , 	34 , 	85 , 	72 , 	101 , 	444 , 	215 , 	64 , 	54 , 	-   ," 	7,151 ",,,,,,,,,,,
16, 	54 , 	75 , 	53 , 	93 , 	210 , 	113 , 	182 , 	166 , 	112 , 	126 , 	144 , 	80 , 	47 , 	48 , 	25 , 	36 , 	11 , 	34 , 	35 , 	47 , 	56 , 	37 , 	28 , 	129 , 	236 , 	369 , 	248 ," 	1,015 ", 	377 , 	44 , 	144 , 	197 , 	238 , 	154 , 	68 , 	23 , 	71 , 	11 , 	44 , 	54 , 	72 , 	200 , 	144 , 	17 , 	27 , 	-   ," 	5,694 ",,,,,,,,,,,
24, 	67 , 	72 , 	35 , 	65 , 	134 , 	81 , 	136 , 	134 , 	95 , 	111 , 	127 , 	65 , 	45 , 	40 , 	24 , 	28 , 	8 , 	22 , 	27 , 	30 , 	44 , 	20 , 	18 , 	86 , 	174 , 	462 , 	298 ," 	1,250 ", 	497 , 	151 , 	61 , 	153 , 	207 , 	126 , 	58 , 	17 , 	51 , 	12 , 	45 , 	37 , 	88 , 	197 , 	113 , 	14 , 	35 , 	-   ," 	5,558 ",,,,,,,,,,,
GP, 	21 , 	33 , 	22 , 	22 , 	83 , 	27 , 	47 , 	39 , 	40 , 	33 , 	34 , 	25 , 	19 , 	16 , 	10 , 	13 , 	4 , 	8 , 	26 , 	18 , 	22 , 	13 , 	11 , 	36 , 	44 , 	280 , 	194 , 	806 , 	228 , 	189 , 	162 , 	22 , 	30 , 	27 , 	18 , 	9 , 	33 , 	5 , 	25 , 	15 , 	47 , 	99 , 	51 , 	7 , 	22 , 	-   ," 	2,936 ",,,,,,,,,,,
BP, 	21 , 	19 , 	10 , 	10 , 	31 , 	13 , 	21 , 	26 , 	34 , 	28 , 	32 , 	21 , 	16 , 	17 , 	11 , 	13 , 	4 , 	5 , 	14 , 	11 , 	14 , 	4 , 	6 , 	13 , 	28 , 	262 , 	235 ," 	1,123 ", 	298 , 	224 , 	193 , 	24 , 	25 , 	31 , 	31 , 	5 , 	21 , 	3 , 	21 , 	16 , 	68 , 	87 , 	47 , 	6 , 	6 , 	-   ," 	3,150 ",,,,,,,,,,,
DC, 	17 , 	23 , 	8 , 	12 , 	41 , 	10 , 	26 , 	23 , 	24 , 	29 , 	24 , 	26 , 	17 , 	12 , 	15 , 	16 , 	4 , 	10 , 	19 , 	13 , 	19 , 	5 , 	6 , 	15 , 	20 , 	223 , 	163 , 	762 , 	199 , 	177 , 	132 , 	30 , 	30 , 	13 , 	22 , 	10 , 	35 , 	5 , 	22 , 	29 , 	75 , 	204 , 	109 , 	10 , 	14 , 	-   ," 	2,697 ",,,,,,,,,,,
CM, 	10 , 	11 , 	4 , 	4 , 	10 , 	3 , 	9 , 	4 , 	14 , 	4 , 	5 , 	3 , 	5 , 	4 , 	5 , 	3 , 	2 , 	1 , 	9 , 	7 , 	7 , 	2 , 	3 , 	3 , 	4 , 	64 , 	57 , 	263 , 	95 , 	56 , 	54 , 	18 , 	32 , 	23 , 	7 , 	2 , 	5 , 	4 , 	14 , 	7 , 	35 , 	98 , 	30 , 	1 , 	3 , 	-   ," 	1,005 ",,,,,,,,,,,
CV, 	3 , 	5 , 	1 , 	3 , 	16 , 	7 , 	7 , 	6 , 	10 , 	47 , 	33 , 	74 , 	22 , 	41 , 	14 , 	10 , 	6 , 	11 , 	1 , 	1 , 	2 , 	0 , 	1 , 	6 , 	6 , 	134 , 	80 , 	158 , 	66 , 	30 , 	18 , 	9 , 	6 , 	12 , 	2 , 	6 , 	46 , 	1 , 	3 , 	1 , 	2 , 	13 , 	3 , 	69 , 	8 , 	-   , 	999 ,,,,,,,,,,,
ED, 	5 , 	12 , 	7 , 	9 , 	77 , 	14 , 	17 , 	15 , 	18 , 	58 , 	59 , 	232 , 	28 , 	74 , 	24 , 	42 , 	10 , 	30 , 	4 , 	5 , 	5 , 	1 , 	4 , 	7 , 	11 , 	624 , 	245 , 	478 , 	185 , 	56 , 	48 , 	31 , 	18 , 	34 , 	6 , 	39 , 	28 , 	1 , 	7 , 	6 , 	4 , 	120 , 	10 , 	30 , 	67 , 	-   ," 	2,803 ",,,,,,,,,,,
NC, 	1 , 	1 , 	1 , 	2 , 	7 , 	2 , 	7 , 	6 , 	10 , 	1 , 	5 , 	28 , 	2 , 	2 , 	1 , 	3 , 	1 , 	1 , 	17 , 	8 , 	16 , 	3 , 	2 , 	10 , 	1 , 	95 , 	34 , 	81 , 	36 , 	11 , 	12 , 	7 , 	4 , 	7 , 	4 , 	1 , 	1 , 	5 , 	21 , 	1 , 	2 , 	35 , 	3 , 	0 , 	13 , 	-   , 	513 ,,,,,,,,,,,
WP, 	24 , 	28 , 	6 , 	6 , 	28 , 	14 , 	74 , 	34 , 	52 , 	9 , 	39 , 	60 , 	18 , 	17 , 	16 , 	19 , 	7 , 	12 , 	157 , 	51 , 	95 , 	20 , 	13 , 	24 , 	26 , 	229 , 	111 , 	287 , 	107 , 	48 , 	57 , 	26 , 	26 , 	24 , 	14 , 	5 , 	6 , 	25 , 	21 , 	12 , 	12 , 	126 , 	11 , 	4 , 	25 , 	-   ," 	2,029 ",,,,,,,,,,,
SS, 	4 , 	10 , 	3 , 	2 , 	10 , 	1 , 	6 , 	4 , 	8 , 	4 , 	6 , 	6 , 	3 , 	5 , 	2 , 	2 , 	1 , 	3 , 	6 , 	4 , 	3 , 	2 , 	1 , 	5 , 	5 , 	80 , 	49 , 	205 , 	68 , 	49 , 	37 , 	16 , 	16 , 	32 , 	5 , 	1 , 	6 , 	1 , 	10 , 	9 , 	23 , 	41 , 	10 , 	1 , 	2 , 	-   , 	772 ,,,,,,,,,,,
SB, 	12 , 	11 , 	4 , 	2 , 	13 , 	4 , 	10 , 	6 , 	13 , 	4 , 	12 , 	12 , 	7 , 	9 , 	5 , 	9 , 	2 , 	5 , 	6 , 	8 , 	9 , 	2 , 	2 , 	5 , 	11 , 	94 , 	56 , 	210 , 	103 , 	74 , 	88 , 	40 , 	72 , 	82 , 	34 , 	2 , 	6 , 	4 , 	15 , 	25 , 	13 , 	59 , 	28 , 	2 , 	3 , 	-   ," 	1,193 ",,,,,,,,,,,
SO, 	27 , 	50 , 	39 , 	58 , 	124 , 	31 , 	73 , 	43 , 	65 , 	18 , 	33 , 	22 , 	12 , 	25 , 	10 , 	11 , 	4 , 	12 , 	64 , 	82 , 	113 , 	58 , 	50 , 	80 , 	64 , 	276 , 	241 ," 	1,060 ", 	273 , 	133 , 	96 , 	48 , 	46 , 	132 , 	70 , 	9 , 	80 , 	26 , 	82 , 	22 , 	31 , 	86 , 	195 , 	22 , 	21 , 	-   ," 	4,120 ",,,,,,,,,,,
MB, 	10 , 	16 , 	10 , 	12 , 	120 , 	12 , 	24 , 	23 , 	31 , 	16 , 	8 , 	12 , 	6 , 	7 , 	3 , 	4 , 	1 , 	2 , 	9 , 	11 , 	15 , 	8 , 	7 , 	26 , 	12 , 	190 , 	141 , 	444 , 	199 , 	136 , 	105 , 	43 , 	65 , 	100 , 	23 , 	3 , 	6 , 	4 , 	13 , 	13 , 	24 , 	381 , 	34 , 	3 , 	7 , 	-   ," 	2,341 ",,,,,,,,,,,
WD, 	6 , 	7 , 	4 , 	4 , 	26 , 	5 , 	8 , 	7 , 	5 , 	37 , 	42 , 	100 , 	31 , 	78 , 	20 , 	17 , 	6 , 	13 , 	5 , 	2 , 	2 , 	1 , 	1 , 	2 , 	6 , 	205 , 	90 , 	182 , 	75 , 	23 , 	12 , 	9 , 	6 , 	13 , 	2 , 	74 , 	22 , 	0 , 	3 , 	2 , 	2 , 	52 , 	3 , 	10 , 	38 , 	-   ," 	1,260 ",,,,,,,,,,,
OA, 	5 , 	14 , 	14 , 	19 , 	41 , 	10 , 	14 , 	15 , 	16 , 	10 , 	7 , 	27 , 	3 , 	3 , 	5 , 	4 , 	4 , 	8 , 	14 , 	17 , 	16 , 	11 , 	3 , 	10 , 	4 , 	71 , 	49 , 	109 , 	52 , 	18 , 	15 , 	8 , 	5 , 	7 , 	1 , 	4 , 	36 , 	7 , 	14 , 	1 , 	3 , 	22 , 	2 , 	12 , 	26 , 	-   , 	752 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,490 "," 	2,501 "," 	1,689 "," 	1,705 "," 	5,419 "," 	1,978 "," 	2,983 "," 	2,724 "," 	2,994 "," 	2,568 "," 	3,308 "," 	3,555 "," 	1,897 "," 	2,159 "," 	1,346 "," 	1,501 ", 	608 ," 	1,435 "," 	1,667 "," 	1,526 "," 	2,125 "," 	1,082 ", 	869 ," 	2,205 "," 	3,107 "," 	10,512 "," 	6,143 "," 	17,194 "," 	7,339 "," 	5,704 "," 	5,111 "," 	2,852 "," 	3,282 "," 	2,589 ", 	932 , 	975 ," 	2,854 ", 	513 ," 	1,851 ", 	748 ," 	1,112 "," 	6,108 "," 	2,156 "," 	1,100 "," 	1,342 ", 	-   ," 	134,860 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
