Exit stations,Entry stations->,,SATURDAY,,,May 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
HY, 	32 , 	50 , 	14 , 	17 , 	87 , 	31 , 	66 , 	47 , 	71 , 	64 , 	160 , 	161 , 	90 , 	130 , 	12 , 	85 , 	98 , 	146 , 	11 , 	10 , 	8 , 	3 , 	3 , 	16 , 	21 , 	125 , 	83 , 	255 , 	83 , 	47 , 	34 , 	17 , 	24 , 	27 , 	5 , 	23 , 	36 , 	3 , 	25 , 	5 , 	8 , 	13 , 	9 , 	30 ," 	2,279 ",,,FT/ED line," 	9,546 "," 	3,086 "," 	2,291 "," 	2,986 "," 	1,343 "," 	9,061 ", 	594 ," 	28,906 "
SH, 	18 , 	18 , 	8 , 	6 , 	40 , 	10 , 	24 , 	29 , 	39 , 	29 , 	76 , 	77 , 	43 , 	92 , 	87 , 	8 , 	39 , 	87 , 	9 , 	5 , 	5 , 	2 , 	4 , 	5 , 	9 , 	83 , 	59 , 	158 , 	60 , 	27 , 	26 , 	11 , 	13 , 	20 , 	6 , 	19 , 	23 , 	2 , 	15 , 	2 , 	5 , 	6 , 	5 , 	15 ," 	1,319 ",,,SFIA," 	4,851 ", 	517 ," 	2,495 ", 	803 , 	790 , 	512 ," 	1,023 "," 	10,990 "
UC, 	11 , 	21 , 	9 , 	11 , 	74 , 	19 , 	22 , 	32 , 	41 , 	45 , 	59 , 	102 , 	36 , 	90 , 	96 , 	45 , 	10 , 	108 , 	11 , 	7 , 	4 , 	3 , 	1 , 	6 , 	9 , 	152 , 	92 , 	274 , 	75 , 	28 , 	22 , 	9 , 	13 , 	30 , 	8 , 	13 , 	24 , 	2 , 	12 , 	8 , 	5 , 	17 , 	6 , 	12 ," 	1,668 ",,,Entries," 	55,715 "," 	19,493 "," 	35,761 "," 	21,915 "," 	16,391 "," 	28,628 "," 	11,793 "," 	189,694 "
FM, 	20 , 	48 , 	22 , 	25 , 	273 , 	31 , 	53 , 	61 , 	78 , 	66 , 	105 , 	231 , 	54 , 	146 , 	148 , 	99 , 	112 , 	29 , 	22 , 	19 , 	17 , 	7 , 	7 , 	23 , 	14 , 	290 , 	180 , 	545 , 	160 , 	66 , 	50 , 	22 , 	21 , 	47 , 	4 , 	23 , 	55 , 	6 , 	35 , 	8 , 	8 , 	45 , 	9 , 	19 ," 	3,299 ",,,,,,,,,,,
CN, 	26 , 	21 , 	10 , 	13 , 	59 , 	23 , 	57 , 	51 , 	82 , 	13 , 	35 , 	89 , 	13 , 	19 , 	12 , 	11 , 	9 , 	23 , 	14 , 	63 , 	218 , 	66 , 	24 , 	49 , 	7 , 	218 , 	126 , 	304 , 	119 , 	47 , 	50 , 	25 , 	25 , 	33 , 	17 , 	8 , 	9 , 	20 , 	240 , 	12 , 	11 , 	69 , 	20 , 	3 ," 	2,359 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	16 , 	9 , 	15 , 	61 , 	11 , 	37 , 	37 , 	46 , 	8 , 	23 , 	75 , 	9 , 	8 , 	9 , 	4 , 	6 , 	15 , 	64 , 	10 , 	94 , 	28 , 	17 , 	59 , 	8 , 	291 , 	167 , 	344 , 	141 , 	64 , 	37 , 	24 , 	12 , 	32 , 	8 , 	3 , 	9 , 	13 , 	74 , 	5 , 	9 , 	90 , 	21 , 	2 ," 	2,017 ",,,Dtwn SF," 	2,294 ",,,,,,,
WC, 	14 , 	23 , 	19 , 	22 , 	105 , 	22 , 	67 , 	64 , 	77 , 	18 , 	33 , 	90 , 	19 , 	8 , 	8 , 	6 , 	6 , 	20 , 	252 , 	109 , 	13 , 	53 , 	46 , 	106 , 	11 , 	407 , 	215 , 	435 , 	200 , 	82 , 	51 , 	25 , 	22 , 	38 , 	13 , 	3 , 	7 , 	31 , 	117 , 	8 , 	13 , 	123 , 	24 , 	2 ," 	3,022 ",,,OAK," 	16,088 "," 	1,023 ",,,,,,
LF, 	7 , 	9 , 	11 , 	13 , 	58 , 	8 , 	27 , 	27 , 	38 , 	7 , 	21 , 	49 , 	4 , 	5 , 	4 , 	2 , 	3 , 	7 , 	93 , 	33 , 	46 , 	8 , 	11 , 	69 , 	2 , 	250 , 	143 , 	232 , 	133 , 	54 , 	31 , 	15 , 	7 , 	14 , 	3 , 	2 , 	3 , 	9 , 	28 , 	3 , 	3 , 	62 , 	11 , 	2 ," 	1,564 ",,,CM line," 	34,285 "," 	5,092 "," 	6,943 ",,,,,
OR, 	8 , 	9 , 	6 , 	7 , 	52 , 	7 , 	20 , 	20 , 	26 , 	9 , 	21 , 	37 , 	4 , 	3 , 	4 , 	3 , 	2 , 	5 , 	25 , 	19 , 	41 , 	16 , 	6 , 	51 , 	2 , 	188 , 	108 , 	203 , 	95 , 	43 , 	26 , 	10 , 	9 , 	13 , 	7 , 	1 , 	2 , 	3 , 	10 , 	2 , 	4 , 	39 , 	9 , 	1 ," 	1,172 ",,,RM line," 	14,866 "," 	5,342 "," 	4,876 "," 	4,463 ",,,,
RR, 	19 , 	17 , 	35 , 	21 , 	54 , 	19 , 	45 , 	80 , 	75 , 	17 , 	49 , 	66 , 	17 , 	15 , 	12 , 	6 , 	6 , 	18 , 	47 , 	63 , 	102 , 	59 , 	57 , 	13 , 	14 , 	383 , 	290 , 	549 , 	313 , 	198 , 	137 , 	37 , 	25 , 	25 , 	6 , 	7 , 	7 , 	14 , 	29 , 	5 , 	3 , 	93 , 	33 , 	4 ," 	3,080 ",,,WP line," 	14,206 "," 	2,543 "," 	3,216 "," 	2,036 "," 	3,296 ",,,
OW, 	19 , 	30 , 	16 , 	14 , 	58 , 	35 , 	50 , 	42 , 	75 , 	22 , 	85 , 	74 , 	26 , 	38 , 	20 , 	8 , 	8 , 	12 , 	7 , 	6 , 	8 , 	4 , 	3 , 	15 , 	11 , 	435 , 	358 , 	848 , 	336 , 	235 , 	144 , 	28 , 	41 , 	25 , 	8 , 	8 , 	12 , 	3 , 	26 , 	6 , 	11 , 	39 , 	14 , 	7 ," 	3,261 ",,,FT/ED line," 	19,132 "," 	6,059 "," 	4,580 "," 	5,821 "," 	2,714 "," 	9,061 ",,
EM, 	150 , 	334 , 	213 , 	328 , 	690 , 	293 , 	478 , 	352 , 	458 , 	292 , 	356 , 	361 , 	211 , 	210 , 	149 , 	90 , 	192 , 	345 , 	259 , 	372 , 	502 , 	301 , 	236 , 	491 , 	541 , 	75 , 	38 , 	322 , 	205 , 	605 , 	687 , 	379 , 	487 , 	327 , 	110 , 	170 , 	897 , 	115 , 	257 , 	89 , 	105 , 	459 , 	260 , 	190 ," 	13,977 ",,,SFIA," 	10,502 ", 	998 ," 	4,963 "," 	1,518 "," 	1,651 "," 	1,107 "," 	1,023 "," 	189,694 "
MT, 	107 , 	255 , 	143 , 	242 , 	421 , 	188 , 	349 , 	294 , 	330 , 	255 , 	271 , 	189 , 	182 , 	180 , 	102 , 	82 , 	122 , 	197 , 	145 , 	190 , 	244 , 	147 , 	109 , 	328 , 	413 , 	36 , 	44 , 	67 , 	111 , 	577 , 	628 , 	456 ," 	1,152 ", 	373 , 	127 , 	109 , 	273 , 	84 , 	133 , 	97 , 	97 , 	395 , 	166 , 	89 ," 	10,492 ",,,,,,,,,,,
PL, 	246 , 	561 , 	309 , 	382 ," 	1,040 ", 	345 , 	613 , 	493 , 	610 , 	435 , 	587 , 	524 , 	339 , 	331 , 	210 , 	140 , 	203 , 	453 , 	250 , 	310 , 	394 , 	215 , 	189 , 	509 , 	856 , 	377 , 	69 , 	153 , 	255 ," 	1,894 "," 	1,876 "," 	1,064 "," 	2,001 "," 	1,165 ", 	371 , 	199 , 	607 , 	110 , 	301 , 	280 , 	297 ," 	1,724 ", 	610 , 	169 ," 	24,060 ",,,,,,,,,,,
CC, 	88 , 	183 , 	133 , 	226 , 	428 , 	231 , 	352 , 	326 , 	251 , 	203 , 	288 , 	201 , 	123 , 	112 , 	78 , 	49 , 	63 , 	140 , 	96 , 	123 , 	163 , 	104 , 	90 , 	276 , 	337 , 	159 , 	89 , 	229 , 	65 , 	709 , 	871 , 	400 , 	694 , 	368 , 	162 , 	69 , 	186 , 	37 , 	100 , 	114 , 	164 , 	519 , 	277 , 	64 ," 	9,935 ",,,,,,,,,,,
16, 	84 , 	125 , 	86 , 	156 , 	338 , 	214 , 	317 , 	282 , 	168 , 	153 , 	234 , 	115 , 	68 , 	68 , 	52 , 	32 , 	36 , 	86 , 	45 , 	68 , 	81 , 	58 , 	47 , 	208 , 	241 , 	600 , 	476 ," 	1,940 ", 	778 , 	46 , 	404 , 	359 , 	572 , 	323 , 	110 , 	42 , 	88 , 	17 , 	54 , 	93 , 	128 , 	178 , 	239 , 	28 ," 	9,834 ",,,,,,,,,,,
24, 	92 , 	121 , 	60 , 	110 , 	204 , 	144 , 	202 , 	162 , 	134 , 	88 , 	163 , 	106 , 	50 , 	56 , 	37 , 	24 , 	24 , 	46 , 	45 , 	41 , 	57 , 	32 , 	31 , 	133 , 	174 , 	579 , 	458 ," 	2,084 ", 	870 , 	399 , 	51 , 	320 , 	531 , 	309 , 	120 , 	20 , 	46 , 	11 , 	75 , 	96 , 	164 , 	157 , 	213 , 	14 ," 	8,846 ",,,,,,,,,,,
GP, 	25 , 	36 , 	23 , 	30 , 	70 , 	24 , 	45 , 	47 , 	41 , 	23 , 	45 , 	48 , 	17 , 	17 , 	14 , 	7 , 	10 , 	21 , 	23 , 	19 , 	25 , 	12 , 	13 , 	30 , 	29 , 	286 , 	291 ," 	1,201 ", 	373 , 	327 , 	302 , 	24 , 	82 , 	61 , 	39 , 	10 , 	24 , 	5 , 	26 , 	24 , 	74 , 	72 , 	68 , 	5 ," 	3,983 ",,,,,,,,,,,
BP, 	36 , 	54 , 	16 , 	24 , 	62 , 	24 , 	44 , 	36 , 	60 , 	33 , 	54 , 	49 , 	24 , 	32 , 	15 , 	11 , 	12 , 	19 , 	23 , 	16 , 	19 , 	7 , 	8 , 	18 , 	37 , 	430 , 	431 ," 	2,412 ", 	586 , 	496 , 	487 , 	84 , 	44 , 	90 , 	79 , 	11 , 	22 , 	7 , 	33 , 	44 , 	132 , 	63 , 	88 , 	11 ," 	6,279 ",,,,,,,,,,,
DC, 	35 , 	48 , 	22 , 	17 , 	102 , 	22 , 	36 , 	37 , 	58 , 	41 , 	62 , 	64 , 	33 , 	34 , 	26 , 	23 , 	26 , 	42 , 	39 , 	32 , 	37 , 	16 , 	11 , 	21 , 	33 , 	273 , 	276 ," 	1,301 ", 	392 , 	289 , 	351 , 	63 , 	111 , 	18 , 	48 , 	18 , 	49 , 	15 , 	45 , 	48 , 	136 , 	140 , 	122 , 	14 ," 	4,624 ",,,,,,,,,,,
CM, 	10 , 	19 , 	6 , 	5 , 	20 , 	6 , 	12 , 	13 , 	20 , 	4 , 	10 , 	8 , 	5 , 	13 , 	3 , 	5 , 	5 , 	4 , 	19 , 	10 , 	12 , 	3 , 	6 , 	6 , 	10 , 	95 , 	94 , 	436 , 	148 , 	89 , 	124 , 	42 , 	99 , 	46 , 	8 , 	4 , 	8 , 	4 , 	25 , 	12 , 	68 , 	72 , 	40 , 	1 ," 	1,644 ",,,,,,,,,,,
CV, 	5 , 	8 , 	6 , 	5 , 	34 , 	11 , 	12 , 	10 , 	17 , 	54 , 	62 , 	84 , 	36 , 	68 , 	21 , 	20 , 	15 , 	25 , 	7 , 	2 , 	2 , 	1 , 	2 , 	7 , 	6 , 	143 , 	100 , 	211 , 	76 , 	33 , 	22 , 	10 , 	13 , 	14 , 	3 , 	6 , 	82 , 	2 , 	5 , 	5 , 	3 , 	13 , 	5 , 	73 ," 	1,335 ",,,,,,,,,,,
ED, 	7 , 	18 , 	15 , 	14 , 	78 , 	16 , 	26 , 	26 , 	33 , 	71 , 	92 , 	384 , 	39 , 	108 , 	36 , 	25 , 	30 , 	57 , 	6 , 	9 , 	7 , 	3 , 	3 , 	7 , 	17 , 	772 , 	258 , 	661 , 	206 , 	73 , 	56 , 	24 , 	24 , 	52 , 	10 , 	87 , 	25 , 	2 , 	7 , 	7 , 	8 , 	96 , 	21 , 	33 ," 	3,541 ",,,,,,,,,,,
NC, 	2 , 	3 , 	2 , 	5 , 	20 , 	3 , 	13 , 	13 , 	14 , 	2 , 	6 , 	34 , 	4 , 	4 , 	5 , 	1 , 	2 , 	6 , 	23 , 	15 , 	23 , 	8 , 	4 , 	15 , 	3 , 	101 , 	72 , 	119 , 	38 , 	18 , 	13 , 	6 , 	6 , 	12 , 	6 , 	2 , 	0 , 	5 , 	22 , 	4 , 	7 , 	30 , 	3 , 	0 , 	693 ,,,,,,,,,,,
WP, 	35 , 	52 , 	12 , 	11 , 	45 , 	28 , 	105 , 	54 , 	86 , 	13 , 	66 , 	115 , 	30 , 	31 , 	24 , 	16 , 	11 , 	34 , 	239 , 	76 , 	121 , 	22 , 	11 , 	38 , 	33 , 	238 , 	118 , 	354 , 	138 , 	68 , 	87 , 	33 , 	42 , 	54 , 	26 , 	7 , 	7 , 	35 , 	14 , 	18 , 	21 , 	87 , 	23 , 	5 ," 	2,678 ",,,,,,,,,,,
SS, 	7 , 	10 , 	4 , 	3 , 	15 , 	3 , 	8 , 	11 , 	11 , 	8 , 	10 , 	13 , 	5 , 	7 , 	4 , 	3 , 	3 , 	6 , 	7 , 	8 , 	8 , 	3 , 	3 , 	5 , 	8 , 	81 , 	78 , 	303 , 	118 , 	69 , 	99 , 	25 , 	48 , 	46 , 	9 , 	4 , 	9 , 	4 , 	14 , 	6 , 	36 , 	30 , 	22 , 	2 ," 	1,173 ",,,,,,,,,,,
SB, 	11 , 	20 , 	8 , 	5 , 	20 , 	4 , 	11 , 	12 , 	21 , 	6 , 	14 , 	18 , 	9 , 	9 , 	8 , 	5 , 	7 , 	6 , 	11 , 	8 , 	10 , 	4 , 	3 , 	4 , 	13 , 	95 , 	70 , 	335 , 	184 , 	125 , 	165 , 	81 , 	144 , 	147 , 	72 , 	5 , 	7 , 	4 , 	26 , 	46 , 	13 , 	50 , 	43 , 	2 ," 	1,856 ",,,,,,,,,,,
SO, 	22 , 	47 , 	38 , 	57 , 	263 , 	40 , 	70 , 	50 , 	102 , 	24 , 	32 , 	35 , 	24 , 	15 , 	10 , 	7 , 	15 , 	33 , 	59 , 	75 , 	95 , 	56 , 	39 , 	98 , 	46 , 	340 , 	254 ," 	1,303 ", 	431 , 	167 , 	160 , 	77 , 	80 , 	132 , 	65 , 	10 , 	69 , 	30 , 	72 , 	32 , 	60 , 	27 , 	302 , 	18 ," 	4,975 ",,,,,,,,,,,
MB, 	15 , 	24 , 	14 , 	25 , 	129 , 	21 , 	25 , 	32 , 	35 , 	10 , 	22 , 	28 , 	12 , 	12 , 	5 , 	4 , 	4 , 	8 , 	24 , 	25 , 	23 , 	11 , 	10 , 	30 , 	18 , 	240 , 	150 , 	621 , 	248 , 	209 , 	208 , 	67 , 	97 , 	157 , 	46 , 	5 , 	16 , 	4 , 	20 , 	22 , 	37 , 	279 , 	20 , 	4 ," 	3,013 ",,,,,,,,,,,
WD, 	4 , 	5 , 	5 , 	5 , 	28 , 	7 , 	10 , 	11 , 	12 , 	30 , 	45 , 	117 , 	30 , 	77 , 	34 , 	19 , 	12 , 	19 , 	7 , 	4 , 	3 , 	1 , 	0 , 	4 , 	7 , 	182 , 	81 , 	196 , 	70 , 	23 , 	16 , 	8 , 	9 , 	16 , 	2 , 	73 , 	26 , 	0 , 	4 , 	2 , 	3 , 	29 , 	6 , 	8 ," 	1,245 ",,,,,,,,,,,
Entries," 	2,198 "," 	3,684 "," 	2,382 "," 	2,635 "," 	7,909 "," 	3,159 "," 	4,633 "," 	3,935 "," 	4,617 "," 	2,831 "," 	4,717 "," 	5,405 "," 	2,509 "," 	3,159 "," 	2,264 "," 	1,341 "," 	1,643 "," 	3,176 "," 	2,382 "," 	2,116 "," 	2,927 "," 	1,530 "," 	1,206 "," 	3,123 "," 	3,546 "," 	11,671 "," 	8,086 "," 	25,900 "," 	10,588 "," 	9,380 "," 	8,918 "," 	4,251 "," 	7,038 "," 	4,607 "," 	1,643 "," 	1,326 "," 	3,538 ", 	708 ," 	2,422 "," 	1,224 "," 	1,786 "," 	5,746 "," 	3,076 "," 	1,191 "," 	192,121 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
