Exit stations,Entry stations->,,SUNDAY,,,Feb 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
OW, 	12 , 	21 , 	6 , 	5 , 	44 , 	21 , 	33 , 	46 , 	48 , 	19 , 	67 , 	49 , 	20 , 	24 , 	14 , 	6 , 	6 , 	10 , 	10 , 	4 , 	8 , 	5 , 	2 , 	17 , 	13 , 	474 , 	279 , 	688 , 	357 , 	236 , 	150 , 	33 , 	34 , 	23 , 	4 , 	5 , 	13 , 	2 , 	21 , 	5 , 	14 , 	78 , 	9 , 	6 , 	11 , 	-   ," 	2,944 ",,,,,,,,,,,
EM, 	151 , 	300 , 	164 , 	231 , 	588 , 	217 , 	346 , 	326 , 	315 , 	281 , 	339 , 	171 , 	199 , 	220 , 	133 , 	91 , 	144 , 	330 , 	194 , 	261 , 	299 , 	148 , 	142 , 	360 , 	577 , 	83 , 	27 , 	233 , 	137 , 	360 , 	458 , 	267 , 	403 , 	360 , 	110 , 	144 , 	512 , 	89 , 	238 , 	100 , 	108 , 	338 , 	279 , 	166 , 	73 , 	-   ," 	11,008 ",,,,,,,,,,,
MT, 	88 , 	189 , 	105 , 	127 , 	304 , 	126 , 	205 , 	235 , 	255 , 	231 , 	219 , 	101 , 	118 , 	140 , 	58 , 	38 , 	77 , 	131 , 	97 , 	114 , 	146 , 	92 , 	75 , 	175 , 	334 , 	19 , 	38 , 	49 , 	68 , 	287 , 	336 , 	256 , 	691 , 	275 , 	88 , 	89 , 	179 , 	42 , 	113 , 	77 , 	79 , 	263 , 	131 , 	60 , 	42 , 	-   ," 	6,956 ",,,,,,,,,,,
PL, 	179 , 	411 , 	181 , 	219 , 	622 , 	224 , 	367 , 	362 , 	373 , 	401 , 	434 , 	255 , 	260 , 	273 , 	154 , 	105 , 	142 , 	290 , 	196 , 	196 , 	250 , 	138 , 	128 , 	294 , 	683 , 	270 , 	53 , 	120 , 	148 ," 	1,003 "," 	1,063 ", 	648 ," 	1,312 ", 	928 , 	242 , 	140 , 	395 , 	86 , 	253 , 	206 , 	215 , 	968 , 	385 , 	148 , 	71 , 	-   ," 	15,789 ",,,,,,,,,,,
CC, 	81 , 	134 , 	102 , 	174 , 	342 , 	157 , 	297 , 	268 , 	216 , 	218 , 	278 , 	102 , 	94 , 	80 , 	51 , 	28 , 	49 , 	143 , 	76 , 	109 , 	143 , 	106 , 	81 , 	235 , 	362 , 	114 , 	51 , 	135 , 	63 , 	379 , 	465 , 	236 , 	430 , 	292 , 	113 , 	62 , 	165 , 	42 , 	85 , 	86 , 	119 , 	415 , 	231 , 	53 , 	43 , 	-   ," 	7,500 ",,,,,,,,,,,
16, 	66 , 	70 , 	46 , 	107 , 	260 , 	150 , 	206 , 	218 , 	133 , 	153 , 	153 , 	55 , 	51 , 	35 , 	32 , 	19 , 	21 , 	45 , 	34 , 	46 , 	58 , 	31 , 	25 , 	125 , 	238 , 	339 , 	267 ," 	1,026 ", 	393 , 	46 , 	156 , 	197 , 	354 , 	211 , 	75 , 	25 , 	58 , 	9 , 	44 , 	49 , 	77 , 	222 , 	164 , 	28 , 	20 , 	-   ," 	6,130 ",,,,,,,,,,,
24, 	64 , 	69 , 	37 , 	80 , 	167 , 	97 , 	156 , 	162 , 	109 , 	114 , 	139 , 	56 , 	44 , 	38 , 	17 , 	15 , 	17 , 	34 , 	32 , 	33 , 	40 , 	26 , 	20 , 	97 , 	175 , 	425 , 	280 ," 	1,258 ", 	511 , 	150 , 	43 , 	169 , 	304 , 	204 , 	76 , 	16 , 	48 , 	13 , 	48 , 	58 , 	109 , 	215 , 	133 , 	18 , 	26 , 	-   ," 	5,936 ",,,,,,,,,,,
GP, 	19 , 	25 , 	15 , 	28 , 	70 , 	27 , 	40 , 	48 , 	45 , 	33 , 	27 , 	35 , 	17 , 	16 , 	4 , 	5 , 	8 , 	19 , 	16 , 	14 , 	21 , 	12 , 	11 , 	36 , 	39 , 	229 , 	192 , 	787 , 	231 , 	203 , 	173 , 	20 , 	35 , 	39 , 	24 , 	7 , 	26 , 	8 , 	20 , 	22 , 	55 , 	106 , 	53 , 	7 , 	12 , 	-   ," 	2,873 ",,,,,,,,,,,
BP, 	26 , 	37 , 	8 , 	17 , 	50 , 	17 , 	24 , 	31 , 	51 , 	38 , 	37 , 	31 , 	19 , 	20 , 	8 , 	8 , 	12 , 	20 , 	17 , 	10 , 	14 , 	7 , 	3 , 	15 , 	37 , 	365 , 	351 ," 	1,633 ", 	364 , 	347 , 	293 , 	42 , 	46 , 	54 , 	46 , 	10 , 	21 , 	5 , 	25 , 	28 , 	97 , 	95 , 	70 , 	8 , 	8 , 	-   ," 	4,460 ",,,,,,,,,,,
DC, 	22 , 	36 , 	14 , 	14 , 	60 , 	15 , 	25 , 	37 , 	40 , 	31 , 	41 , 	44 , 	23 , 	25 , 	14 , 	10 , 	16 , 	34 , 	20 , 	16 , 	24 , 	9 , 	9 , 	23 , 	31 , 	329 , 	235 ," 	1,055 ", 	279 , 	233 , 	201 , 	38 , 	64 , 	20 , 	22 , 	14 , 	49 , 	10 , 	33 , 	28 , 	89 , 	175 , 	107 , 	16 , 	12 , 	-   ," 	3,634 ",,,,,,,,,,,
CM, 	8 , 	12 , 	5 , 	7 , 	16 , 	4 , 	8 , 	12 , 	15 , 	5 , 	4 , 	8 , 	4 , 	7 , 	3 , 	2 , 	3 , 	4 , 	7 , 	8 , 	9 , 	3 , 	3 , 	6 , 	7 , 	98 , 	72 , 	301 , 	114 , 	76 , 	72 , 	27 , 	44 , 	22 , 	8 , 	1 , 	4 , 	3 , 	18 , 	6 , 	44 , 	101 , 	34 , 	2 , 	2 , 	-   ," 	1,217 ",,,,,,,,,,,
CV, 	4 , 	5 , 	3 , 	3 , 	22 , 	4 , 	10 , 	12 , 	11 , 	55 , 	39 , 	51 , 	30 , 	54 , 	17 , 	8 , 	10 , 	17 , 	2 , 	2 , 	3 , 	1 , 	1 , 	2 , 	10 , 	117 , 	89 , 	155 , 	67 , 	24 , 	17 , 	7 , 	8 , 	14 , 	2 , 	6 , 	48 , 	0 , 	4 , 	1 , 	2 , 	16 , 	3 , 	69 , 	8 , 	-   ," 	1,032 ",,,,,,,,,,,
ED, 	6 , 	13 , 	6 , 	8 , 	67 , 	8 , 	14 , 	23 , 	17 , 	71 , 	53 , 	85 , 	32 , 	88 , 	32 , 	15 , 	19 , 	74 , 	7 , 	4 , 	5 , 	3 , 	2 , 	7 , 	10 , 	459 , 	188 , 	465 , 	180 , 	60 , 	38 , 	29 , 	24 , 	39 , 	4 , 	53 , 	26 , 	2 , 	7 , 	3 , 	4 , 	99 , 	6 , 	28 , 	72 , 	-   ," 	2,451 ",,,,,,,,,,,
NC, 	2 , 	2 , 	3 , 	2 , 	7 , 	4 , 	10 , 	10 , 	9 , 	3 , 	5 , 	11 , 	3 , 	2 , 	2 , 	1 , 	1 , 	4 , 	16 , 	10 , 	19 , 	2 , 	1 , 	7 , 	2 , 	82 , 	41 , 	98 , 	42 , 	10 , 	11 , 	6 , 	5 , 	8 , 	2 , 	1 , 	2 , 	2 , 	19 , 	1 , 	1 , 	36 , 	3 , 	-   , 	8 , 	-   , 	511 ,,,,,,,,,,,
WP, 	25 , 	27 , 	9 , 	7 , 	36 , 	8 , 	74 , 	41 , 	47 , 	12 , 	34 , 	61 , 	18 , 	19 , 	20 , 	13 , 	13 , 	25 , 	153 , 	58 , 	94 , 	12 , 	12 , 	39 , 	28 , 	220 , 	110 , 	307 , 	107 , 	55 , 	55 , 	23 , 	35 , 	32 , 	16 , 	4 , 	11 , 	21 , 	16 , 	15 , 	18 , 	96 , 	14 , 	4 , 	19 , 	-   ," 	2,058 ",,,,,,,,,,,
SS, 	6 , 	12 , 	4 , 	7 , 	13 , 	4 , 	5 , 	6 , 	11 , 	5 , 	9 , 	7 , 	5 , 	3 , 	2 , 	1 , 	2 , 	4 , 	7 , 	3 , 	6 , 	2 , 	1 , 	5 , 	4 , 	93 , 	57 , 	245 , 	90 , 	54 , 	53 , 	22 , 	26 , 	25 , 	9 , 	2 , 	4 , 	2 , 	9 , 	7 , 	23 , 	37 , 	17 , 	1 , 	3 , 	-   , 	909 ,,,,,,,,,,,
SB, 	10 , 	19 , 	6 , 	7 , 	13 , 	4 , 	8 , 	12 , 	15 , 	9 , 	15 , 	12 , 	8 , 	10 , 	7 , 	4 , 	4 , 	14 , 	10 , 	6 , 	6 , 	6 , 	3 , 	8 , 	14 , 	100 , 	61 , 	274 , 	126 , 	79 , 	102 , 	54 , 	102 , 	100 , 	39 , 	4 , 	4 , 	2 , 	10 , 	24 , 	12 , 	47 , 	20 , 	2 , 	4 , 	-   ," 	1,390 ",,,,,,,,,,,
SO, 	25 , 	43 , 	46 , 	52 , 	116 , 	36 , 	62 , 	49 , 	48 , 	17 , 	27 , 	16 , 	15 , 	11 , 	10 , 	3 , 	15 , 	24 , 	61 , 	80 , 	103 , 	55 , 	42 , 	79 , 	68 , 	238 , 	209 , 	946 , 	307 , 	142 , 	122 , 	45 , 	54 , 	114 , 	64 , 	7 , 	66 , 	25 , 	64 , 	23 , 	27 , 	31 , 	204 , 	16 , 	17 , 	-   ," 	3,822 ",,,,,,,,,,,
MB, 	9 , 	21 , 	14 , 	18 , 	76 , 	19 , 	15 , 	29 , 	31 , 	12 , 	14 , 	9 , 	4 , 	6 , 	4 , 	4 , 	4 , 	4 , 	10 , 	13 , 	17 , 	8 , 	5 , 	23 , 	16 , 	255 , 	132 , 	464 , 	229 , 	143 , 	126 , 	50 , 	82 , 	101 , 	29 , 	2 , 	12 , 	4 , 	15 , 	14 , 	22 , 	393 , 	23 , 	3 , 	5 , 	-   ," 	2,484 ",,,,,,,,,,,
WD, 	2 , 	7 , 	6 , 	4 , 	25 , 	5 , 	9 , 	9 , 	10 , 	39 , 	40 , 	50 , 	31 , 	80 , 	37 , 	13 , 	16 , 	28 , 	4 , 	3 , 	2 , 	1 , 	1 , 	3 , 	7 , 	164 , 	72 , 	193 , 	69 , 	31 , 	20 , 	10 , 	10 , 	16 , 	1 , 	75 , 	17 , 	0 , 	2 , 	2 , 	3 , 	41 , 	4 , 	11 , 	31 , 	-   ," 	1,199 ",,,,,,,,,,,
OA, 	2 , 	15 , 	11 , 	19 , 	54 , 	14 , 	13 , 	12 , 	13 , 	9 , 	5 , 	18 , 	2 , 	2 , 	5 , 	1 , 	7 , 	15 , 	9 , 	23 , 	18 , 	11 , 	4 , 	9 , 	2 , 	64 , 	44 , 	105 , 	34 , 	10 , 	13 , 	9 , 	4 , 	8 , 	0 , 	3 , 	31 , 	4 , 	12 , 	2 , 	1 , 	18 , 	2 , 	13 , 	3 , 	-   , 	668 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,625 "," 	2,724 "," 	1,691 "," 	1,826 "," 	5,605 "," 	2,100 "," 	3,093 "," 	3,148 "," 	3,171 "," 	2,729 "," 	3,462 "," 	2,510 "," 	1,842 "," 	2,236 "," 	1,501 ", 	846 ," 	1,165 "," 	2,499 "," 	1,622 "," 	1,495 "," 	1,979 "," 	1,009 ", 	823 ," 	2,211 "," 	3,197 "," 	9,625 "," 	5,963 "," 	18,160 "," 	7,943 "," 	6,153 "," 	5,595 "," 	2,789 "," 	4,627 "," 	3,485 "," 	1,132 ", 	995 ," 	2,328 ", 	499 ," 	1,836 ", 	882 ," 	1,308 "," 	5,416 "," 	2,253 "," 	1,059 "," 	1,107 ", 	-   ," 	139,259 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
