Exit stations,Entry stations->,,SUNDAY,,,Jan 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	43 , 	72 , 	32 , 	111 , 	50 , 	48 , 	28 , 	41 , 	21 , 	50 , 	40 , 	15 , 	15 , 	14 , 	10 , 	9 , 	16 , 	13 , 	3 , 	6 , 	4 , 	5 , 	8 , 	17 , 	60 , 	39 , 	158 , 	62 , 	42 , 	51 , 	16 , 	29 , 	17 , 	6 , 	3 , 	10 , 	1 , 	29 , 	7 , 	7 , 	22 , 	10 ," 	1,247 ",,,Eastbay," 	24,032 ",,SF CBD," 	60,341 ",57.7%,,,
EN, 	49 , 	7 , 	45 , 	38 , 	198 , 	71 , 	71 , 	41 , 	68 , 	35 , 	63 , 	78 , 	21 , 	34 , 	24 , 	9 , 	13 , 	33 , 	20 , 	13 , 	15 , 	5 , 	3 , 	14 , 	21 , 	120 , 	109 , 	342 , 	104 , 	50 , 	54 , 	20 , 	43 , 	28 , 	15 , 	4 , 	14 , 	3 , 	24 , 	9 , 	10 , 	42 , 	16 ," 	1,997 ",,,Westbay," 	33,966 ",,non-CBD," 	39,669 ",37.9%,,,
EP, 	56 , 	40 , 	4 , 	40 , 	227 , 	53 , 	52 , 	39 , 	52 , 	40 , 	36 , 	39 , 	9 , 	11 , 	13 , 	4 , 	6 , 	22 , 	9 , 	7 , 	8 , 	5 , 	4 , 	16 , 	7 , 	77 , 	61 , 	210 , 	90 , 	31 , 	25 , 	10 , 	12 , 	8 , 	1 , 	4 , 	9 , 	1 , 	6 , 	2 , 	2 , 	29 , 	10 ," 	1,387 ",,,Transbay," 	46,544 ",,,,,,,
NB, 	30 , 	33 , 	30 , 	6 , 	59 , 	41 , 	38 , 	39 , 	59 , 	27 , 	40 , 	43 , 	11 , 	17 , 	13 , 	3 , 	8 , 	18 , 	10 , 	7 , 	14 , 	4 , 	3 , 	11 , 	10 , 	125 , 	99 , 	244 , 	145 , 	65 , 	58 , 	15 , 	18 , 	14 , 	4 , 	3 , 	9 , 	1 , 	9 , 	2 , 	3 , 	65 , 	15 ," 	1,467 ",,,,,,,,,,,
BK, 	131 , 	188 , 	225 , 	66 , 	20 , 	133 , 	164 , 	147 , 	163 , 	84 , 	98 , 	229 , 	43 , 	46 , 	32 , 	22 , 	37 , 	155 , 	25 , 	45 , 	44 , 	27 , 	15 , 	27 , 	37 , 	232 , 	176 , 	649 , 	301 , 	147 , 	122 , 	48 , 	30 , 	52 , 	8 , 	18 , 	53 , 	8 , 	19 , 	8 , 	9 , 	253 , 	65 ," 	4,400 ",,,,,,,,,,,
AS, 	61 , 	65 , 	50 , 	36 , 	113 , 	9 , 	53 , 	65 , 	72 , 	36 , 	65 , 	66 , 	22 , 	24 , 	23 , 	8 , 	11 , 	24 , 	13 , 	6 , 	16 , 	5 , 	3 , 	10 , 	23 , 	97 , 	83 , 	209 , 	162 , 	96 , 	84 , 	18 , 	14 , 	12 , 	3 , 	3 , 	11 , 	2 , 	14 , 	2 , 	4 , 	50 , 	12 ," 	1,754 ",,,,,,,,,,,
MA, 	54 , 	71 , 	46 , 	31 , 	147 , 	56 , 	10 , 	49 , 	68 , 	30 , 	65 , 	95 , 	28 , 	48 , 	34 , 	19 , 	15 , 	31 , 	27 , 	19 , 	26 , 	13 , 	9 , 	38 , 	34 , 	196 , 	131 , 	411 , 	248 , 	136 , 	117 , 	26 , 	26 , 	24 , 	5 , 	12 , 	11 , 	8 , 	45 , 	2 , 	7 , 	71 , 	14 ," 	2,553 ",,,,,,,,,,,
19, 	31 , 	36 , 	36 , 	37 , 	125 , 	64 , 	44 , 	7 , 	14 , 	10 , 	42 , 	50 , 	25 , 	29 , 	29 , 	14 , 	11 , 	24 , 	19 , 	17 , 	25 , 	11 , 	6 , 	40 , 	19 , 	112 , 	100 , 	271 , 	155 , 	96 , 	72 , 	20 , 	15 , 	16 , 	3 , 	7 , 	9 , 	5 , 	26 , 	2 , 	4 , 	43 , 	10 ," 	1,731 ",,,,,,,,,,,
12, 	45 , 	61 , 	46 , 	48 , 	131 , 	55 , 	55 , 	14 , 	9 , 	14 , 	46 , 	79 , 	48 , 	59 , 	40 , 	18 , 	29 , 	42 , 	36 , 	18 , 	30 , 	14 , 	24 , 	34 , 	35 , 	146 , 	135 , 	386 , 	179 , 	79 , 	57 , 	23 , 	36 , 	27 , 	16 , 	6 , 	14 , 	5 , 	41 , 	7 , 	9 , 	64 , 	18 ," 	2,281 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	21 , 	30 , 	39 , 	31 , 	84 , 	38 , 	28 , 	11 , 	13 , 	6 , 	85 , 	77 , 	70 , 	80 , 	40 , 	26 , 	30 , 	43 , 	11 , 	8 , 	11 , 	6 , 	7 , 	13 , 	22 , 	129 , 	125 , 	364 , 	164 , 	87 , 	85 , 	26 , 	31 , 	28 , 	4 , 	39 , 	61 , 	2 , 	8 , 	3 , 	3 , 	20 , 	7 ," 	2,018 ",,,Dtwn SF," 	1,138 "," 	4,222 "," 	9,468 "," 	3,728 "," 	3,577 "," 	4,896 "," 	3,000 "," 	30,029 "
FV, 	55 , 	53 , 	33 , 	37 , 	105 , 	73 , 	78 , 	52 , 	69 , 	81 , 	6 , 	96 , 	86 , 	160 , 	98 , 	52 , 	28 , 	58 , 	25 , 	15 , 	17 , 	11 , 	9 , 	20 , 	59 , 	152 , 	112 , 	409 , 	212 , 	96 , 	87 , 	25 , 	46 , 	38 , 	6 , 	30 , 	67 , 	6 , 	37 , 	6 , 	11 , 	37 , 	12 ," 	2,764 ",,,OAK," 	4,221 ", 	614 ," 	1,286 "," 	1,469 ", 	656 ," 	1,730 ", 	328 ," 	10,305 "
CL, 	38 , 	68 , 	25 , 	27 , 	87 , 	45 , 	74 , 	53 , 	70 , 	56 , 	89 , 	6 , 	40 , 	106 , 	69 , 	38 , 	37 , 	79 , 	21 , 	25 , 	25 , 	11 , 	5 , 	21 , 	47 , 	134 , 	86 , 	308 , 	131 , 	50 , 	41 , 	21 , 	30 , 	30 , 	7 , 	27 , 	94 , 	13 , 	59 , 	5 , 	10 , 	28 , 	14 ," 	2,253 ",,,CM line," 	9,979 "," 	1,323 "," 	3,523 "," 	1,211 ", 	825 ," 	1,289 "," 	1,667 "," 	19,816 "
SL, 	16 , 	31 , 	9 , 	16 , 	48 , 	20 , 	34 , 	32 , 	48 , 	71 , 	85 , 	50 , 	3 , 	181 , 	54 , 	26 , 	26 , 	30 , 	11 , 	8 , 	10 , 	2 , 	1 , 	10 , 	15 , 	91 , 	66 , 	229 , 	71 , 	25 , 	32 , 	14 , 	18 , 	23 , 	2 , 	24 , 	27 , 	2 , 	15 , 	3 , 	5 , 	18 , 	6 ," 	1,507 ",,,RM line," 	3,952 "," 	1,598 "," 	1,266 "," 	2,435 ", 	563 ," 	1,782 ", 	656 ," 	12,252 "
BF, 	19 , 	23 , 	9 , 	11 , 	43 , 	23 , 	39 , 	32 , 	73 , 	68 , 	155 , 	107 , 	67 , 	6 , 	82 , 	48 , 	55 , 	103 , 	10 , 	4 , 	6 , 	5 , 	2 , 	10 , 	27 , 	82 , 	63 , 	238 , 	60 , 	30 , 	23 , 	12 , 	25 , 	21 , 	7 , 	42 , 	99 , 	3 , 	24 , 	2 , 	5 , 	15 , 	4 ," 	1,781 ",,,WP line," 	3,884 ", 	736 , 	845 , 	589 ," 	1,875 ", 	817 , 	661 ," 	9,407 "
HY, 	21 , 	21 , 	7 , 	15 , 	32 , 	21 , 	30 , 	36 , 	37 , 	37 , 	100 , 	80 , 	59 , 	83 , 	5 , 	43 , 	61 , 	93 , 	10 , 	5 , 	7 , 	2 , 	1 , 	6 , 	17 , 	50 , 	26 , 	122 , 	46 , 	19 , 	15 , 	7 , 	17 , 	10 , 	2 , 	12 , 	27 , 	4 , 	21 , 	4 , 	2 , 	14 , 	4 ," 	1,231 ",,,FT/ED line," 	5,196 "," 	1,791 "," 	1,268 "," 	1,532 ", 	727 ," 	5,118 ", 	446 ," 	16,080 "
