Exit stations,Entry stations->,,WEEKDAY,,,Jan 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	9 , 	50 , 	42 , 	27 , 	141 , 	38 , 	56 , 	41 , 	44 , 	12 , 	41 , 	25 , 	16 , 	8 , 	14 , 	7 , 	6 , 	6 , 	10 , 	3 , 	10 , 	5 , 	3 , 	9 , 	14 , 	128 , 	98 , 	174 , 	102 , 	91 , 	87 , 	21 , 	26 , 	18 , 	10 , 	3 , 	5 , 	2 , 	5 , 	5 , 	9 , 	16 , 	8 , 	2 , 	4 , 	7 , 	3 , 	4 , 	5 , 	7 ," 	1,475 ",,,,,,,,,,,,,
WC, 	10 , 	12 , 	7 , 	5 , 	25 , 	8 , 	36 , 	49 , 	46 , 	10 , 	16 , 	5 , 	8 , 	6 , 	6 , 	3 , 	5 , 	2 , 	102 , 	41 , 	8 , 	20 , 	14 , 	32 , 	7 , 	136 , 	107 , 	95 , 	93 , 	28 , 	19 , 	12 , 	8 , 	12 , 	5 , 	2 , 	2 , 	21 , 	47 , 	6 , 	7 , 	44 , 	5 , 	0 , 	9 , 	3 , 	2 , 	4 , 	20 , 	32 ," 	1,196 ",,,,,,,,,,,,,
LF, 	5 , 	3 , 	2 , 	1 , 	12 , 	2 , 	13 , 	20 , 	18 , 	2 , 	7 , 	2 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	44 , 	20 , 	25 , 	4 , 	6 , 	17 , 	1 , 	74 , 	73 , 	48 , 	40 , 	17 , 	12 , 	3 , 	3 , 	3 , 	2 , 	1 , 	1 , 	3 , 	14 , 	1 , 	2 , 	24 , 	1 , 	0 , 	5 , 	0 , 	1 , 	1 , 	7 , 	6 , 	552 ,,,,,,,,,,,,,
OR, 	4 , 	3 , 	1 , 	4 , 	11 , 	0 , 	10 , 	12 , 	18 , 	1 , 	9 , 	1 , 	1 , 	1 , 	3 , 	0 , 	0 , 	2 , 	12 , 	9 , 	14 , 	6 , 	3 , 	19 , 	2 , 	71 , 	66 , 	34 , 	27 , 	12 , 	6 , 	4 , 	3 , 	2 , 	1 , 	1 , 	0 , 	1 , 	3 , 	1 , 	2 , 	15 , 	1 , 	0 , 	3 , 	0 , 	1 , 	1 , 	3 , 	4 , 	411 ,,,,,,,,,,,,,
RR, 	9 , 	13 , 	14 , 	5 , 	8 , 	3 , 	26 , 	41 , 	38 , 	4 , 	21 , 	8 , 	9 , 	5 , 	6 , 	1 , 	4 , 	3 , 	25 , 	27 , 	30 , 	15 , 	21 , 	8 , 	10 , 	120 , 	98 , 	100 , 	87 , 	45 , 	26 , 	13 , 	26 , 	6 , 	2 , 	1 , 	3 , 	5 , 	12 , 	5 , 	3 , 	37 , 	1 , 	0 , 	4 , 	2 , 	2 , 	1 , 	8 , 	19 , 	982 ,,,,,,,,,,,,,
OW, 	13 , 	15 , 	4 , 	4 , 	25 , 	9 , 	22 , 	17 , 	35 , 	10 , 	50 , 	34 , 	23 , 	15 , 	18 , 	8 , 	9 , 	3 , 	7 , 	5 , 	6 , 	1 , 	1 , 	11 , 	9 , 	342 , 	234 , 	294 , 	211 , 	101 , 	72 , 	21 , 	27 , 	14 , 	6 , 	3 , 	9 , 	1 , 	5 , 	8 , 	10 , 	32 , 	7 , 	4 , 	4 , 	3 , 	2 , 	3 , 	4 , 	12 ," 	1,782 ",,,,,,,,,,,,,
EM, 	134 , 	259 , 	115 , 	93 , 	165 , 	104 , 	203 , 	229 , 	231 , 	193 , 	242 , 	146 , 	189 , 	167 , 	104 , 	85 , 	74 , 	66 , 	154 , 	187 , 	157 , 	90 , 	85 , 	134 , 	375 , 	43 , 	13 , 	57 , 	68 , 	184 , 	283 , 	175 , 	276 , 	221 , 	87 , 	73 , 	181 , 	44 , 	127 , 	64 , 	49 , 	80 , 	57 , 	76 , 	25 , 	21 , 	24 , 	39 , 	37 , 	144 ," 	6,429 ",,,,,,,,,,,,,
MT, 	142 , 	219 , 	105 , 	83 , 	130 , 	85 , 	189 , 	195 , 	184 , 	161 , 	193 , 	104 , 	189 , 	161 , 	82 , 	61 , 	67 , 	60 , 	132 , 	161 , 	122 , 	77 , 	69 , 	111 , 	279 , 	17 , 	37 , 	26 , 	60 , 	211 , 	355 , 	254 , 	474 , 	297 , 	119 , 	87 , 	142 , 	42 , 	139 , 	89 , 	74 , 	97 , 	76 , 	49 , 	17 , 	22 , 	24 , 	33 , 	27 , 	117 ," 	6,246 ",,,,,,,,,,,,,
PL, 	138 , 	220 , 	72 , 	55 , 	132 , 	71 , 	148 , 	160 , 	194 , 	137 , 	238 , 	126 , 	166 , 	141 , 	70 , 	53 , 	54 , 	54 , 	118 , 	101 , 	83 , 	42 , 	33 , 	83 , 	280 , 	77 , 	25 , 	49 , 	53 , 	306 , 	435 , 	253 , 	461 , 	332 , 	130 , 	53 , 	118 , 	38 , 	135 , 	109 , 	96 , 	233 , 	78 , 	40 , 	19 , 	19 , 	21 , 	24 , 	33 , 	107 ," 	6,212 ",,,,,,,,,,,,,
CC, 	91 , 	174 , 	74 , 	73 , 	106 , 	80 , 	158 , 	150 , 	143 , 	131 , 	242 , 	92 , 	126 , 	99 , 	56 , 	45 , 	42 , 	42 , 	103 , 	80 , 	80 , 	39 , 	28 , 	73 , 	214 , 	68 , 	49 , 	50 , 	33 , 	143 , 	246 , 	171 , 	290 , 	214 , 	109 , 	42 , 	79 , 	33 , 	90 , 	83 , 	78 , 	111 , 	71 , 	33 , 	11 , 	15 , 	19 , 	22 , 	22 , 	97 ," 	4,720 ",,,,,,,,,,,,,
16, 	76 , 	78 , 	30 , 	31 , 	61 , 	41 , 	94 , 	89 , 	73 , 	65 , 	95 , 	41 , 	52 , 	43 , 	28 , 	17 , 	18 , 	18 , 	38 , 	29 , 	27 , 	17 , 	12 , 	41 , 	101 , 	181 , 	187 , 	325 , 	159 , 	18 , 	58 , 	107 , 	188 , 	136 , 	71 , 	18 , 	32 , 	12 , 	43 , 	47 , 	52 , 	76 , 	45 , 	17 , 	7 , 	6 , 	5 , 	9 , 	14 , 	41 ," 	3,072 ",,,,,,,,,,,,,
24, 	74 , 	73 , 	27 , 	22 , 	58 , 	27 , 	74 , 	64 , 	63 , 	43 , 	85 , 	46 , 	48 , 	22 , 	22 , 	19 , 	12 , 	11 , 	30 , 	21 , 	19 , 	13 , 	6 , 	27 , 	79 , 	251 , 	289 , 	499 , 	279 , 	61 , 	19 , 	100 , 	153 , 	127 , 	75 , 	7 , 	20 , 	15 , 	41 , 	49 , 	55 , 	57 , 	45 , 	10 , 	6 , 	4 , 	5 , 	6 , 	13 , 	37 ," 	3,210 ",,,,,,,,,,,,,
GP, 	17 , 	21 , 	9 , 	7 , 	26 , 	10 , 	22 , 	21 , 	24 , 	19 , 	22 , 	13 , 	13 , 	12 , 	9 , 	8 , 	2 , 	3 , 	16 , 	11 , 	10 , 	3 , 	3 , 	12 , 	24 , 	167 , 	217 , 	295 , 	165 , 	108 , 	98 , 	9 , 	43 , 	29 , 	16 , 	4 , 	9 , 	2 , 	14 , 	17 , 	26 , 	35 , 	24 , 	4 , 	3 , 	1 , 	1 , 	2 , 	5 , 	13 ," 	1,646 ",,,,,,,,,,,,,
BP, 	22 , 	30 , 	8 , 	10 , 	19 , 	12 , 	23 , 	25 , 	34 , 	25 , 	29 , 	23 , 	19 , 	17 , 	7 , 	7 , 	7 , 	4 , 	15 , 	10 , 	8 , 	3 , 	1 , 	24 , 	37 , 	240 , 	268 , 	571 , 	270 , 	157 , 	170 , 	34 , 	13 , 	28 , 	37 , 	5 , 	12 , 	2 , 	16 , 	27 , 	43 , 	52 , 	42 , 	4 , 	2 , 	4 , 	2 , 	2 , 	4 , 	15 ," 	2,440 ",,,,,,,,,,,,,
DC, 	19 , 	26 , 	6 , 	8 , 	17 , 	7 , 	14 , 	19 , 	37 , 	17 , 	25 , 	15 , 	14 , 	9 , 	11 , 	6 , 	5 , 	8 , 	10 , 	10 , 	12 , 	3 , 	2 , 	5 , 	12 , 	221 , 	259 , 	398 , 	236 , 	145 , 	144 , 	31 , 	36 , 	11 , 	16 , 	6 , 	12 , 	1 , 	11 , 	31 , 	48 , 	89 , 	53 , 	4 , 	4 , 	6 , 	3 , 	2 , 	6 , 	19 ," 	2,106 ",,,,,,,,,,,,,
CM, 	6 , 	9 , 	2 , 	3 , 	5 , 	2 , 	8 , 	7 , 	13 , 	3 , 	8 , 	4 , 	3 , 	5 , 	2 , 	3 , 	2 , 	2 , 	6 , 	2 , 	5 , 	2 , 	1 , 	3 , 	7 , 	84 , 	92 , 	160 , 	108 , 	70 , 	68 , 	22 , 	38 , 	15 , 	6 , 	1 , 	3 , 	1 , 	8 , 	6 , 	19 , 	76 , 	30 , 	0 , 	0 , 	1 , 	1 , 	0 , 	3 , 	9 , 	936 ,,,,,,,,,,,,,
CV, 	3 , 	2 , 	2 , 	3 , 	9 , 	2 , 	6 , 	7 , 	8 , 	37 , 	26 , 	15 , 	25 , 	17 , 	11 , 	8 , 	5 , 	6 , 	1 , 	0 , 	2 , 	1 , 	1 , 	2 , 	4 , 	67 , 	74 , 	67 , 	48 , 	20 , 	8 , 	4 , 	6 , 	6 , 	1 , 	5 , 	39 , 	0 , 	1 , 	2 , 	2 , 	5 , 	1 , 	23 , 	2 , 	6 , 	1 , 	2 , 	0 , 	0 , 	594 ,,,,,,,,,,,,,
ED, 	4 , 	7 , 	3 , 	3 , 	19 , 	7 , 	13 , 	14 , 	20 , 	46 , 	69 , 	39 , 	41 , 	39 , 	22 , 	14 , 	18 , 	13 , 	4 , 	2 , 	1 , 	1 , 	0 , 	2 , 	11 , 	152 , 	127 , 	132 , 	89 , 	34 , 	20 , 	10 , 	10 , 	13 , 	3 , 	36 , 	11 , 	0 , 	2 , 	2 , 	1 , 	33 , 	4 , 	9 , 	23 , 	7 , 	7 , 	7 , 	1 , 	2 ," 	1,149 ",,,,,,,,,,,,,
NC, 	2 , 	3 , 	1 , 	1 , 	6 , 	1 , 	9 , 	8 , 	10 , 	2 , 	2 , 	2 , 	2 , 	2 , 	1 , 	1 , 	0 , 	1 , 	13 , 	10 , 	15 , 	3 , 	2 , 	6 , 	1 , 	35 , 	35 , 	41 , 	37 , 	11 , 	15 , 	3 , 	3 , 	1 , 	1 , 	-   , 	0 , 	2 , 	10 , 	4 , 	2 , 	16 , 	0 , 	0 , 	4 , 	0 , 	1 , 	0 , 	9 , 	11 , 	346 ,,,,,,,,,,,,,
WP, 	5 , 	6 , 	3 , 	3 , 	17 , 	3 , 	35 , 	24 , 	36 , 	6 , 	8 , 	7 , 	2 , 	5 , 	3 , 	4 , 	2 , 	4 , 	72 , 	32 , 	46 , 	14 , 	5 , 	12 , 	6 , 	108 , 	105 , 	160 , 	126 , 	52 , 	45 , 	18 , 	18 , 	12 , 	7 , 	1 , 	2 , 	10 , 	9 , 	7 , 	12 , 	43 , 	4 , 	0 , 	8 , 	5 , 	0 , 	2 , 	12 , 	13 ," 	1,137 ",,,,,,,,,,,,,
SS, 	5 , 	9 , 	3 , 	2 , 	7 , 	3 , 	7 , 	8 , 	12 , 	5 , 	4 , 	4 , 	5 , 	5 , 	4 , 	2 , 	1 , 	0 , 	4 , 	6 , 	6 , 	0 , 	1 , 	5 , 	7 , 	67 , 	71 , 	125 , 	86 , 	52 , 	51 , 	17 , 	34 , 	32 , 	11 , 	3 , 	3 , 	4 , 	6 , 	6 , 	12 , 	33 , 	19 , 	1 , 	1 , 	2 , 	0 , 	1 , 	3 , 	8 , 	765 ,,,,,,,,,,,,,
SB, 	12 , 	11 , 	3 , 	2 , 	7 , 	5 , 	5 , 	8 , 	14 , 	5 , 	9 , 	5 , 	6 , 	5 , 	6 , 	3 , 	2 , 	1 , 	9 , 	5 , 	7 , 	2 , 	1 , 	5 , 	12 , 	48 , 	67 , 	112 , 	83 , 	60 , 	61 , 	30 , 	49 , 	54 , 	21 , 	2 , 	2 , 	2 , 	11 , 	13 , 	9 , 	31 , 	13 , 	1 , 	1 , 	0 , 	0 , 	0 , 	3 , 	10 , 	834 ,,,,,,,,,,,,,
SO, 	15 , 	33 , 	15 , 	18 , 	32 , 	13 , 	24 , 	22 , 	25 , 	9 , 	14 , 	8 , 	11 , 	8 , 	6 , 	6 , 	5 , 	5 , 	42 , 	38 , 	37 , 	20 , 	15 , 	28 , 	29 , 	57 , 	56 , 	198 , 	90 , 	60 , 	38 , 	24 , 	46 , 	61 , 	61 , 	4 , 	24 , 	14 , 	42 , 	28 , 	20 , 	18 , 	90 , 	5 , 	5 , 	2 , 	2 , 	2 , 	6 , 	39 ," 	1,469 ",,,,,,,,,,,,,
MB, 	6 , 	18 , 	5 , 	4 , 	22 , 	6 , 	11 , 	8 , 	17 , 	3 , 	6 , 	5 , 	2 , 	4 , 	2 , 	2 , 	1 , 	1 , 	6 , 	5 , 	5 , 	1 , 	1 , 	2 , 	8 , 	53 , 	71 , 	87 , 	67 , 	44 , 	44 , 	23 , 	44 , 	48 , 	26 , 	0 , 	4 , 	0 , 	3 , 	16 , 	9 , 	151 , 	16 , 	1 , 	1 , 	0 , 	0 , 	0 , 	1 , 	7 , 	870 ,,,,,,,,,,,,,
WD, 	2 , 	4 , 	2 , 	2 , 	5 , 	2 , 	5 , 	5 , 	5 , 	23 , 	29 , 	13 , 	22 , 	29 , 	12 , 	9 , 	8 , 	5 , 	2 , 	2 , 	1 , 	0 , 	0 , 	1 , 	2 , 	64 , 	46 , 	46 , 	39 , 	17 , 	10 , 	5 , 	4 , 	4 , 	1 , 	23 , 	13 , 	1 , 	0 , 	1 , 	1 , 	9 , 	1 , 	4 , 	7 , 	2 , 	2 , 	3 , 	0 , 	2 , 	495 ,,,,,,,,,,,,,
OA, 	3 , 	9 , 	5 , 	6 , 	12 , 	5 , 	6 , 	5 , 	7 , 	6 , 	5 , 	8 , 	3 , 	2 , 	2 , 	1 , 	3 , 	4 , 	7 , 	9 , 	6 , 	4 , 	3 , 	3 , 	2 , 	18 , 	14 , 	16 , 	9 , 	6 , 	4 , 	3 , 	3 , 	2 , 	1 , 	1 , 	15 , 	3 , 	7 , 	0 , 	1 , 	6 , 	1 , 	4 , 	3 , 	2 , 	3 , 	2 , 	1 , 	7 , 	256 ,,,,,,,,,,,,,
WS, 	7 , 	11 , 	5 , 	4 , 	12 , 	6 , 	6 , 	15 , 	12 , 	17 , 	25 , 	21 , 	22 , 	27 , 	30 , 	38 , 	27 , 	25 , 	3 , 	3 , 	2 , 	1 , 	0 , 	1 , 	5 , 	20 , 	21 , 	21 , 	16 , 	5 , 	4 , 	2 , 	4 , 	4 , 	1 , 	6 , 	6 , 	0 , 	6 , 	2 , 	0 , 	3 , 	0 , 	2 , 	3 , 	6 , 	34 , 	34 , 	1 , 	3 , 	529 ,,,,,,,,,,,,,
ML, 	3 , 	5 , 	2 , 	2 , 	14 , 	6 , 	6 , 	10 , 	11 , 	8 , 	13 , 	9 , 	9 , 	11 , 	20 , 	12 , 	24 , 	34 , 	4 , 	2 , 	3 , 	1 , 	1 , 	2 , 	2 , 	24 , 	19 , 	26 , 	20 , 	6 , 	5 , 	2 , 	1 , 	4 , 	1 , 	1 , 	7 , 	0 , 	1 , 	0 , 	0 , 	4 , 	0 , 	2 , 	5 , 	36 , 	8 , 	7 , 	1 , 	1 , 	395 ,,,,,,,,,,,,,
BE, 	5 , 	7 , 	5 , 	3 , 	24 , 	7 , 	10 , 	10 , 	14 , 	11 , 	17 , 	10 , 	14 , 	10 , 	18 , 	13 , 	17 , 	28 , 	4 , 	2 , 	3 , 	1 , 	1 , 	2 , 	4 , 	35 , 	27 , 	27 , 	28 , 	10 , 	7 , 	2 , 	4 , 	3 , 	0 , 	1 , 	7 , 	0 , 	2 , 	0 , 	0 , 	3 , 	0 , 	3 , 	4 , 	42 , 	7 , 	6 , 	0 , 	3 , 	464 ,,,,,,,,,,,,,
