Exit stations,Entry stations->,,WEEKDAY,,,Dec 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	89 , 	131 , 	59 , 	77 , 	287 , 	117 , 	186 , 	181 , 	249 , 	153 , 	26 , 	280 , 	234 , 	251 , 	223 , 	94 , 	78 , 	158 , 	49 , 	25 , 	40 , 	22 , 	25 , 	57 , 	115 , 	829 , 	950 ," 	1,049 ", 	840 , 	294 , 	210 , 	61 , 	87 , 	138 , 	18 , 	60 , 	113 , 	12 , 	63 , 	15 , 	35 , 	67 , 	33 , 	59 , 	12 , 	-   ," 	8,154 ",,,OAK,"19,429","2,062","4,456","5,779","4,667","7,672","1,229","45,294"
CL, 	83 , 	159 , 	55 , 	63 , 	192 , 	101 , 	192 , 	219 , 	356 , 	227 , 	290 , 	28 , 	166 , 	220 , 	206 , 	103 , 	124 , 	265 , 	62 , 	47 , 	59 , 	35 , 	23 , 	59 , 	120 , 	593 , 	586 , 	645 , 	480 , 	164 , 	140 , 	83 , 	77 , 	159 , 	27 , 	71 , 	202 , 	22 , 	111 , 	26 , 	45 , 	34 , 	42 , 	93 , 	31 , 	-   ," 	7,085 ",,,CM line,"31,847","4,264","7,715","3,086","2,356","3,685","3,295","56,248"
SL, 	48 , 	69 , 	32 , 	28 , 	151 , 	47 , 	128 , 	215 , 	322 , 	236 , 	237 , 	177 , 	21 , 	128 , 	179 , 	81 , 	80 , 	136 , 	37 , 	22 , 	25 , 	10 , 	8 , 	27 , 	51 , 	677 , 	659 , 	632 , 	457 , 	132 , 	90 , 	38 , 	57 , 	81 , 	10 , 	43 , 	85 , 	8 , 	49 , 	15 , 	19 , 	46 , 	19 , 	61 , 	10 , 	-   ," 	5,683 ",,,RM line,"15,462","5,896","3,329","7,142","1,521","3,620","1,148","38,119"
BF, 	40 , 	53 , 	18 , 	24 , 	126 , 	38 , 	122 , 	188 , 	342 , 	238 , 	251 , 	228 , 	127 , 	20 , 	165 , 	91 , 	130 , 	241 , 	24 , 	15 , 	20 , 	7 , 	6 , 	16 , 	48 , 	634 , 	645 , 	614 , 	422 , 	122 , 	69 , 	29 , 	46 , 	82 , 	9 , 	64 , 	186 , 	5 , 	28 , 	10 , 	19 , 	26 , 	10 , 	120 , 	9 , 	-   ," 	5,725 ",,,WP line,"22,520","4,687","2,601","1,537","5,342","1,635","1,414","39,734"
HY, 	44 , 	76 , 	23 , 	25 , 	137 , 	49 , 	121 , 	202 , 	290 , 	153 , 	226 , 	205 , 	179 , 	185 , 	25 , 	103 , 	197 , 	328 , 	26 , 	24 , 	22 , 	6 , 	5 , 	17 , 	41 , 	457 , 	459 , 	384 , 	298 , 	90 , 	60 , 	29 , 	38 , 	52 , 	9 , 	26 , 	66 , 	12 , 	46 , 	6 , 	16 , 	24 , 	8 , 	48 , 	12 , 	-   ," 	4,848 ",,,FT/ED line,"25,581","7,697","3,816","3,686","1,646","12,439",904,"55,768"
SH, 	20 , 	35 , 	8 , 	13 , 	74 , 	22 , 	57 , 	149 , 	157 , 	96 , 	96 , 	96 , 	72 , 	87 , 	93 , 	12 , 	83 , 	176 , 	13 , 	9 , 	11 , 	5 , 	3 , 	8 , 	17 , 	373 , 	353 , 	270 , 	216 , 	65 , 	48 , 	14 , 	19 , 	41 , 	5 , 	19 , 	34 , 	3 , 	19 , 	8 , 	10 , 	15 , 	9 , 	25 , 	7 , 	-   ," 	2,964 ",,,SFIA,"10,725","1,318","3,371","1,307","1,439",881,"1,441","20,482"
UC, 	23 , 	41 , 	15 , 	20 , 	116 , 	40 , 	83 , 	194 , 	219 , 	109 , 	85 , 	121 , 	88 , 	143 , 	202 , 	82 , 	22 , 	187 , 	21 , 	16 , 	14 , 	3 , 	4 , 	11 , 	11 , 	796 , 	719 , 	439 , 	297 , 	64 , 	27 , 	14 , 	21 , 	58 , 	7 , 	21 , 	62 , 	3 , 	22 , 	6 , 	7 , 	27 , 	7 , 	29 , 	16 , 	-   ," 	4,517 ",,,Entries,"132,176","45,896","58,398","37,384","39,534","56,046","20,438","389,871"
FM, 	40 , 	84 , 	44 , 	40 , 	243 , 	64 , 	128 , 	316 , 	328 , 	157 , 	167 , 	265 , 	145 , 	265 , 	362 , 	194 , 	199 , 	56 , 	31 , 	36 , 	25 , 	13 , 	13 , 	34 , 	26 ," 	1,591 "," 	1,356 ", 	670 , 	425 , 	107 , 	58 , 	29 , 	35 , 	83 , 	8 , 	42 , 	87 , 	12 , 	51 , 	8 , 	10 , 	62 , 	8 , 	41 , 	35 , 	-   ," 	7,995 ",,,,,,,,,,,
CN, 	30 , 	37 , 	18 , 	22 , 	133 , 	28 , 	134 , 	283 , 	332 , 	34 , 	53 , 	64 , 	39 , 	25 , 	26 , 	16 , 	20 , 	30 , 	35 , 	102 , 	321 , 	103 , 	42 , 	84 , 	24 , 	853 , 	906 , 	593 , 	469 , 	100 , 	80 , 	43 , 	46 , 	97 , 	24 , 	9 , 	11 , 	56 , 	359 , 	21 , 	29 , 	111 , 	27 , 	8 , 	26 , 	-   ," 	5,903 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	14 , 	21 , 	17 , 	20 , 	127 , 	23 , 	131 , 	282 , 	301 , 	21 , 	21 , 	47 , 	21 , 	14 , 	26 , 	10 , 	17 , 	33 , 	105 , 	33 , 	128 , 	50 , 	30 , 	103 , 	15 ," 	1,429 "," 	1,446 ", 	697 , 	516 , 	122 , 	63 , 	86 , 	41 , 	90 , 	12 , 	3 , 	6 , 	31 , 	131 , 	25 , 	25 , 	145 , 	24 , 	5 , 	43 , 	-   ," 	6,547 ",,,Dtwn SF,"6,613",,,,,,,
WC, 	22 , 	53 , 	21 , 	29 , 	131 , 	26 , 	124 , 	263 , 	275 , 	29 , 	34 , 	58 , 	24 , 	22 , 	20 , 	15 , 	14 , 	26 , 	354 , 	130 , 	31 , 	71 , 	41 , 	141 , 	17 ," 	1,220 "," 	1,215 ", 	696 , 	449 , 	108 , 	64 , 	48 , 	31 , 	69 , 	23 , 	8 , 	7 , 	70 , 	272 , 	15 , 	25 , 	182 , 	29 , 	5 , 	43 , 	-   ," 	6,549 ",,,OAK,"39,401","2,062",,,,,,
LF, 	12 , 	9 , 	11 , 	11 , 	74 , 	10 , 	54 , 	136 , 	147 , 	11 , 	19 , 	33 , 	14 , 	6 , 	7 , 	5 , 	3 , 	12 , 	121 , 	60 , 	77 , 	22 , 	13 , 	77 , 	6 , 	900 , 	826 , 	433 , 	273 , 	52 , 	28 , 	24 , 	12 , 	23 , 	6 , 	2 , 	2 , 	15 , 	46 , 	7 , 	10 , 	93 , 	16 , 	1 , 	24 , 	-   ," 	3,744 ",,,CM line,"64,955","8,720","7,715",,,,,
OR, 	8 , 	14 , 	8 , 	8 , 	57 , 	8 , 	45 , 	87 , 	111 , 	7 , 	22 , 	21 , 	7 , 	5 , 	7 , 	2 , 	4 , 	13 , 	42 , 	33 , 	43 , 	19 , 	22 , 	59 , 	5 , 	732 , 	687 , 	323 , 	233 , 	37 , 	26 , 	27 , 	9 , 	22 , 	5 , 	1 , 	2 , 	12 , 	20 , 	5 , 	6 , 	81 , 	12 , 	1 , 	15 , 	-   ," 	2,916 ",,,RM line,"30,310","11,675","6,415","7,142",,,,
RR, 	23 , 	38 , 	41 , 	27 , 	62 , 	18 , 	74 , 	181 , 	187 , 	39 , 	60 , 	57 , 	24 , 	13 , 	20 , 	9 , 	13 , 	35 , 	78 , 	99 , 	136 , 	80 , 	63 , 	29 , 	31 ," 	1,091 "," 	1,170 ", 	769 , 	598 , 	203 , 	108 , 	58 , 	42 , 	38 , 	5 , 	7 , 	10 , 	24 , 	58 , 	8 , 	16 , 	144 , 	27 , 	6 , 	28 , 	-   ," 	5,848 ",,,WP line,"45,083","9,354","4,957","3,057","5,342",,,
OW, 	28 , 	43 , 	18 , 	16 , 	95 , 	35 , 	69 , 	75 , 	111 , 	37 , 	119 , 	116 , 	50 , 	45 , 	39 , 	16 , 	13 , 	24 , 	20 , 	14 , 	15 , 	6 , 	5 , 	29 , 	24 ," 	1,422 "," 	1,304 "," 	1,091 ", 	735 , 	291 , 	170 , 	49 , 	63 , 	66 , 	13 , 	10 , 	25 , 	7 , 	35 , 	14 , 	31 , 	79 , 	28 , 	12 , 	9 , 	-   ," 	6,518 ",,,FT/ED line,"51,694","15,369","7,502","7,306","3,281","12,439",,
EM, 	393 , 	993 , 	629 , 	750 , 	983 , 	845 ," 	1,154 "," 	1,443 "," 	1,446 ", 	946 ," 	1,039 ", 	644 , 	856 , 	762 , 	559 , 	475 , 	962 ," 	1,877 "," 	1,074 "," 	1,819 "," 	1,499 "," 	1,033 ", 	826 ," 	1,203 "," 	1,703 ", 	196 , 	153 , 	711 , 	541 ," 	1,052 "," 	1,646 "," 	1,197 "," 	1,500 "," 	1,230 ", 	793 , 	597 ," 	1,803 ", 	574 , 	837 , 	644 , 	547 , 	429 ," 	1,017 ", 	938 , 	160 , 	-   ," 	42,480 ",,,SFIA,"21,732","2,547","6,666","2,455","2,852","1,786","1,441","389,871"
MT, 	414 , 	946 , 	614 , 	641 , 	829 , 	760 ," 	1,120 "," 	1,185 "," 	1,160 ", 	874 ," 	1,024 ", 	564 , 	675 , 	669 , 	494 , 	382 , 	751 ," 	1,449 ", 	939 ," 	1,489 "," 	1,156 ", 	763 , 	640 ," 	1,048 "," 	1,436 ", 	185 , 	182 , 	271 , 	510 ," 	1,372 "," 	2,298 "," 	1,645 "," 	2,599 "," 	1,787 "," 	1,035 ", 	490 ," 	1,348 ", 	472 , 	758 , 	809 , 	723 , 	478 ," 	1,452 ", 	658 , 	114 , 	-   ," 	41,208 ",,,,,,,,,,,
PL, 	409 , 	828 , 	421 , 	452 , 	870 , 	463 , 	824 , 	828 , 	907 , 	650 , 	831 , 	545 , 	509 , 	490 , 	325 , 	234 , 	346 , 	555 , 	470 , 	537 , 	573 , 	343 , 	277 , 	591 , 	984 ," 	1,062 ", 	471 , 	175 , 	539 ," 	1,632 "," 	2,065 "," 	1,378 "," 	2,480 "," 	1,456 ", 	679 , 	283 , 	753 , 	272 , 	542 , 	494 , 	475 ," 	1,199 ", 	851 , 	370 , 	143 , 	-   ," 	31,581 ",,,,,,,,,,,
CC, 	292 , 	600 , 	351 , 	397 , 	505 , 	461 , 	726 , 	708 , 	659 , 	480 , 	767 , 	411 , 	375 , 	368 , 	271 , 	207 , 	274 , 	406 , 	392 , 	457 , 	365 , 	240 , 	190 , 	480 , 	740 , 	541 , 	505 , 	475 , 	94 , 	696 ," 	1,100 ", 	812 ," 	1,371 ", 	776 , 	509 , 	213 , 	531 , 	234 , 	471 , 	375 , 	378 , 	542 , 	594 , 	241 , 	68 , 	-   ," 	21,647 ",,,,,,,,,,,
16, 	156 , 	183 , 	87 , 	142 , 	270 , 	218 , 	341 , 	349 , 	300 , 	205 , 	289 , 	159 , 	120 , 	106 , 	86 , 	69 , 	58 , 	103 , 	92 , 	105 , 	90 , 	44 , 	32 , 	174 , 	292 ," 	1,049 "," 	1,365 "," 	1,879 ", 	779 , 	46 , 	293 , 	360 , 	701 , 	317 , 	154 , 	56 , 	118 , 	57 , 	137 , 	121 , 	137 , 	223 , 	257 , 	51 , 	23 , 	-   ," 	12,193 ",,,,,,,,,,,
24, 	147 , 	149 , 	51 , 	92 , 	235 , 	129 , 	221 , 	251 , 	255 , 	119 , 	193 , 	138 , 	83 , 	66 , 	61 , 	45 , 	28 , 	55 , 	71 , 	55 , 	54 , 	26 , 	25 , 	100 , 	188 ," 	1,413 "," 	1,904 "," 	2,465 "," 	1,150 ", 	308 , 	71 , 	268 , 	673 , 	296 , 	143 , 	30 , 	77 , 	38 , 	113 , 	89 , 	143 , 	205 , 	240 , 	31 , 	23 , 	-   ," 	12,517 ",,,,,,,,,,,
GP, 	37 , 	60 , 	31 , 	36 , 	113 , 	41 , 	74 , 	131 , 	151 , 	55 , 	56 , 	80 , 	35 , 	27 , 	26 , 	13 , 	11 , 	31 , 	38 , 	51 , 	48 , 	19 , 	20 , 	47 , 	51 ," 	1,038 "," 	1,317 "," 	1,547 ", 	737 , 	352 , 	279 , 	35 , 	138 , 	79 , 	64 , 	13 , 	45 , 	13 , 	53 , 	45 , 	78 , 	111 , 	133 , 	26 , 	16 , 	-   ," 	7,400 ",,,,,,,,,,,
BP, 	54 , 	94 , 	26 , 	36 , 	80 , 	39 , 	84 , 	109 , 	128 , 	71 , 	80 , 	83 , 	57 , 	41 , 	34 , 	23 , 	20 , 	30 , 	42 , 	37 , 	30 , 	14 , 	9 , 	39 , 	77 ," 	1,257 "," 	1,695 "," 	2,987 "," 	1,253 ", 	629 , 	638 , 	136 , 	74 , 	124 , 	113 , 	16 , 	54 , 	18 , 	64 , 	83 , 	143 , 	104 , 	158 , 	20 , 	8 , 	-   ," 	10,912 ",,,,,,,,,,,
DC, 	82 , 	133 , 	55 , 	46 , 	112 , 	52 , 	98 , 	137 , 	172 , 	116 , 	141 , 	168 , 	83 , 	87 , 	51 , 	44 , 	60 , 	79 , 	99 , 	88 , 	66 , 	25 , 	21 , 	39 , 	74 ," 	1,131 "," 	1,527 "," 	1,671 ", 	764 , 	312 , 	297 , 	83 , 	139 , 	31 , 	42 , 	38 , 	119 , 	57 , 	108 , 	80 , 	166 , 	216 , 	255 , 	52 , 	14 , 	-   ," 	9,228 ",,,,,,,,,,,
CM, 	17 , 	32 , 	6 , 	7 , 	30 , 	9 , 	26 , 	60 , 	104 , 	11 , 	13 , 	23 , 	8 , 	10 , 	8 , 	5 , 	7 , 	8 , 	21 , 	13 , 	20 , 	6 , 	4 , 	5 , 	14 , 	750 , 	899 , 	776 , 	494 , 	150 , 	140 , 	61 , 	114 , 	41 , 	14 , 	1 , 	20 , 	5 , 	27 , 	20 , 	75 , 	103 , 	109 , 	4 , 	2 , 	-   ," 	4,269 ",,,,,,,,,,,
CV, 	7 , 	6 , 	4 , 	10 , 	43 , 	14 , 	28 , 	78 , 	105 , 	96 , 	54 , 	74 , 	44 , 	71 , 	26 , 	20 , 	23 , 	38 , 	8 , 	3 , 	7 , 	2 , 	2 , 	7 , 	10 , 	484 , 	467 , 	354 , 	236 , 	56 , 	32 , 	14 , 	14 , 	37 , 	1 , 	13 , 	102 , 	1 , 	6 , 	3 , 	8 , 	21 , 	5 , 	106 , 	11 , 	-   ," 	2,749 ",,,,,,,,,,,
ED, 	15 , 	34 , 	21 , 	17 , 	102 , 	28 , 	70 , 	186 , 	203 , 	153 , 	118 , 	196 , 	88 , 	199 , 	63 , 	37 , 	61 , 	86 , 	9 , 	6 , 	6 , 	2 , 	2 , 	11 , 	24 ," 	1,522 "," 	1,297 ", 	826 , 	580 , 	129 , 	78 , 	50 , 	59 , 	121 , 	20 , 	117 , 	45 , 	2 , 	14 , 	16 , 	13 , 	127 , 	21 , 	45 , 	66 , 	-   ," 	6,884 ",,,,,,,,,,,
NC, 	8 , 	9 , 	5 , 	6 , 	39 , 	6 , 	53 , 	138 , 	162 , 	15 , 	14 , 	20 , 	8 , 	5 , 	11 , 	3 , 	4 , 	11 , 	48 , 	35 , 	61 , 	16 , 	10 , 	28 , 	7 , 	443 , 	440 , 	314 , 	259 , 	54 , 	41 , 	14 , 	18 , 	53 , 	6 , 	1 , 	2 , 	16 , 	60 , 	8 , 	11 , 	56 , 	10 , 	1 , 	10 , 	-   ," 	2,536 ",,,,,,,,,,,
WP, 	44 , 	49 , 	17 , 	17 , 	102 , 	25 , 	242 , 	252 , 	348 , 	45 , 	65 , 	106 , 	47 , 	32 , 	44 , 	18 , 	19 , 	49 , 	361 , 	131 , 	282 , 	42 , 	26 , 	60 , 	38 , 	660 , 	653 , 	660 , 	567 , 	148 , 	132 , 	58 , 	67 , 	111 , 	27 , 	7 , 	15 , 	67 , 	27 , 	27 , 	51 , 	135 , 	33 , 	8 , 	26 , 	-   ," 	5,940 ",,,,,,,,,,,
SS, 	13 , 	26 , 	9 , 	6 , 	26 , 	9 , 	20 , 	59 , 	80 , 	11 , 	14 , 	28 , 	16 , 	12 , 	8 , 	8 , 	7 , 	6 , 	20 , 	22 , 	15 , 	7 , 	6 , 	9 , 	14 , 	592 , 	718 , 	559 , 	375 , 	116 , 	95 , 	45 , 	85 , 	76 , 	19 , 	3 , 	18 , 	9 , 	24 , 	15 , 	37 , 	48 , 	62 , 	6 , 	4 , 	-   ," 	3,355 ",,,,,,,,,,,
SB, 	30 , 	45 , 	17 , 	15 , 	34 , 	20 , 	35 , 	57 , 	86 , 	20 , 	35 , 	46 , 	19 , 	20 , 	18 , 	8 , 	8 , 	9 , 	29 , 	22 , 	27 , 	10 , 	7 , 	16 , 	34 , 	543 , 	649 , 	549 , 	400 , 	141 , 	158 , 	86 , 	159 , 	174 , 	80 , 	8 , 	15 , 	14 , 	48 , 	39 , 	16 , 	66 , 	60 , 	6 , 	3 , 	-   ," 	3,878 ",,,,,,,,,,,
SO, 	51 , 	107 , 	70 , 	118 , 	274 , 	94 , 	139 , 	111 , 	123 , 	45 , 	65 , 	33 , 	41 , 	23 , 	26 , 	17 , 	23 , 	55 , 	123 , 	158 , 	181 , 	91 , 	76 , 	170 , 	114 , 	452 , 	495 ," 	1,219 ", 	571 , 	241 , 	222 , 	117 , 	116 , 	196 , 	106 , 	20 , 	126 , 	64 , 	126 , 	52 , 	58 , 	65 , 	405 , 	40 , 	27 , 	-   ," 	7,044 ",,,,,,,,,,,
MB, 	33 , 	60 , 	28 , 	39 , 	141 , 	42 , 	66 , 	111 , 	138 , 	24 , 	30 , 	36 , 	20 , 	9 , 	7 , 	8 , 	6 , 	6 , 	27 , 	23 , 	27 , 	16 , 	12 , 	22 , 	32 , 	932 ," 	1,258 ", 	855 , 	559 , 	237 , 	231 , 	130 , 	179 , 	249 , 	113 , 	5 , 	23 , 	8 , 	30 , 	65 , 	50 , 	351 , 	55 , 	8 , 	8 , 	-   ," 	6,307 ",,,,,,,,,,,
WD, 	7 , 	16 , 	9 , 	9 , 	59 , 	15 , 	28 , 	98 , 	118 , 	89 , 	64 , 	103 , 	63 , 	123 , 	46 , 	26 , 	31 , 	40 , 	8 , 	6 , 	5 , 	1 , 	1 , 	6 , 	13 , 	814 , 	693 , 	430 , 	280 , 	58 , 	35 , 	29 , 	22 , 	55 , 	4 , 	124 , 	37 , 	2 , 	8 , 	5 , 	5 , 	45 , 	8 , 	27 , 	32 , 	-   ," 	3,698 ",,,,,,,,,,,
OA, 	9 , 	30 , 	30 , 	38 , 	136 , 	37 , 	41 , 	41 , 	50 , 	24 , 	12 , 	71 , 	9 , 	8 , 	12 , 	6 , 	15 , 	30 , 	25 , 	41 , 	37 , 	21 , 	13 , 	30 , 	10 , 	147 , 	116 , 	130 , 	77 , 	27 , 	24 , 	13 , 	9 , 	13 , 	3 , 	8 , 	59 , 	10 , 	19 , 	3 , 	2 , 	32 , 	7 , 	28 , 	22 , 	-   ," 	1,523 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,262 "," 	8,041 "," 	4,651 "," 	4,490 "," 	10,919 "," 	5,417 "," 	8,749 "," 	11,448 "," 	12,892 "," 	6,360 "," 	8,111 "," 	6,876 "," 	5,597 "," 	5,722 "," 	4,875 "," 	3,159 "," 	4,586 "," 	8,101 "," 	5,979 "," 	6,780 "," 	6,435 "," 	3,638 "," 	2,845 "," 	5,464 "," 	6,957 "," 	36,550 "," 	38,571 "," 	36,039 "," 	23,702 "," 	12,138 "," 	12,885 "," 	7,958 "," 	11,938 "," 	9,345 "," 	4,426 "," 	2,839 "," 	7,068 "," 	2,690 "," 	5,934 "," 	3,454 "," 	3,765 "," 	6,597 "," 	6,728 "," 	3,609 "," 	1,477 ", 	-   ," 	400,071 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
