Exit stations,Entry stations->,,SATURDAY,,,Dec 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	64 , 	90 , 	40 , 	57 , 	164 , 	95 , 	121 , 	125 , 	122 , 	106 , 	15 , 	173 , 	150 , 	224 , 	143 , 	60 , 	56 , 	75 , 	35 , 	13 , 	22 , 	12 , 	12 , 	36 , 	100 , 	391 , 	314 , 	965 , 	396 , 	173 , 	159 , 	41 , 	52 , 	48 , 	16 , 	43 , 	73 , 	5 , 	53 , 	10 , 	21 , 	48 , 	13 , 	51 , 	15 , 	-   ," 	4,990 ",,,OAK," 	9,432 "," 	1,289 "," 	2,586 "," 	2,725 "," 	1,251 "," 	2,868 ", 	525 ," 	20,676 "
CL, 	60 , 	110 , 	39 , 	49 , 	161 , 	66 , 	108 , 	105 , 	135 , 	98 , 	155 , 	15 , 	101 , 	183 , 	135 , 	52 , 	83 , 	201 , 	39 , 	38 , 	49 , 	28 , 	23 , 	48 , 	73 , 	259 , 	180 , 	563 , 	214 , 	88 , 	95 , 	49 , 	58 , 	85 , 	14 , 	56 , 	143 , 	10 , 	69 , 	17 , 	26 , 	24 , 	26 , 	89 , 	23 , 	-   ," 	4,238 ",,,CM line," 	18,554 "," 	2,689 "," 	5,783 "," 	2,119 "," 	1,432 "," 	2,157 "," 	2,490 "," 	35,223 "
SL, 	25 , 	34 , 	18 , 	20 , 	74 , 	27 , 	49 , 	118 , 	96 , 	136 , 	162 , 	107 , 	11 , 	115 , 	98 , 	40 , 	31 , 	72 , 	18 , 	10 , 	12 , 	8 , 	4 , 	21 , 	31 , 	210 , 	150 , 	594 , 	159 , 	61 , 	58 , 	18 , 	27 , 	28 , 	5 , 	32 , 	33 , 	3 , 	21 , 	6 , 	8 , 	21 , 	12 , 	48 , 	7 , 	-   ," 	2,834 ",,,RM line," 	8,250 "," 	2,811 "," 	2,113 "," 	4,221 ", 	780 ," 	2,188 ", 	684 ," 	21,046 "
BF, 	27 , 	39 , 	12 , 	16 , 	78 , 	28 , 	68 , 	88 , 	126 , 	143 , 	231 , 	183 , 	113 , 	15 , 	147 , 	74 , 	84 , 	133 , 	13 , 	8 , 	7 , 	4 , 	5 , 	14 , 	40 , 	188 , 	169 , 	595 , 	122 , 	58 , 	52 , 	15 , 	31 , 	34 , 	7 , 	50 , 	97 , 	3 , 	25 , 	4 , 	13 , 	20 , 	5 , 	113 , 	6 , 	-   ," 	3,300 ",,,WP line," 	9,151 "," 	1,303 "," 	1,479 ", 	853 ," 	3,107 "," 	1,005 ", 	893 ," 	17,791 "
HY, 	23 , 	32 , 	13 , 	18 , 	64 , 	28 , 	46 , 	60 , 	65 , 	48 , 	143 , 	136 , 	99 , 	151 , 	14 , 	74 , 	92 , 	148 , 	12 , 	8 , 	12 , 	4 , 	2 , 	10 , 	24 , 	128 , 	78 , 	321 , 	88 , 	38 , 	30 , 	9 , 	19 , 	24 , 	9 , 	24 , 	44 , 	4 , 	29 , 	7 , 	12 , 	18 , 	8 , 	43 , 	10 , 	-   ," 	2,263 ",,,FT/ED line," 	11,868 "," 	3,021 "," 	2,129 "," 	2,331 "," 	1,018 "," 	7,858 ", 	608 ," 	28,832 "
SH, 	11 , 	21 , 	5 , 	9 , 	36 , 	12 , 	25 , 	31 , 	25 , 	29 , 	56 , 	56 , 	33 , 	73 , 	76 , 	10 , 	50 , 	80 , 	7 , 	2 , 	5 , 	4 , 	1 , 	4 , 	8 , 	78 , 	58 , 	251 , 	72 , 	26 , 	31 , 	11 , 	9 , 	21 , 	3 , 	13 , 	22 , 	2 , 	11 , 	4 , 	7 , 	10 , 	6 , 	19 , 	6 , 	-   ," 	1,326 ",,,SFIA," 	5,942 ", 	571 ," 	2,320 ", 	917 , 	847 , 	535 ," 	1,068 "," 	12,199 "
UC, 	15 , 	25 , 	13 , 	11 , 	62 , 	16 , 	21 , 	33 , 	42 , 	44 , 	53 , 	81 , 	35 , 	89 , 	81 , 	49 , 	13 , 	97 , 	10 , 	8 , 	4 , 	4 , 	2 , 	8 , 	6 , 	166 , 	112 , 	424 , 	89 , 	30 , 	14 , 	11 , 	12 , 	27 , 	5 , 	15 , 	31 , 	2 , 	12 , 	2 , 	4 , 	19 , 	4 , 	17 , 	12 , 	-   ," 	1,822 ",,,Entries," 	66,430 "," 	21,783 "," 	35,645 "," 	21,821 "," 	18,073 "," 	28,932 "," 	12,864 "," 	205,548 "
FM, 	21 , 	45 , 	30 , 	28 , 	192 , 	39 , 	54 , 	60 , 	77 , 	71 , 	93 , 	195 , 	70 , 	138 , 	156 , 	96 , 	105 , 	30 , 	21 , 	16 , 	24 , 	6 , 	6 , 	23 , 	20 , 	288 , 	203 , 	797 , 	203 , 	73 , 	34 , 	26 , 	25 , 	37 , 	6 , 	27 , 	60 , 	5 , 	25 , 	3 , 	7 , 	42 , 	5 , 	30 , 	21 , 	-   ," 	3,527 ",,,,,,,,,,,
CN, 	19 , 	24 , 	5 , 	12 , 	51 , 	18 , 	41 , 	35 , 	65 , 	12 , 	30 , 	43 , 	13 , 	17 , 	12 , 	8 , 	10 , 	18 , 	15 , 	63 , 	203 , 	55 , 	21 , 	36 , 	9 , 	195 , 	147 , 	465 , 	137 , 	55 , 	43 , 	30 , 	27 , 	31 , 	13 , 	3 , 	7 , 	22 , 	221 , 	10 , 	15 , 	68 , 	14 , 	4 , 	28 , 	-   ," 	2,364 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	11 , 	12 , 	7 , 	46 , 	12 , 	32 , 	39 , 	49 , 	17 , 	18 , 	31 , 	10 , 	7 , 	9 , 	5 , 	8 , 	14 , 	51 , 	12 , 	100 , 	24 , 	11 , 	50 , 	6 , 	266 , 	205 , 	517 , 	184 , 	51 , 	39 , 	21 , 	13 , 	26 , 	9 , 	2 , 	6 , 	10 , 	64 , 	6 , 	9 , 	103 , 	17 , 	4 , 	29 , 	-   ," 	2,165 ",,,Dtwn SF," 	3,233 ",,,,,,,
WC, 	13 , 	19 , 	16 , 	16 , 	75 , 	23 , 	52 , 	54 , 	55 , 	14 , 	22 , 	48 , 	13 , 	6 , 	13 , 	3 , 	7 , 	20 , 	251 , 	103 , 	17 , 	54 , 	26 , 	82 , 	11 , 	357 , 	282 , 	749 , 	282 , 	65 , 	52 , 	30 , 	17 , 	31 , 	12 , 	4 , 	8 , 	23 , 	149 , 	7 , 	11 , 	121 , 	17 , 	3 , 	33 , 	-   ," 	3,261 ",,,OAK," 	19,531 "," 	1,289 ",,,,,,
LF, 	4 , 	6 , 	10 , 	10 , 	43 , 	6 , 	23 , 	32 , 	29 , 	7 , 	14 , 	23 , 	8 , 	4 , 	4 , 	3 , 	3 , 	7 , 	72 , 	31 , 	57 , 	13 , 	8 , 	62 , 	4 , 	277 , 	175 , 	472 , 	175 , 	41 , 	33 , 	18 , 	8 , 	12 , 	4 , 	2 , 	2 , 	4 , 	27 , 	3 , 	5 , 	82 , 	13 , 	1 , 	17 , 	-   ," 	1,850 ",,,CM line," 	37,790 "," 	5,275 "," 	5,783 ",,,,,
OR, 	7 , 	6 , 	7 , 	5 , 	28 , 	6 , 	19 , 	26 , 	27 , 	4 , 	11 , 	20 , 	3 , 	4 , 	3 , 	1 , 	2 , 	7 , 	24 , 	11 , 	24 , 	9 , 	12 , 	44 , 	4 , 	232 , 	148 , 	391 , 	155 , 	37 , 	31 , 	13 , 	5 , 	10 , 	3 , 	1 , 	2 , 	2 , 	16 , 	2 , 	2 , 	57 , 	7 , 	1 , 	10 , 	-   ," 	1,435 ",,,RM line," 	16,907 "," 	5,536 "," 	4,232 "," 	4,221 ",,,,
RR, 	18 , 	24 , 	35 , 	17 , 	44 , 	15 , 	60 , 	123 , 	103 , 	35 , 	43 , 	41 , 	13 , 	12 , 	13 , 	6 , 	8 , 	27 , 	41 , 	52 , 	84 , 	59 , 	41 , 	39 , 	24 , 	405 , 	331 , 	798 , 	358 , 	187 , 	121 , 	43 , 	17 , 	15 , 	5 , 	5 , 	7 , 	6 , 	29 , 	4 , 	8 , 	103 , 	27 , 	6 , 	23 , 	-   ," 	3,469 ",,,WP line," 	18,790 "," 	2,555 "," 	2,911 "," 	1,633 "," 	3,107 ",,,
OW, 	23 , 	30 , 	18 , 	16 , 	79 , 	30 , 	55 , 	43 , 	86 , 	23 , 	91 , 	72 , 	31 , 	33 , 	29 , 	9 , 	5 , 	15 , 	8 , 	7 , 	13 , 	4 , 	5 , 	24 , 	16 , 	498 , 	464 ," 	1,226 ", 	462 , 	265 , 	174 , 	37 , 	39 , 	31 , 	9 , 	7 , 	17 , 	2 , 	21 , 	5 , 	18 , 	55 , 	14 , 	9 , 	9 , 	-   ," 	4,122 ",,,FT/ED line," 	24,190 "," 	5,889 "," 	4,285 "," 	4,518 "," 	2,023 "," 	7,858 ",,
EM, 	157 , 	377 , 	219 , 	359 , 	627 , 	296 , 	472 , 	417 , 	422 , 	366 , 	440 , 	295 , 	242 , 	211 , 	149 , 	93 , 	176 , 	364 , 	223 , 	334 , 	448 , 	279 , 	274 , 	494 , 	659 , 	85 , 	56 , 	525 , 	214 , 	555 , 	693 , 	404 , 	550 , 	365 , 	122 , 	177 , 	615 , 	101 , 	228 , 	101 , 	131 , 	382 , 	323 , 	234 , 	96 , 	-   ," 	14,344 ",,,SFIA," 	12,538 "," 	1,096 "," 	4,810 "," 	1,601 "," 	1,740 "," 	1,143 "," 	1,068 "," 	205,548 "
MT, 	145 , 	324 , 	183 , 	227 , 	414 , 	210 , 	346 , 	367 , 	359 , 	321 , 	403 , 	215 , 	181 , 	220 , 	107 , 	80 , 	140 , 	258 , 	169 , 	238 , 	284 , 	202 , 	148 , 	373 , 	574 , 	42 , 	47 , 	106 , 	129 , 	512 , 	607 , 	463 ," 	1,110 ", 	465 , 	153 , 	128 , 	282 , 	85 , 	162 , 	128 , 	115 , 	322 , 	250 , 	138 , 	62 , 	-   ," 	11,789 ",,,,,,,,,,,
PL, 	336 , 	906 , 	489 , 	494 ," 	1,140 ", 	434 , 	763 , 	628 , 	711 , 	692 , 	875 , 	529 , 	544 , 	574 , 	285 , 	244 , 	420 , 	738 , 	437 , 	547 , 	799 , 	522 , 	409 , 	798 ," 	1,287 ", 	560 , 	106 , 	172 , 	443 ," 	1,837 "," 	2,214 "," 	1,534 "," 	2,368 "," 	1,847 ", 	554 , 	424 ," 	1,256 ", 	230 , 	490 , 	472 , 	482 ," 	1,547 "," 	1,145 ", 	465 , 	127 , 	-   ," 	33,871 ",,,,,,,,,,,
CC, 	107 , 	239 , 	145 , 	235 , 	356 , 	239 , 	387 , 	353 , 	280 , 	242 , 	407 , 	193 , 	134 , 	123 , 	86 , 	58 , 	95 , 	204 , 	127 , 	164 , 	251 , 	180 , 	138 , 	330 , 	456 , 	161 , 	103 , 	424 , 	63 , 	572 , 	712 , 	400 , 	579 , 	446 , 	175 , 	110 , 	251 , 	57 , 	120 , 	119 , 	183 , 	525 , 	374 , 	116 , 	46 , 	-   ," 	11,060 ",,,,,,,,,,,
16, 	78 , 	114 , 	60 , 	125 , 	236 , 	181 , 	281 , 	271 , 	183 , 	158 , 	196 , 	109 , 	64 , 	52 , 	41 , 	31 , 	29 , 	70 , 	53 , 	49 , 	64 , 	50 , 	48 , 	175 , 	278 , 	493 , 	439 ," 	1,966 ", 	684 , 	42 , 	310 , 	300 , 	509 , 	269 , 	102 , 	33 , 	84 , 	17 , 	48 , 	84 , 	119 , 	208 , 	197 , 	29 , 	22 , 	-   ," 	8,946 ",,,,,,,,,,,
24, 	103 , 	109 , 	52 , 	96 , 	175 , 	121 , 	177 , 	174 , 	138 , 	116 , 	166 , 	85 , 	55 , 	58 , 	40 , 	33 , 	19 , 	37 , 	43 , 	44 , 	53 , 	31 , 	23 , 	117 , 	197 , 	546 , 	465 ," 	2,404 ", 	905 , 	238 , 	49 , 	253 , 	466 , 	257 , 	112 , 	18 , 	54 , 	15 , 	59 , 	72 , 	156 , 	199 , 	166 , 	24 , 	26 , 	-   ," 	8,739 ",,,,,,,,,,,
GP, 	23 , 	41 , 	20 , 	35 , 	75 , 	30 , 	49 , 	67 , 	47 , 	30 , 	41 , 	40 , 	18 , 	16 , 	11 , 	10 , 	12 , 	29 , 	25 , 	25 , 	41 , 	14 , 	11 , 	40 , 	46 , 	297 , 	326 ," 	1,613 ", 	374 , 	250 , 	259 , 	25 , 	64 , 	62 , 	39 , 	10 , 	36 , 	10 , 	31 , 	28 , 	70 , 	106 , 	79 , 	15 , 	11 , 	-   ," 	4,499 ",,,,,,,,,,,
BP, 	33 , 	46 , 	13 , 	20 , 	46 , 	19 , 	38 , 	43 , 	53 , 	39 , 	42 , 	54 , 	22 , 	29 , 	18 , 	12 , 	13 , 	25 , 	18 , 	13 , 	13 , 	8 , 	3 , 	19 , 	43 , 	445 , 	531 ," 	2,619 ", 	499 , 	401 , 	405 , 	68 , 	45 , 	75 , 	78 , 	9 , 	32 , 	7 , 	29 , 	41 , 	147 , 	102 , 	75 , 	8 , 	10 , 	-   ," 	6,303 ",,,,,,,,,,,
DC, 	33 , 	56 , 	25 , 	20 , 	64 , 	23 , 	37 , 	40 , 	47 , 	47 , 	54 , 	90 , 	26 , 	27 , 	21 , 	19 , 	25 , 	30 , 	27 , 	28 , 	30 , 	13 , 	11 , 	19 , 	35 , 	306 , 	352 ," 	1,917 ", 	438 , 	263 , 	280 , 	67 , 	84 , 	25 , 	26 , 	12 , 	40 , 	10 , 	37 , 	37 , 	136 , 	161 , 	103 , 	13 , 	7 , 	-   ," 	5,157 ",,,,,,,,,,,
CM, 	10 , 	17 , 	3 , 	6 , 	8 , 	6 , 	7 , 	15 , 	17 , 	6 , 	12 , 	12 , 	5 , 	7 , 	7 , 	3 , 	5 , 	7 , 	13 , 	6 , 	12 , 	3 , 	3 , 	3 , 	12 , 	104 , 	107 , 	573 , 	155 , 	101 , 	103 , 	48 , 	77 , 	30 , 	7 , 	0 , 	6 , 	2 , 	25 , 	13 , 	62 , 	86 , 	46 , 	2 , 	2 , 	-   ," 	1,749 ",,,,,,,,,,,
CV, 	3 , 	10 , 	4 , 	5 , 	25 , 	10 , 	16 , 	11 , 	12 , 	57 , 	41 , 	58 , 	37 , 	62 , 	25 , 	15 , 	16 , 	25 , 	4 , 	3 , 	4 , 	1 , 	2 , 	5 , 	7 , 	138 , 	128 , 	423 , 	112 , 	33 , 	18 , 	8 , 	8 , 	18 , 	2 , 	7 , 	71 , 	1 , 	5 , 	2 , 	5 , 	15 , 	4 , 	110 , 	5 , 	-   ," 	1,564 ",,,,,,,,,,,
ED, 	10 , 	13 , 	10 , 	7 , 	65 , 	10 , 	20 , 	28 , 	22 , 	60 , 	85 , 	140 , 	32 , 	106 , 	43 , 	27 , 	31 , 	61 , 	9 , 	5 , 	6 , 	2 , 	2 , 	6 , 	18 , 	543 , 	291 ," 	1,147 ", 	268 , 	78 , 	48 , 	34 , 	41 , 	44 , 	4 , 	82 , 	31 , 	1 , 	12 , 	9 , 	12 , 	119 , 	14 , 	36 , 	47 , 	-   ," 	3,675 ",,,,,,,,,,,
NC, 	3 , 	2 , 	2 , 	2 , 	9 , 	5 , 	11 , 	14 , 	13 , 	2 , 	4 , 	10 , 	4 , 	3 , 	3 , 	1 , 	2 , 	6 , 	21 , 	10 , 	23 , 	6 , 	2 , 	12 , 	3 , 	90 , 	70 , 	216 , 	54 , 	21 , 	12 , 	7 , 	6 , 	11 , 	3 , 	1 , 	1 , 	6 , 	22 , 	3 , 	4 , 	36 , 	4 , 	1 , 	10 , 	-   , 	746 ,,,,,,,,,,,
WP, 	29 , 	36 , 	13 , 	9 , 	52 , 	19 , 	92 , 	57 , 	67 , 	11 , 	47 , 	71 , 	22 , 	28 , 	29 , 	19 , 	11 , 	25 , 	226 , 	82 , 	152 , 	26 , 	19 , 	35 , 	26 , 	211 , 	157 , 	511 , 	143 , 	52 , 	62 , 	34 , 	36 , 	45 , 	25 , 	4 , 	11 , 	29 , 	15 , 	12 , 	27 , 	79 , 	19 , 	7 , 	18 , 	-   ," 	2,695 ",,,,,,,,,,,
SS, 	7 , 	12 , 	4 , 	3 , 	11 , 	2 , 	10 , 	9 , 	12 , 	4 , 	12 , 	17 , 	5 , 	4 , 	5 , 	4 , 	3 , 	4 , 	8 , 	8 , 	8 , 	2 , 	3 , 	5 , 	7 , 	93 , 	106 , 	459 , 	116 , 	65 , 	70 , 	23 , 	50 , 	38 , 	9 , 	3 , 	8 , 	4 , 	11 , 	11 , 	39 , 	32 , 	22 , 	3 , 	2 , 	-   ," 	1,328 ",,,,,,,,,,,
SB, 	15 , 	23 , 	9 , 	6 , 	18 , 	6 , 	13 , 	17 , 	22 , 	9 , 	22 , 	26 , 	9 , 	11 , 	10 , 	8 , 	4 , 	6 , 	11 , 	9 , 	8 , 	4 , 	1 , 	8 , 	21 , 	112 , 	89 , 	505 , 	177 , 	112 , 	150 , 	67 , 	158 , 	124 , 	65 , 	5 , 	8 , 	7 , 	22 , 	36 , 	11 , 	52 , 	34 , 	3 , 	2 , 	-   ," 	2,027 ",,,,,,,,,,,
SO, 	41 , 	63 , 	44 , 	81 , 	341 , 	59 , 	84 , 	73 , 	73 , 	30 , 	42 , 	20 , 	17 , 	15 , 	17 , 	11 , 	16 , 	37 , 	69 , 	88 , 	107 , 	66 , 	55 , 	131 , 	66 , 	274 , 	257 ," 	1,402 ", 	446 , 	178 , 	155 , 	88 , 	97 , 	159 , 	75 , 	15 , 	84 , 	31 , 	73 , 	25 , 	39 , 	30 , 	359 , 	28 , 	14 , 	-   ," 	5,467 ",,,,,,,,,,,
MB, 	17 , 	19 , 	17 , 	20 , 	83 , 	20 , 	19 , 	29 , 	35 , 	17 , 	15 , 	23 , 	13 , 	7 , 	9 , 	4 , 	5 , 	5 , 	12 , 	19 , 	17 , 	8 , 	7 , 	23 , 	22 , 	254 , 	219 ," 	1,085 ", 	353 , 	171 , 	151 , 	72 , 	80 , 	121 , 	44 , 	3 , 	9 , 	4 , 	19 , 	28 , 	32 , 	293 , 	28 , 	4 , 	6 , 	-   ," 	3,437 ",,,,,,,,,,,
WD, 	5 , 	10 , 	8 , 	6 , 	25 , 	7 , 	18 , 	18 , 	8 , 	38 , 	55 , 	90 , 	59 , 	127 , 	50 , 	22 , 	20 , 	28 , 	7 , 	5 , 	6 , 	1 , 	1 , 	7 , 	11 , 	208 , 	128 , 	466 , 	116 , 	36 , 	17 , 	13 , 	12 , 	15 , 	2 , 	129 , 	29 , 	1 , 	9 , 	2 , 	3 , 	32 , 	2 , 	15 , 	19 , 	-   ," 	1,882 ",,,,,,,,,,,
OA, 	5 , 	13 , 	19 , 	37 , 	227 , 	29 , 	27 , 	18 , 	27 , 	16 , 	11 , 	46 , 	7 , 	4 , 	10 , 	3 , 	8 , 	21 , 	12 , 	25 , 	19 , 	12 , 	8 , 	30 , 	6 , 	72 , 	45 , 	116 , 	49 , 	17 , 	25 , 	10 , 	5 , 	12 , 	1 , 	3 , 	27 , 	6 , 	13 , 	2 , 	1 , 	23 , 	6 , 	16 , 	10 , 	-   ," 	1,094 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,265 "," 	4,075 "," 	2,601 "," 	2,744 "," 	7,380 "," 	3,146 "," 	4,647 "," 	4,614 "," 	4,637 "," 	3,487 "," 	5,081 "," 	4,180 "," 	2,703 "," 	3,368 "," 	2,290 "," 	1,382 "," 	1,870 "," 	3,467 "," 	2,404 "," 	2,314 "," 	3,280 "," 	1,877 "," 	1,471 "," 	3,550 "," 	4,585 "," 	11,805 "," 	9,386 "," 	34,676 "," 	11,761 "," 	8,390 "," 	8,549 "," 	4,706 "," 	7,105 "," 	5,245 "," 	1,814 "," 	1,604 "," 	3,735 ", 	787 ," 	2,552 "," 	1,384 "," 	2,073 "," 	5,789 "," 	3,690 "," 	1,824 "," 	1,084 ", 	-   ," 	211,372 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
