Exit stations,Entry stations->,,WEEKDAY,,,Oct 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL, 	74 , 	132 , 	42 , 	41 , 	174 , 	71 , 	145 , 	178 , 	289 , 	219 , 	225 , 	27 , 	136 , 	169 , 	158 , 	84 , 	101 , 	110 , 	60 , 	45 , 	37 , 	19 , 	17 , 	29 , 	96 , 	620 , 	598 , 	557 , 	442 , 	163 , 	140 , 	74 , 	88 , 	159 , 	17 , 	45 , 	138 , 	12 , 	44 , 	26 , 	25 , 	36 , 	31 , 	67 , 	27 , 	140 , 	-   , 	-   , 	28 , 	41 ," 	6,194 ",,,,,,,,,,,,,
SL, 	34 , 	65 , 	32 , 	33 , 	193 , 	52 , 	126 , 	258 , 	378 , 	351 , 	250 , 	147 , 	19 , 	140 , 	155 , 	81 , 	95 , 	122 , 	31 , 	29 , 	23 , 	8 , 	10 , 	24 , 	45 , 	785 , 	865 , 	628 , 	549 , 	178 , 	105 , 	58 , 	89 , 	131 , 	10 , 	44 , 	116 , 	10 , 	18 , 	15 , 	13 , 	53 , 	11 , 	53 , 	8 , 	86 , 	-   , 	-   , 	9 , 	16 ," 	6,549 ",,,,,,,,,,,,,
BF, 	25 , 	43 , 	18 , 	22 , 	141 , 	32 , 	101 , 	235 , 	332 , 	261 , 	204 , 	169 , 	128 , 	16 , 	131 , 	69 , 	86 , 	149 , 	23 , 	15 , 	14 , 	4 , 	3 , 	14 , 	41 , 	692 , 	748 , 	554 , 	494 , 	156 , 	89 , 	32 , 	52 , 	106 , 	12 , 	52 , 	134 , 	5 , 	10 , 	12 , 	18 , 	28 , 	10 , 	71 , 	7 , 	91 , 	-   , 	-   , 	6 , 	7 ," 	5,665 ",,,,,,,,,,,,,
HY, 	46 , 	88 , 	30 , 	31 , 	159 , 	36 , 	92 , 	220 , 	309 , 	166 , 	221 , 	167 , 	161 , 	105 , 	21 , 	99 , 	217 , 	271 , 	37 , 	17 , 	21 , 	6 , 	6 , 	21 , 	35 , 	507 , 	548 , 	360 , 	313 , 	104 , 	60 , 	37 , 	41 , 	69 , 	5 , 	21 , 	78 , 	12 , 	32 , 	9 , 	15 , 	24 , 	8 , 	34 , 	11 , 	143 , 	-   , 	-   , 	13 , 	29 ," 	5,057 ",,,,,,,,,,,,,
SH, 	20 , 	20 , 	9 , 	10 , 	91 , 	18 , 	59 , 	147 , 	172 , 	78 , 	94 , 	86 , 	73 , 	59 , 	85 , 	14 , 	75 , 	120 , 	8 , 	9 , 	9 , 	3 , 	2 , 	7 , 	18 , 	439 , 	416 , 	240 , 	263 , 	81 , 	48 , 	17 , 	27 , 	68 , 	7 , 	13 , 	36 , 	4 , 	9 , 	4 , 	7 , 	15 , 	5 , 	21 , 	8 , 	93 , 	-   , 	-   , 	3 , 	5 ," 	3,109 ",,,,,,,,,,,,,
UC, 	16 , 	40 , 	19 , 	23 , 	162 , 	36 , 	67 , 	226 , 	250 , 	131 , 	93 , 	102 , 	100 , 	92 , 	215 , 	77 , 	23 , 	183 , 	15 , 	16 , 	18 , 	5 , 	4 , 	12 , 	15 , 	937 , 	825 , 	385 , 	347 , 	95 , 	36 , 	12 , 	24 , 	76 , 	6 , 	18 , 	63 , 	2 , 	10 , 	5 , 	3 , 	27 , 	4 , 	28 , 	17 , 	108 , 	-   , 	-   , 	3 , 	9 ," 	4,980 ",,,,,,,,,,,,,
FM, 	27 , 	53 , 	30 , 	26 , 	178 , 	32 , 	98 , 	288 , 	289 , 	127 , 	113 , 	115 , 	128 , 	152 , 	281 , 	131 , 	192 , 	40 , 	18 , 	21 , 	16 , 	6 , 	9 , 	18 , 	14 ," 	1,410 "," 	1,202 ", 	458 , 	374 , 	115 , 	33 , 	24 , 	34 , 	75 , 	7 , 	25 , 	61 , 	5 , 	17 , 	6 , 	11 , 	34 , 	4 , 	25 , 	26 , 	122 , 	-   , 	-   , 	4 , 	12 ," 	6,483 ",,,,,,,,,,,,,
CN, 	21 , 	27 , 	23 , 	24 , 	113 , 	27 , 	158 , 	316 , 	329 , 	38 , 	52 , 	56 , 	31 , 	22 , 	37 , 	8 , 	16 , 	19 , 	33 , 	106 , 	246 , 	94 , 	53 , 	99 , 	17 , 	875 , 	891 , 	527 , 	467 , 	143 , 	89 , 	54 , 	64 , 	123 , 	29 , 	5 , 	9 , 	47 , 	165 , 	25 , 	25 , 	148 , 	35 , 	4 , 	37 , 	20 , 	-   , 	-   , 	96 , 	104 ," 	5,944 ",,,,,,,,,,,,,
PH, 	17 , 	20 , 	20 , 	22 , 	159 , 	25 , 	195 , 	420 , 	457 , 	23 , 	24 , 	42 , 	28 , 	15 , 	20 , 	9 , 	16 , 	21 , 	98 , 	29 , 	124 , 	50 , 	40 , 	136 , 	12 ," 	1,704 "," 	1,796 ", 	680 , 	647 , 	193 , 	84 , 	86 , 	65 , 	90 , 	14 , 	4 , 	4 , 	40 , 	94 , 	29 , 	36 , 	194 , 	28 , 	5 , 	55 , 	17 , 	-   , 	-   , 	40 , 	47 ," 	7,973 ",,,,,,,,,,,,,
WC, 	27 , 	34 , 	28 , 	24 , 	136 , 	26 , 	148 , 	337 , 	338 , 	27 , 	31 , 	41 , 	26 , 	14 , 	22 , 	10 , 	19 , 	18 , 	284 , 	137 , 	31 , 	63 , 	44 , 	154 , 	18 ," 	1,406 "," 	1,424 ", 	526 , 	495 , 	124 , 	69 , 	53 , 	49 , 	72 , 	16 , 	6 , 	6 , 	66 , 	141 , 	22 , 	24 , 	186 , 	28 , 	2 , 	49 , 	11 , 	-   , 	-   , 	58 , 	93 ," 	6,960 ",,,,,,,,,,,,,
LF, 	9 , 	10 , 	8 , 	7 , 	75 , 	11 , 	55 , 	183 , 	142 , 	8 , 	15 , 	20 , 	6 , 	4 , 	5 , 	3 , 	4 , 	6 , 	109 , 	60 , 	59 , 	16 , 	15 , 	76 , 	4 , 	906 , 	848 , 	279 , 	280 , 	60 , 	41 , 	22 , 	15 , 	29 , 	6 , 	1 , 	1 , 	10 , 	25 , 	6 , 	9 , 	101 , 	13 , 	1 , 	30 , 	5 , 	-   , 	-   , 	19 , 	18 ," 	3,635 ",,,,,,,,,,,,,
OR, 	9 , 	16 , 	6 , 	10 , 	50 , 	7 , 	50 , 	123 , 	131 , 	11 , 	21 , 	18 , 	10 , 	3 , 	7 , 	2 , 	3 , 	9 , 	42 , 	35 , 	46 , 	21 , 	15 , 	67 , 	5 , 	829 , 	743 , 	248 , 	235 , 	64 , 	31 , 	29 , 	20 , 	24 , 	3 , 	2 , 	3 , 	8 , 	11 , 	8 , 	9 , 	87 , 	12 , 	0 , 	18 , 	6 , 	-   , 	-   , 	8 , 	12 ," 	3,126 ",,,,,,,,,,,,,
RR, 	26 , 	33 , 	28 , 	22 , 	47 , 	13 , 	64 , 	190 , 	186 , 	29 , 	45 , 	28 , 	22 , 	9 , 	18 , 	10 , 	15 , 	18 , 	98 , 	131 , 	152 , 	72 , 	71 , 	20 , 	19 ," 	1,105 "," 	1,204 ", 	578 , 	664 , 	222 , 	111 , 	49 , 	57 , 	44 , 	5 , 	6 , 	10 , 	25 , 	36 , 	11 , 	13 , 	147 , 	27 , 	5 , 	20 , 	11 , 	-   , 	-   , 	23 , 	37 ," 	5,779 ",,,,,,,,,,,,,
OW, 	27 , 	37 , 	13 , 	11 , 	70 , 	21 , 	49 , 	62 , 	101 , 	29 , 	107 , 	101 , 	47 , 	43 , 	35 , 	17 , 	13 , 	13 , 	15 , 	9 , 	17 , 	4 , 	3 , 	20 , 	27 ," 	1,865 "," 	1,570 "," 	1,063 ", 	916 , 	374 , 	223 , 	65 , 	86 , 	72 , 	15 , 	10 , 	33 , 	6 , 	15 , 	15 , 	24 , 	110 , 	37 , 	10 , 	10 , 	14 , 	-   , 	-   , 	11 , 	18 ," 	7,452 ",,,,,,,,,,,,,
EM, 	538 ," 	1,110 ", 	769 , 	781 ," 	1,129 ", 	954 ," 	1,416 "," 	1,910 "," 	1,739 "," 	1,270 "," 	1,270 ", 	723 ," 	1,036 ", 	889 , 	644 , 	542 ," 	1,092 "," 	1,632 "," 	1,082 "," 	2,179 "," 	1,698 "," 	1,053 ", 	969 ," 	1,282 "," 	2,374 ", 	196 , 	123 , 	489 , 	628 ," 	1,130 "," 	1,860 "," 	1,293 "," 	1,644 "," 	1,412 ", 	907 , 	687 ," 	2,542 ", 	474 , 	677 , 	687 , 	671 , 	468 ," 	1,129 "," 	1,001 ", 	165 , 	843 , 	-   , 	-   , 	165 , 	480 ," 	49,753 ",,,,,,,,,,,,,
MT, 	535 ," 	1,014 ", 	670 , 	704 , 	858 , 	835 ," 	1,210 "," 	1,576 "," 	1,212 "," 	1,143 "," 	1,117 ", 	605 , 	897 , 	797 , 	610 , 	464 , 	858 ," 	1,228 ", 	945 ," 	1,849 "," 	1,347 ", 	775 , 	702 ," 	1,103 "," 	1,791 ", 	136 , 	178 , 	169 , 	606 ," 	1,439 "," 	2,474 "," 	1,720 "," 	2,732 "," 	2,104 "," 	1,197 ", 	603 ," 	1,943 ", 	411 , 	622 , 	883 , 	832 , 	467 ," 	1,635 ", 	755 , 	107 , 	817 , 	-   , 	-   , 	129 , 	399 ," 	47,200 ",,,,,,,,,,,,,
PL, 	390 , 	663 , 	331 , 	317 , 	576 , 	377 , 	681 , 	818 , 	821 , 	616 , 	744 , 	484 , 	498 , 	443 , 	308 , 	209 , 	300 , 	370 , 	405 , 	512 , 	410 , 	211 , 	192 , 	425 , 	994 , 	712 , 	306 , 	135 , 	328 ," 	1,169 "," 	1,567 "," 	1,065 "," 	2,023 "," 	1,245 ", 	553 , 	235 , 	670 , 	205 , 	373 , 	421 , 	402 ," 	1,080 ", 	677 , 	273 , 	113 , 	257 , 	-   , 	-   , 	100 , 	245 ," 	26,250 ",,,,,,,,,,,,,
CC, 	352 , 	629 , 	394 , 	398 , 	577 , 	486 , 	766 , 	911 , 	761 , 	615 , 	763 , 	394 , 	472 , 	429 , 	295 , 	239 , 	322 , 	340 , 	401 , 	563 , 	405 , 	246 , 	197 , 	542 , 	934 , 	624 , 	615 , 	324 , 	89 , 	587 , 	960 , 	798 ," 	1,396 ", 	876 , 	539 , 	238 , 	609 , 	208 , 	336 , 	432 , 	377 , 	460 , 	627 , 	250 , 	62 , 	242 , 	-   , 	-   , 	85 , 	234 ," 	23,395 ",,,,,,,,,,,,,
16, 	155 , 	224 , 	119 , 	146 , 	303 , 	221 , 	362 , 	443 , 	327 , 	244 , 	304 , 	159 , 	141 , 	147 , 	97 , 	77 , 	74 , 	89 , 	115 , 	155 , 	91 , 	52 , 	59 , 	184 , 	378 ," 	1,161 "," 	1,509 "," 	1,398 ", 	641 , 	37 , 	191 , 	329 , 	635 , 	311 , 	156 , 	68 , 	185 , 	51 , 	122 , 	138 , 	139 , 	202 , 	257 , 	71 , 	25 , 	62 , 	-   , 	-   , 	32 , 	80 ," 	12,468 ",,,,,,,,,,,,,
24, 	162 , 	175 , 	64 , 	100 , 	230 , 	121 , 	229 , 	311 , 	285 , 	145 , 	216 , 	136 , 	93 , 	84 , 	56 , 	47 , 	36 , 	31 , 	74 , 	74 , 	61 , 	36 , 	28 , 	101 , 	231 ," 	1,617 "," 	2,079 "," 	1,856 "," 	1,034 ", 	210 , 	52 , 	267 , 	605 , 	271 , 	134 , 	29 , 	74 , 	37 , 	102 , 	93 , 	120 , 	177 , 	227 , 	35 , 	23 , 	29 , 	-   , 	-   , 	25 , 	60 ," 	12,283 ",,,,,,,,,,,,,
GP, 	37 , 	74 , 	31 , 	28 , 	125 , 	33 , 	74 , 	164 , 	175 , 	62 , 	67 , 	72 , 	49 , 	30 , 	31 , 	14 , 	10 , 	18 , 	42 , 	49 , 	44 , 	15 , 	18 , 	42 , 	75 ," 	1,123 "," 	1,411 "," 	1,194 ", 	702 , 	320 , 	261 , 	30 , 	133 , 	69 , 	56 , 	17 , 	64 , 	16 , 	41 , 	38 , 	54 , 	113 , 	136 , 	23 , 	16 , 	14 , 	-   , 	-   , 	13 , 	30 ," 	7,251 ",,,,,,,,,,,,,
BP, 	64 , 	105 , 	38 , 	38 , 	106 , 	41 , 	86 , 	133 , 	169 , 	81 , 	97 , 	76 , 	74 , 	43 , 	37 , 	26 , 	20 , 	23 , 	52 , 	50 , 	42 , 	10 , 	15 , 	53 , 	97 ," 	1,376 "," 	1,833 "," 	2,399 "," 	1,254 ", 	568 , 	588 , 	129 , 	57 , 	107 , 	90 , 	26 , 	67 , 	15 , 	50 , 	78 , 	125 , 	117 , 	158 , 	24 , 	9 , 	14 , 	-   , 	-   , 	11 , 	43 ," 	10,714 ",,,,,,,,,,,,,
DC, 	132 , 	206 , 	73 , 	47 , 	127 , 	54 , 	103 , 	153 , 	238 , 	144 , 	186 , 	177 , 	138 , 	104 , 	75 , 	73 , 	73 , 	85 , 	126 , 	90 , 	69 , 	33 , 	24 , 	43 , 	87 ," 	1,305 "," 	1,829 "," 	1,417 ", 	852 , 	327 , 	305 , 	67 , 	131 , 	35 , 	54 , 	44 , 	128 , 	55 , 	109 , 	86 , 	149 , 	199 , 	319 , 	60 , 	15 , 	50 , 	-   , 	-   , 	34 , 	91 ," 	10,325 ",,,,,,,,,,,,,
CM, 	13 , 	25 , 	6 , 	7 , 	38 , 	10 , 	22 , 	69 , 	120 , 	11 , 	9 , 	17 , 	8 , 	10 , 	6 , 	5 , 	6 , 	4 , 	27 , 	13 , 	16 , 	8 , 	3 , 	4 , 	18 , 	892 ," 	1,046 ", 	640 , 	507 , 	139 , 	130 , 	49 , 	94 , 	48 , 	15 , 	4 , 	19 , 	4 , 	16 , 	16 , 	42 , 	137 , 	99 , 	2 , 	2 , 	3 , 	-   , 	-   , 	5 , 	17 ," 	4,399 ",,,,,,,,,,,,,
CV, 	5 , 	8 , 	4 , 	7 , 	58 , 	8 , 	24 , 	75 , 	120 , 	120 , 	53 , 	53 , 	42 , 	54 , 	20 , 	13 , 	17 , 	26 , 	6 , 	4 , 	5 , 	1 , 	2 , 	6 , 	13 , 	550 , 	592 , 	294 , 	262 , 	82 , 	32 , 	20 , 	28 , 	48 , 	4 , 	9 , 	106 , 	1 , 	2 , 	3 , 	8 , 	25 , 	7 , 	60 , 	9 , 	21 , 	-   , 	-   , 	1 , 	1 ," 	2,909 ",,,,,,,,,,,,,
ED, 	15 , 	30 , 	13 , 	15 , 	122 , 	24 , 	74 , 	241 , 	265 , 	196 , 	137 , 	136 , 	115 , 	137 , 	74 , 	36 , 	63 , 	58 , 	8 , 	4 , 	7 , 	2 , 	4 , 	12 , 	31 ," 	2,104 "," 	1,902 ", 	750 , 	659 , 	239 , 	78 , 	72 , 	84 , 	133 , 	17 , 	121 , 	40 , 	2 , 	4 , 	24 , 	14 , 	130 , 	19 , 	43 , 	78 , 	40 , 	-   , 	-   , 	2 , 	4 ," 	8,376 ",,,,,,,,,,,,,
NC, 	4 , 	7 , 	5 , 	6 , 	33 , 	9 , 	55 , 	132 , 	138 , 	9 , 	9 , 	12 , 	10 , 	5 , 	11 , 	2 , 	2 , 	5 , 	46 , 	34 , 	66 , 	10 , 	5 , 	28 , 	5 , 	369 , 	376 , 	226 , 	222 , 	65 , 	40 , 	17 , 	19 , 	48 , 	4 , 	2 , 	1 , 	12 , 	26 , 	8 , 	10 , 	62 , 	9 , 	2 , 	14 , 	7 , 	-   , 	-   , 	18 , 	25 ," 	2,227 ",,,,,,,,,,,,,
WP, 	19 , 	16 , 	9 , 	10 , 	68 , 	15 , 	147 , 	180 , 	229 , 	24 , 	26 , 	35 , 	16 , 	10 , 	24 , 	9 , 	7 , 	13 , 	170 , 	84 , 	141 , 	25 , 	18 , 	39 , 	14 , 	521 , 	520 , 	460 , 	414 , 	141 , 	118 , 	50 , 	58 , 	102 , 	15 , 	3 , 	4 , 	26 , 	28 , 	23 , 	31 , 	131 , 	22 , 	2 , 	17 , 	15 , 	-   , 	-   , 	18 , 	26 ," 	4,096 ",,,,,,,,,,,,,
SS, 	13 , 	33 , 	8 , 	7 , 	36 , 	8 , 	30 , 	71 , 	87 , 	21 , 	14 , 	25 , 	14 , 	13 , 	9 , 	4 , 	4 , 	5 , 	24 , 	30 , 	22 , 	6 , 	6 , 	13 , 	18 , 	649 , 	794 , 	448 , 	422 , 	130 , 	103 , 	38 , 	85 , 	86 , 	16 , 	4 , 	22 , 	7 , 	21 , 	18 , 	29 , 	63 , 	72 , 	10 , 	2 , 	5 , 	-   , 	-   , 	5 , 	23 ," 	3,572 ",,,,,,,,,,,,,
SB, 	22 , 	37 , 	11 , 	12 , 	40 , 	14 , 	33 , 	71 , 	90 , 	20 , 	28 , 	26 , 	14 , 	15 , 	11 , 	6 , 	3 , 	10 , 	23 , 	33 , 	22 , 	9 , 	9 , 	13 , 	28 , 	671 , 	763 , 	464 , 	377 , 	147 , 	133 , 	59 , 	131 , 	154 , 	41 , 	7 , 	14 , 	11 , 	35 , 	31 , 	16 , 	64 , 	49 , 	5 , 	5 , 	3 , 	-   , 	-   , 	8 , 	23 ," 	3,808 ",,,,,,,,,,,,,
SO, 	61 , 	124 , 	72 , 	96 , 	143 , 	63 , 	118 , 	107 , 	137 , 	49 , 	79 , 	36 , 	48 , 	31 , 	21 , 	17 , 	24 , 	32 , 	156 , 	192 , 	187 , 	101 , 	92 , 	149 , 	142 , 	440 , 	465 , 	883 , 	404 , 	180 , 	148 , 	103 , 	122 , 	201 , 	137 , 	22 , 	122 , 	66 , 	147 , 	61 , 	52 , 	75 , 	218 , 	35 , 	17 , 	16 , 	-   , 	-   , 	21 , 	99 ," 	6,310 ",,,,,,,,,,,,,
MB, 	27 , 	70 , 	31 , 	37 , 	145 , 	34 , 	64 , 	134 , 	148 , 	21 , 	34 , 	26 , 	11 , 	10 , 	7 , 	5 , 	3 , 	4 , 	32 , 	27 , 	22 , 	11 , 	11 , 	22 , 	37 ," 	1,056 "," 	1,418 ", 	683 , 	571 , 	232 , 	205 , 	125 , 	177 , 	312 , 	88 , 	5 , 	20 , 	10 , 	23 , 	75 , 	38 , 	229 , 	49 , 	7 , 	7 , 	2 , 	-   , 	-   , 	6 , 	18 ," 	6,331 ",,,,,,,,,,,,,
WD, 	6 , 	17 , 	7 , 	8 , 	52 , 	15 , 	29 , 	123 , 	130 , 	106 , 	65 , 	69 , 	51 , 	74 , 	39 , 	22 , 	28 , 	25 , 	3 , 	6 , 	3 , 	1 , 	1 , 	5 , 	13 , 	897 , 	793 , 	337 , 	310 , 	90 , 	44 , 	24 , 	32 , 	68 , 	3 , 	66 , 	47 , 	2 , 	3 , 	10 , 	7 , 	42 , 	8 , 	16 , 	36 , 	18 , 	-   , 	-   , 	1 , 	3 ," 	3,756 ",,,,,,,,,,,,,
OA, 	10 , 	34 , 	32 , 	38 , 	63 , 	23 , 	29 , 	41 , 	51 , 	21 , 	11 , 	31 , 	6 , 	5 , 	11 , 	8 , 	19 , 	24 , 	37 , 	53 , 	41 , 	23 , 	15 , 	15 , 	8 , 	166 , 	126 , 	98 , 	73 , 	25 , 	24 , 	15 , 	10 , 	14 , 	3 , 	7 , 	68 , 	12 , 	19 , 	3 , 	4 , 	18 , 	5 , 	31 , 	8 , 	13 , 	-   , 	-   , 	3 , 	19 ," 	1,415 ",,,,,,,,,,,,,
WS, 	17 , 	47 , 	21 , 	26 , 	153 , 	33 , 	61 , 	177 , 	169 , 	110 , 	89 , 	138 , 	84 , 	85 , 	145 , 	81 , 	97 , 	128 , 	19 , 	16 , 	10 , 	5 , 	7 , 	13 , 	19 , 	724 , 	784 , 	290 , 	264 , 	68 , 	30 , 	16 , 	21 , 	50 , 	2 , 	18 , 	36 , 	7 , 	19 , 	5 , 	2 , 	18 , 	2 , 	14 , 	16 , 	32 , 	-   , 	-   , 	8 , 	12 ," 	4,186 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
