Exit stations,Entry stations->,,SATURDAY,,,Oct 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
PC, 	4 , 	7 , 	1 , 	1 , 	6 , 	4 , 	14 , 	8 , 	3 , 	2 , 	6 , 	10 , 	1 , 	3 , 	1 , 	1 , 	2 , 	2 , 	46 , 	14 , 	19 , 	9 , 	6 , 	11 , 	8 , 	22 , 	17 , 	41 , 	11 , 	12 , 	10 , 	5 , 	8 , 	6 , 	4 , 	-   , 	1 , 	8 , 	11 , 	2 , 	6 , 	13 , 	1 , 	0 , 	4 , 	3 , 	-   , 	-   , 	1 , 	15 , 	386 ,,,,,,,,,,
AN, 	10 , 	8 , 	3 , 	3 , 	34 , 	5 , 	35 , 	24 , 	21 , 	4 , 	18 , 	25 , 	9 , 	6 , 	8 , 	4 , 	5 , 	4 , 	50 , 	20 , 	40 , 	7 , 	6 , 	23 , 	12 , 	117 , 	60 , 	131 , 	62 , 	22 , 	24 , 	11 , 	20 , 	30 , 	7 , 	2 , 	3 , 	13 , 	13 , 	10 , 	9 , 	70 , 	11 , 	2 , 	18 , 	4 , 	-   , 	-   , 	15 , 	16 ," 	1,051 ",,,,,,,,,,
Entries," 	1,966 "," 	3,421 "," 	2,338 "," 	2,336 "," 	9,033 "," 	2,501 "," 	3,727 "," 	4,223 "," 	4,032 "," 	3,005 "," 	4,225 "," 	3,340 "," 	2,621 "," 	2,509 "," 	1,806 "," 	1,139 "," 	1,517 "," 	2,161 "," 	2,008 "," 	2,079 "," 	2,666 "," 	1,456 "," 	1,286 "," 	2,835 "," 	5,208 "," 	12,740 "," 	8,629 "," 	20,998 "," 	10,173 "," 	7,128 "," 	7,090 "," 	3,476 "," 	5,334 "," 	4,685 "," 	1,401 "," 	1,230 "," 	2,946 ", 	609 ," 	1,393 "," 	1,137 "," 	1,558 "," 	5,145 "," 	3,652 "," 	1,336 ", 	989 ," 	1,763 ", 	-   , 	-   , 	346 , 	983 ," 	178,175 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
