Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Oct 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
LF, 	7 , 	8 , 	4 , 	6 , 	53 , 	4 , 	12 , 	25 , 	31 , 	7 , 	18 , 	67 , 	4 , 	2 , 	5 , 	-   , 	3 , 	5 , 	97 , 	31 , 	46 , 	4 , 	11 , 	48 , 	3 , 	110 , 	72 , 	172 , 	78 , 	14 , 	13 , 	10 , 	3 , 	10 , 	9 , 	1 , 	2 , 	13 , 	17 ," 	1,022 ",,,WP line," 	10,058 "," 	1,708 "," 	2,171 "," 	1,758 "," 	3,078 ",,
OR, 	12 , 	7 , 	4 , 	7 , 	54 , 	5 , 	9 , 	14 , 	33 , 	4 , 	23 , 	87 , 	2 , 	2 , 	4 , 	3 , 	2 , 	6 , 	35 , 	19 , 	30 , 	10 , 	4 , 	55 , 	4 , 	100 , 	70 , 	177 , 	55 , 	13 , 	12 , 	7 , 	4 , 	9 , 	10 , 	1 , 	1 , 	5 , 	5 , 	902 ,,,FT/ED line," 	14,562 "," 	5,400 "," 	3,713 "," 	6,000 "," 	2,400 "," 	9,448 "," 	139,065 "
RR, 	28 , 	25 , 	25 , 	28 , 	41 , 	10 , 	18 , 	20 , 	68 , 	16 , 	39 , 	116 , 	10 , 	15 , 	5 , 	1 , 	3 , 	7 , 	64 , 	26 , 	43 , 	24 , 	28 , 	5 , 	12 , 	248 , 	260 , 	496 , 	263 , 	49 , 	40 , 	14 , 	10 , 	19 , 	14 , 	2 , 	5 , 	9 , 	17 ," 	2,119 ",,,,,,,,,,
OW, 	37 , 	27 , 	5 , 	9 , 	50 , 	31 , 	45 , 	15 , 	49 , 	15 , 	74 , 	76 , 	18 , 	29 , 	12 , 	9 , 	5 , 	8 , 	8 , 	3 , 	4 , 	2 , 	2 , 	8 , 	4 , 	205 , 	225 , 	479 , 	169 , 	75 , 	66 , 	16 , 	17 , 	7 , 	10 , 	4 , 	11 , 	2 , 	12 ," 	1,838 ",,,,,,,,,,
EM, 	75 , 	219 , 	138 , 	180 , 	564 , 	174 , 	246 , 	181 , 	289 , 	148 , 	261 , 	340 , 	135 , 	140 , 	87 , 	55 , 	106 , 	195 , 	135 , 	208 , 	214 , 	130 , 	123 , 	286 , 	228 , 	136 , 	84 , 	209 , 	121 , 	383 , 	449 , 	218 , 	287 , 	190 , 	129 , 	87 , 	451 , 	54 , 	135 ," 	7,787 ",,,,,,,,,,
MT, 	239 , 	266 , 	163 , 	201 , 	368 , 	122 , 	212 , 	138 , 	301 , 	160 , 	236 , 	231 , 	168 , 	155 , 	51 , 	41 , 	95 , 	158 , 	119 , 	141 , 	146 , 	76 , 	73 , 	210 , 	201 , 	226 , 	178 , 	209 , 	496 , 	420 , 	527 , 	443 ," 	1,079 ", 	225 , 	223 , 	64 , 	215 , 	44 , 	98 ," 	8,712 ",,,,,,,,,,
PL, 	210 , 	479 , 	238 , 	306 ," 	1,201 ", 	317 , 	542 , 	313 , 	582 , 	385 , 	565 , 	471 , 	283 , 	226 , 	165 , 	122 , 	203 , 	383 , 	230 , 	331 , 	359 , 	195 , 	179 , 	502 , 	562 , 	184 , 	84 , 	132 , 	184 ," 	1,286 "," 	1,834 "," 	1,039 "," 	1,916 ", 	908 , 	698 , 	117 , 	540 , 	78 , 	222 ," 	18,573 ",,,,,,,,,,
CC, 	80 , 	146 , 	99 , 	167 , 	480 , 	173 , 	280 , 	156 , 	218 , 	165 , 	209 , 	224 , 	92 , 	79 , 	57 , 	32 , 	46 , 	94 , 	96 , 	102 , 	110 , 	79 , 	47 , 	214 , 	178 , 	73 , 	66 , 	194 , 	67 , 	778 ," 	1,014 ", 	383 , 	747 , 	346 , 	304 , 	42 , 	131 , 	20 , 	53 ," 	7,841 ",,,,,,,,,,
16, 	78 , 	64 , 	34 , 	77 , 	209 , 	111 , 	145 , 	81 , 	94 , 	54 , 	121 , 	105 , 	26 , 	24 , 	23 , 	16 , 	19 , 	33 , 	27 , 	21 , 	32 , 	14 , 	14 , 	84 , 	81 , 	256 , 	339 ," 	1,259 ", 	605 , 	41 , 	271 , 	206 , 	414 , 	170 , 	131 , 	9 , 	38 , 	4 , 	42 ," 	5,368 ",,,,,,,,,,
24, 	128 , 	105 , 	25 , 	52 , 	164 , 	69 , 	95 , 	63 , 	93 , 	60 , 	207 , 	146 , 	52 , 	41 , 	36 , 	27 , 	25 , 	27 , 	70 , 	23 , 	28 , 	15 , 	11 , 	58 , 	80 , 	343 , 	440 ," 	1,738 ", 	858 , 	261 , 	62 , 	204 , 	459 , 	224 , 	197 , 	12 , 	27 , 	12 , 	64 ," 	6,599 ",,,,,,,,,,
GP, 	19 , 	29 , 	13 , 	12 , 	83 , 	15 , 	28 , 	19 , 	42 , 	16 , 	32 , 	71 , 	15 , 	10 , 	8 , 	8 , 	10 , 	13 , 	22 , 	13 , 	19 , 	11 , 	7 , 	24 , 	15 , 	203 , 	270 ," 	1,182 ", 	316 , 	165 , 	186 , 	29 , 	83 , 	33 , 	59 , 	7 , 	17 , 	4 , 	20 ," 	3,125 ",,,,,,,,,,
BP, 	39 , 	47 , 	11 , 	13 , 	49 , 	14 , 	31 , 	29 , 	54 , 	31 , 	53 , 	48 , 	24 , 	21 , 	12 , 	15 , 	16 , 	18 , 	27 , 	11 , 	14 , 	7 , 	7 , 	10 , 	27 , 	261 , 	448 ," 	2,690 ", 	615 , 	344 , 	450 , 	86 , 	38 , 	57 , 	101 , 	7 , 	21 , 	4 , 	37 ," 	5,781 ",,,,,,,,,,
DC, 	25 , 	45 , 	14 , 	15 , 	120 , 	25 , 	28 , 	26 , 	63 , 	27 , 	45 , 	100 , 	27 , 	25 , 	19 , 	9 , 	20 , 	42 , 	28 , 	22 , 	25 , 	10 , 	9 , 	18 , 	16 , 	170 , 	237 , 	946 , 	307 , 	168 , 	230 , 	40 , 	63 , 	12 , 	45 , 	12 , 	35 , 	5 , 	33 ," 	3,101 ",,,,,,,,,,
CM, 	21 , 	37 , 	10 , 	13 , 	67 , 	13 , 	17 , 	24 , 	49 , 	15 , 	20 , 	46 , 	13 , 	13 , 	11 , 	11 , 	10 , 	13 , 	35 , 	21 , 	19 , 	9 , 	12 , 	19 , 	9 , 	126 , 	161 , 	640 , 	231 , 	122 , 	197 , 	63 , 	107 , 	53 , 	14 , 	4 , 	15 , 	12 , 	50 ," 	2,319 ",,,,,,,,,,
CV, 	1 , 	4 , 	1 , 	2 , 	22 , 	7 , 	6 , 	7 , 	10 , 	26 , 	43 , 	180 , 	26 , 	48 , 	16 , 	6 , 	9 , 	10 , 	2 , 	1 , 	2 , 	2 , 	1 , 	3 , 	2 , 	53 , 	46 , 	100 , 	52 , 	5 , 	11 , 	7 , 	8 , 	8 , 	6 , 	6 , 	52 , 	-   , 	2 , 	794 ,,,,,,,,,,
ED, 	10 , 	13 , 	10 , 	8 , 	112 , 	15 , 	17 , 	18 , 	39 , 	47 , 	93 , 	245 , 	50 , 	115 , 	51 , 	27 , 	26 , 	41 , 	9 , 	3 , 	4 , 	2 , 	2 , 	8 , 	10 , 	408 , 	180 , 	469 , 	130 , 	28 , 	33 , 	16 , 	26 , 	34 , 	20 , 	68 , 	16 , 	1 , 	7 ," 	2,405 ",,,,,,,,,,
NC, 	3 , 	5 , 	4 , 	2 , 	14 , 	4 , 	7 , 	5 , 	12 , 	2 , 	6 , 	31 , 	4 , 	1 , 	2 , 	1 , 	1 , 	4 , 	30 , 	14 , 	31 , 	7 , 	4 , 	11 , 	2 , 	46 , 	36 , 	81 , 	24 , 	4 , 	13 , 	7 , 	6 , 	5 , 	10 , 	-   , 	2 , 	7 , 	33 , 	475 ,,,,,,,,,,
WP, 	20 , 	26 , 	5 , 	7 , 	36 , 	12 , 	58 , 	34 , 	59 , 	8 , 	30 , 	75 , 	15 , 	19 , 	15 , 	15 , 	9 , 	26 , 	239 , 	67 , 	90 , 	18 , 	7 , 	22 , 	14 , 	108 , 	105 , 	249 , 	73 , 	36 , 	79 , 	29 , 	41 , 	43 , 	56 , 	5 , 	9 , 	43 , 	13 ," 	1,810 ",,,,,,,,,,
Entries," 	2,710 "," 	3,354 "," 	1,905 "," 	1,948 "," 	7,564 "," 	2,413 "," 	3,058 "," 	2,209 "," 	4,184 "," 	2,215 "," 	4,812 "," 	5,952 "," 	2,235 "," 	2,416 "," 	1,924 "," 	1,147 "," 	1,512 "," 	2,448 "," 	2,261 "," 	1,793 "," 	1,913 ", 	949 , 	836 ," 	2,169 "," 	1,941 "," 	7,328 "," 	6,278 "," 	19,014 "," 	8,046 "," 	5,622 "," 	6,974 "," 	3,310 "," 	5,905 "," 	3,022 "," 	2,479 ", 	818 ," 	2,409 ", 	490 ," 	1,503 "," 	139,065 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
