Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	73 , 	66 , 	37 , 	113 , 	76 , 	53 , 	25 , 	46 , 	18 , 	57 , 	70 , 	18 , 	22 , 	20 , 	12 , 	5 , 	15 , 	16 , 	3 , 	9 , 	3 , 	3 , 	8 , 	15 , 	74 , 	48 , 	197 , 	114 , 	56 , 	65 , 	15 , 	26 , 	15 , 	7 , 	3 , 	10 , 	2 , 	25 , 	5 , 	6 , 	22 , 	13 ," 	1,492 ",,,Eastbay," 	32,844 ",,SF CBD," 	97,009 ",63.2%,,,
EN, 	83 , 	11 , 	66 , 	49 , 	247 , 	114 , 	98 , 	44 , 	102 , 	32 , 	83 , 	203 , 	28 , 	31 , 	27 , 	12 , 	16 , 	42 , 	19 , 	9 , 	16 , 	8 , 	5 , 	16 , 	20 , 	222 , 	139 , 	468 , 	291 , 	70 , 	73 , 	31 , 	51 , 	34 , 	14 , 	5 , 	18 , 	2 , 	34 , 	8 , 	7 , 	54 , 	18 ," 	2,917 ",,,Westbay," 	50,314 ",,non-CBD," 	51,287 ",33.4%,,,
EP, 	68 , 	61 , 	6 , 	42 , 	250 , 	62 , 	50 , 	31 , 	64 , 	25 , 	36 , 	96 , 	12 , 	13 , 	7 , 	6 , 	7 , 	24 , 	8 , 	9 , 	14 , 	8 , 	4 , 	23 , 	10 , 	135 , 	83 , 	260 , 	190 , 	34 , 	30 , 	13 , 	18 , 	9 , 	2 , 	4 , 	8 , 	1 , 	7 , 	3 , 	4 , 	46 , 	11 ," 	1,796 ",,,Transbay," 	70,371 ",,,,,,,
NB, 	41 , 	46 , 	43 , 	4 , 	69 , 	55 , 	56 , 	42 , 	66 , 	24 , 	42 , 	109 , 	16 , 	16 , 	10 , 	5 , 	8 , 	25 , 	9 , 	14 , 	15 , 	7 , 	4 , 	12 , 	9 , 	184 , 	152 , 	341 , 	272 , 	81 , 	71 , 	22 , 	13 , 	16 , 	4 , 	6 , 	13 , 	2 , 	13 , 	1 , 	2 , 	67 , 	14 ," 	2,022 ",,,,,,,,,,,
BK, 	139 , 	240 , 	233 , 	76 , 	13 , 	174 , 	147 , 	133 , 	176 , 	79 , 	117 , 	284 , 	52 , 	43 , 	48 , 	22 , 	47 , 	196 , 	32 , 	36 , 	62 , 	26 , 	18 , 	32 , 	37 , 	400 , 	238 , 	964 , 	620 , 	163 , 	134 , 	64 , 	46 , 	53 , 	11 , 	17 , 	71 , 	9 , 	20 , 	11 , 	16 , 	179 , 	66 ," 	5,541 ",,,,,,,,,,,
AS, 	80 , 	104 , 	56 , 	56 , 	131 , 	5 , 	82 , 	64 , 	80 , 	42 , 	80 , 	113 , 	20 , 	36 , 	22 , 	9 , 	16 , 	25 , 	16 , 	10 , 	12 , 	8 , 	5 , 	13 , 	33 , 	145 , 	128 , 	301 , 	280 , 	119 , 	87 , 	18 , 	14 , 	13 , 	4 , 	6 , 	26 , 	2 , 	15 , 	3 , 	2 , 	50 , 	14 ," 	2,347 ",,,,,,,,,,,
MA, 	61 , 	92 , 	51 , 	47 , 	142 , 	82 , 	9 , 	37 , 	65 , 	26 , 	85 , 	148 , 	33 , 	51 , 	30 , 	21 , 	12 , 	41 , 	39 , 	18 , 	31 , 	15 , 	10 , 	26 , 	44 , 	265 , 	180 , 	491 , 	454 , 	160 , 	110 , 	30 , 	23 , 	20 , 	5 , 	10 , 	23 , 	6 , 	59 , 	5 , 	7 , 	76 , 	11 ," 	3,150 ",,,,,,,,,,,
19, 	25 , 	41 , 	25 , 	35 , 	124 , 	66 , 	34 , 	4 , 	13 , 	15 , 	37 , 	72 , 	31 , 	34 , 	23 , 	9 , 	11 , 	27 , 	22 , 	16 , 	23 , 	6 , 	7 , 	25 , 	19 , 	115 , 	90 , 	248 , 	218 , 	83 , 	56 , 	19 , 	12 , 	16 , 	7 , 	5 , 	13 , 	5 , 	22 , 	2 , 	2 , 	34 , 	8 ," 	1,699 ",,,,,,,,,,,
12, 	44 , 	80 , 	50 , 	58 , 	162 , 	73 , 	60 , 	10 , 	7 , 	16 , 	77 , 	124 , 	60 , 	75 , 	44 , 	21 , 	34 , 	54 , 	36 , 	29 , 	50 , 	16 , 	25 , 	34 , 	38 , 	205 , 	177 , 	510 , 	281 , 	71 , 	60 , 	34 , 	35 , 	32 , 	17 , 	13 , 	28 , 	7 , 	45 , 	8 , 	4 , 	82 , 	12 ," 	2,898 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	21 , 	25 , 	27 , 	28 , 	76 , 	42 , 	28 , 	14 , 	16 , 	5 , 	106 , 	129 , 	75 , 	96 , 	38 , 	24 , 	35 , 	47 , 	9 , 	8 , 	9 , 	5 , 	4 , 	13 , 	28 , 	204 , 	174 , 	514 , 	296 , 	102 , 	96 , 	32 , 	34 , 	29 , 	5 , 	45 , 	51 , 	6 , 	11 , 	6 , 	5 , 	27 , 	18 ," 	2,563 ",,,Dtwn SF," 	2,484 "," 	6,146 "," 	14,624 "," 	6,190 "," 	6,279 "," 	9,267 "," 	5,057 "," 	50,048 "
FV, 	73 , 	72 , 	39 , 	44 , 	123 , 	91 , 	89 , 	49 , 	78 , 	99 , 	9 , 	172 , 	112 , 	186 , 	109 , 	50 , 	39 , 	80 , 	28 , 	12 , 	15 , 	14 , 	11 , 	30 , 	70 , 	216 , 	134 , 	494 , 	393 , 	113 , 	99 , 	28 , 	51 , 	37 , 	10 , 	31 , 	77 , 	8 , 	43 , 	9 , 	10 , 	57 , 	16 ," 	3,521 ",,,OAK," 	5,906 ", 	606 ," 	1,321 "," 	1,593 ", 	693 ," 	2,123 ", 	352 ," 	12,593 "
CL, 	66 , 	201 , 	81 , 	87 , 	134 , 	90 , 	135 , 	77 , 	127 , 	107 , 	157 , 	9 , 	154 , 	206 , 	140 , 	99 , 	131 , 	362 , 	101 , 	117 , 	109 , 	91 , 	63 , 	62 , 	63 , 	263 , 	153 , 	486 , 	275 , 	74 , 	87 , 	37 , 	40 , 	65 , 	17 , 	137 , 	735 , 	57 , 	139 , 	22 , 	19 , 	46 , 	41 ," 	5,663 ",,,CM line," 	14,693 "," 	1,262 "," 	4,493 "," 	1,412 ", 	983 ," 	1,547 "," 	1,868 "," 	26,257 "
SL, 	14 , 	26 , 	12 , 	19 , 	55 , 	26 , 	37 , 	36 , 	67 , 	83 , 	107 , 	155 , 	7 , 	79 , 	61 , 	30 , 	28 , 	44 , 	14 , 	4 , 	10 , 	2 , 	4 , 	9 , 	21 , 	148 , 	97 , 	311 , 	192 , 	30 , 	35 , 	14 , 	19 , 	19 , 	6 , 	20 , 	41 , 	4 , 	17 , 	4 , 	5 , 	27 , 	7 ," 	1,947 ",,,RM line," 	6,246 "," 	1,703 "," 	1,496 "," 	2,993 ", 	642 ," 	2,411 ", 	623 ," 	16,115 "
BF, 	25 , 	29 , 	14 , 	18 , 	38 , 	40 , 	53 , 	37 , 	79 , 	91 , 	184 , 	222 , 	75 , 	11 , 	107 , 	75 , 	62 , 	127 , 	15 , 	5 , 	8 , 	3 , 	3 , 	11 , 	20 , 	148 , 	95 , 	310 , 	202 , 	30 , 	29 , 	15 , 	18 , 	22 , 	9 , 	52 , 	159 , 	4 , 	25 , 	6 , 	4 , 	19 , 	6 ," 	2,504 ",,,WP line," 	6,323 ", 	760 ," 	1,025 ", 	676 ," 	2,430 "," 	1,437 ", 	817 ," 	13,469 "
HY, 	22 , 	29 , 	9 , 	12 , 	44 , 	22 , 	39 , 	27 , 	46 , 	41 , 	104 , 	152 , 	66 , 	110 , 	7 , 	57 , 	65 , 	123 , 	12 , 	8 , 	6 , 	3 , 	2 , 	5 , 	11 , 	80 , 	44 , 	148 , 	127 , 	20 , 	22 , 	7 , 	11 , 	12 , 	4 , 	13 , 	41 , 	3 , 	19 , 	7 , 	3 , 	14 , 	5 ," 	1,600 ",,,FT/ED line," 	9,056 "," 	2,203 "," 	1,552 "," 	2,204 "," 	1,354 "," 	9,015 ", 	695 ," 	26,079 "
SH, 	13 , 	14 , 	8 , 	5 , 	22 , 	12 , 	21 , 	9 , 	28 , 	21 , 	48 , 	105 , 	32 , 	85 , 	56 , 	7 , 	39 , 	68 , 	8 , 	2 , 	4 , 	2 , 	1 , 	3 , 	9 , 	62 , 	33 , 	123 , 	85 , 	21 , 	18 , 	7 , 	9 , 	11 , 	3 , 	10 , 	22 , 	3 , 	12 , 	2 , 	2 , 	11 , 	3 ," 	1,058 ",,,SFIA," 	4,737 ", 	260 ," 	1,480 ", 	444 , 	622 , 	545 , 	878 ," 	8,966 "
UC, 	8 , 	17 , 	9 , 	8 , 	38 , 	17 , 	18 , 	14 , 	33 , 	36 , 	49 , 	139 , 	30 , 	67 , 	66 , 	34 , 	5 , 	69 , 	9 , 	5 , 	6 , 	3 , 	3 , 	3 , 	10 , 	90 , 	56 , 	179 , 	113 , 	16 , 	14 , 	7 , 	16 , 	13 , 	8 , 	8 , 	27 , 	2 , 	16 , 	2 , 	5 , 	22 , 	3 ," 	1,293 ",,,Entries," 	49,444 "," 	12,940 "," 	25,992 "," 	15,514 "," 	13,004 "," 	26,345 "," 	10,290 "," 	153,528 "
FM, 	17 , 	43 , 	26 , 	29 , 	144 , 	30 , 	40 , 	31 , 	58 , 	56 , 	74 , 	375 , 	45 , 	126 , 	136 , 	75 , 	73 , 	34 , 	19 , 	13 , 	13 , 	6 , 	4 , 	17 , 	10 , 	233 , 	128 , 	454 , 	307 , 	37 , 	27 , 	17 , 	21 , 	28 , 	5 , 	20 , 	60 , 	5 , 	33 , 	6 , 	5 , 	62 , 	4 ," 	2,945 ",,,,,,,,,,,
CN, 	17 , 	13 , 	9 , 	7 , 	30 , 	17 , 	45 , 	22 , 	42 , 	8 , 	27 , 	107 , 	13 , 	12 , 	11 , 	8 , 	8 , 	20 , 	10 , 	36 , 	183 , 	54 , 	22 , 	35 , 	6 , 	161 , 	82 , 	206 , 	179 , 	40 , 	32 , 	18 , 	26 , 	25 , 	5 , 	4 , 	10 , 	22 , 	166 , 	12 , 	12 , 	71 , 	15 ," 	1,848 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	6 , 	8 , 	10 , 	13 , 	37 , 	10 , 	18 , 	18 , 	30 , 	5 , 	7 , 	130 , 	3 , 	5 , 	4 , 	3 , 	6 , 	20 , 	38 , 	9 , 	73 , 	22 , 	16 , 	42 , 	4 , 	271 , 	138 , 	282 , 	190 , 	28 , 	19 , 	16 , 	10 , 	25 , 	5 , 	2 , 	4 , 	7 , 	41 , 	8 , 	4 , 	107 , 	14 ," 	1,708 ",,,Dtwn SF," 	2,484 ",,,,,,,
WC, 	8 , 	16 , 	12 , 	16 , 	70 , 	14 , 	38 , 	27 , 	55 , 	7 , 	12 , 	135 , 	8 , 	8 , 	6 , 	5 , 	5 , 	14 , 	214 , 	73 , 	12 , 	36 , 	32 , 	73 , 	7 , 	367 , 	176 , 	372 , 	245 , 	35 , 	33 , 	21 , 	13 , 	25 , 	7 , 	3 , 	6 , 	22 , 	74 , 	5 , 	9 , 	135 , 	14 ," 	2,464 ",,,OAK," 	12,053 ", 	606 ,,,,,,
LF, 	5 , 	6 , 	6 , 	6 , 	28 , 	10 , 	13 , 	9 , 	18 , 	5 , 	12 , 	101 , 	1 , 	4 , 	2 , 	1 , 	4 , 	5 , 	67 , 	20 , 	35 , 	4 , 	8 , 	49 , 	1 , 	209 , 	99 , 	195 , 	151 , 	16 , 	13 , 	13 , 	5 , 	13 , 	3 , 	1 , 	2 , 	2 , 	20 , 	1 , 	3 , 	63 , 	8 ," 	1,239 ",,,CM line," 	29,316 "," 	2,583 "," 	4,493 ",,,,,
OR, 	5 , 	2 , 	7 , 	4 , 	24 , 	7 , 	15 , 	7 , 	26 , 	2 , 	11 , 	62 , 	6 , 	3 , 	4 , 	1 , 	3 , 	4 , 	27 , 	16 , 	29 , 	13 , 	2 , 	36 , 	1 , 	170 , 	91 , 	175 , 	117 , 	16 , 	15 , 	11 , 	5 , 	11 , 	3 , 	1 , 	2 , 	1 , 	11 , 	0 , 	1 , 	51 , 	6 ," 	1,004 ",,,RM line," 	12,436 "," 	3,296 "," 	2,909 "," 	2,993 ",,,,
