Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Mar 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	64 , 	55 , 	24 , 	114 , 	57 , 	52 , 	22 , 	43 , 	20 , 	56 , 	45 , 	13 , 	21 , 	12 , 	8 , 	5 , 	18 , 	17 , 	5 , 	6 , 	2 , 	5 , 	8 , 	12 , 	47 , 	42 , 	129 , 	67 , 	48 , 	57 , 	13 , 	23 , 	19 , 	4 , 	7 , 	8 , 	3 , 	21 , 	4 , 	5 , 	15 , 	4 ," 	1,198 ",,,Eastbay," 	23,128 ",,SF CBD," 	58,434 ",62.7%,,,
EN, 	75 , 	8 , 	42 , 	35 , 	192 , 	73 , 	79 , 	39 , 	86 , 	28 , 	59 , 	101 , 	18 , 	30 , 	19 , 	14 , 	17 , 	36 , 	18 , 	7 , 	9 , 	2 , 	4 , 	12 , 	13 , 	97 , 	105 , 	316 , 	114 , 	45 , 	65 , 	26 , 	36 , 	24 , 	12 , 	3 , 	16 , 	2 , 	19 , 	6 , 	12 , 	37 , 	9 ," 	1,956 ",,,Westbay," 	32,867 ",,non-CBD," 	37,117 ",39.9%,,,
EP, 	64 , 	41 , 	4 , 	30 , 	188 , 	43 , 	34 , 	27 , 	53 , 	19 , 	37 , 	50 , 	12 , 	5 , 	10 , 	7 , 	9 , 	21 , 	9 , 	4 , 	12 , 	3 , 	3 , 	11 , 	5 , 	70 , 	64 , 	176 , 	86 , 	26 , 	20 , 	8 , 	11 , 	9 , 	3 , 	3 , 	4 , 	2 , 	5 , 	1 , 	2 , 	22 , 	11 ," 	1,215 ",,,Transbay," 	42,610 ",,,,,,,
NB, 	34 , 	39 , 	25 , 	4 , 	70 , 	39 , 	28 , 	24 , 	55 , 	16 , 	25 , 	52 , 	11 , 	12 , 	9 , 	3 , 	9 , 	20 , 	6 , 	5 , 	8 , 	3 , 	3 , 	12 , 	4 , 	100 , 	104 , 	185 , 	135 , 	46 , 	42 , 	14 , 	12 , 	9 , 	2 , 	3 , 	6 , 	1 , 	7 , 	1 , 	3 , 	37 , 	11 ," 	1,230 ",,,," 	9,880 ",,,,,,,
BK, 	128 , 	189 , 	181 , 	60 , 	13 , 	147 , 	128 , 	99 , 	162 , 	59 , 	97 , 	181 , 	44 , 	39 , 	42 , 	18 , 	48 , 	187 , 	25 , 	27 , 	34 , 	21 , 	16 , 	22 , 	42 , 	215 , 	173 , 	581 , 	325 , 	114 , 	102 , 	37 , 	28 , 	51 , 	4 , 	13 , 	46 , 	6 , 	15 , 	3 , 	4 , 	103 , 	55 ," 	3,879 ",,,," 	9,848 ",,,,,,,
AS, 	63 , 	67 , 	40 , 	37 , 	125 , 	7 , 	63 , 	46 , 	65 , 	27 , 	60 , 	73 , 	13 , 	18 , 	12 , 	9 , 	17 , 	22 , 	9 , 	7 , 	13 , 	7 , 	4 , 	14 , 	25 , 	62 , 	69 , 	183 , 	135 , 	79 , 	74 , 	13 , 	10 , 	8 , 	2 , 	4 , 	15 , 	1 , 	14 , 	2 , 	3 , 	23 , 	6 ," 	1,541 ",,,,,,,,,,,
MA, 	48 , 	59 , 	37 , 	30 , 	117 , 	64 , 	6 , 	32 , 	49 , 	16 , 	76 , 	107 , 	25 , 	38 , 	25 , 	15 , 	17 , 	31 , 	26 , 	19 , 	20 , 	9 , 	11 , 	25 , 	29 , 	116 , 	112 , 	320 , 	194 , 	95 , 	74 , 	20 , 	27 , 	20 , 	4 , 	7 , 	15 , 	7 , 	42 , 	3 , 	5 , 	29 , 	7 ," 	2,024 ",,,,,,,,,,,
19, 	20 , 	34 , 	23 , 	26 , 	109 , 	50 , 	26 , 	6 , 	17 , 	12 , 	36 , 	41 , 	16 , 	24 , 	20 , 	11 , 	9 , 	21 , 	17 , 	11 , 	19 , 	10 , 	7 , 	25 , 	13 , 	75 , 	63 , 	174 , 	126 , 	59 , 	52 , 	13 , 	13 , 	16 , 	1 , 	5 , 	11 , 	4 , 	20 , 	3 , 	2 , 	13 , 	7 ," 	1,254 ",,,,,,,,,,,
12, 	37 , 	77 , 	54 , 	49 , 	143 , 	73 , 	45 , 	12 , 	9 , 	14 , 	59 , 	87 , 	45 , 	65 , 	43 , 	24 , 	32 , 	58 , 	38 , 	36 , 	45 , 	18 , 	14 , 	39 , 	41 , 	136 , 	152 , 	389 , 	177 , 	66 , 	56 , 	23 , 	37 , 	39 , 	9 , 	7 , 	15 , 	8 , 	37 , 	3 , 	5 , 	30 , 	14 ," 	2,356 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	23 , 	19 , 	20 , 	66 , 	31 , 	20 , 	11 , 	12 , 	7 , 	84 , 	69 , 	69 , 	71 , 	30 , 	19 , 	28 , 	40 , 	4 , 	3 , 	10 , 	3 , 	5 , 	6 , 	23 , 	99 , 	120 , 	327 , 	162 , 	68 , 	62 , 	22 , 	35 , 	15 , 	9 , 	29 , 	42 , 	1 , 	6 , 	6 , 	5 , 	39 , 	10 ," 	1,744 ",,,Dtwn SF," 	1,397 "," 	3,667 "," 	10,170 "," 	3,516 "," 	3,435 "," 	5,086 "," 	2,427 "," 	27,271 "
FV, 	58 , 	58 , 	33 , 	23 , 	103 , 	57 , 	67 , 	41 , 	63 , 	77 , 	8 , 	100 , 	89 , 	167 , 	91 , 	44 , 	43 , 	60 , 	22 , 	9 , 	18 , 	11 , 	8 , 	21 , 	69 , 	117 , 	106 , 	336 , 	174 , 	89 , 	112 , 	22 , 	40 , 	30 , 	8 , 	22 , 	63 , 	6 , 	36 , 	6 , 	6 , 	33 , 	16 ," 	2,558 ",,,OAK," 	3,560 ", 	523 ," 	1,000 "," 	1,333 ", 	573 ," 	1,648 ", 	212 ," 	8,637 "
CL, 	47 , 	91 , 	41 , 	34 , 	194 , 	62 , 	87 , 	50 , 	101 , 	56 , 	98 , 	8 , 	55 , 	99 , 	76 , 	62 , 	59 , 	122 , 	39 , 	43 , 	30 , 	10 , 	11 , 	23 , 	57 , 	221 , 	158 , 	551 , 	237 , 	83 , 	92 , 	52 , 	48 , 	62 , 	12 , 	30 , 	187 , 	9 , 	70 , 	19 , 	13 , 	54 , 	20 ," 	3,470 ",,,CM line," 	10,409 ", 	998 ," 	3,501 "," 	1,072 ", 	798 ," 	1,370 "," 	1,105 "," 	18,148 "
