Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Mar 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	100 , 	83 , 	36 , 	183 , 	71 , 	75 , 	36 , 	68 , 	15 , 	61 , 	55 , 	21 , 	25 , 	22 , 	9 , 	8 , 	17 , 	23 , 	8 , 	15 , 	6 , 	5 , 	13 , 	15 , 	53 , 	67 , 	204 , 	99 , 	72 , 	106 , 	18 , 	33 , 	21 , 	6 , 	9 , 	12 , 	3 , 	25 , 	6 , 	6 , 	12 , 	9 ," 	1,732 ",,,Eastbay," 	35,617 ",,SF CBD," 	93,256 ",63.7%,,,
EN, 	110 , 	12 , 	70 , 	49 , 	392 , 	104 , 	105 , 	71 , 	159 , 	36 , 	98 , 	125 , 	32 , 	34 , 	29 , 	18 , 	22 , 	41 , 	29 , 	15 , 	28 , 	6 , 	9 , 	15 , 	24 , 	185 , 	212 , 	566 , 	222 , 	74 , 	121 , 	39 , 	57 , 	48 , 	16 , 	7 , 	17 , 	3 , 	34 , 	6 , 	11 , 	28 , 	16 ," 	3,289 ",,,Westbay," 	48,289 ",,non-CBD," 	56,134 ",38.3%,,,
EP, 	97 , 	69 , 	6 , 	41 , 	339 , 	68 , 	53 , 	41 , 	105 , 	24 , 	48 , 	51 , 	15 , 	12 , 	14 , 	7 , 	10 , 	26 , 	15 , 	7 , 	19 , 	4 , 	2 , 	14 , 	8 , 	105 , 	101 , 	311 , 	166 , 	46 , 	36 , 	12 , 	17 , 	21 , 	1 , 	2 , 	13 , 	3 , 	7 , 	2 , 	3 , 	29 , 	10 ," 	1,975 ",,,Transbay," 	68,794 ",,,,,,,
NB, 	42 , 	48 , 	46 , 	7 , 	128 , 	42 , 	48 , 	37 , 	92 , 	26 , 	56 , 	56 , 	16 , 	16 , 	13 , 	4 , 	7 , 	19 , 	8 , 	8 , 	32 , 	6 , 	6 , 	15 , 	6 , 	158 , 	175 , 	376 , 	271 , 	87 , 	77 , 	25 , 	21 , 	17 , 	3 , 	4 , 	10 , 	2 , 	7 , 	1 , 	2 , 	33 , 	11 ," 	2,062 ",,,," 	11,682 ",,,,,,,
BK, 	196 , 	396 , 	360 , 	141 , 	18 , 	283 , 	244 , 	164 , 	288 , 	106 , 	203 , 	181 , 	91 , 	69 , 	82 , 	56 , 	67 , 	164 , 	45 , 	53 , 	79 , 	47 , 	45 , 	45 , 	55 , 	463 , 	336 ," 	1,188 ", 	536 , 	207 , 	175 , 	95 , 	66 , 	84 , 	11 , 	22 , 	71 , 	15 , 	28 , 	9 , 	8 , 	84 , 	69 ," 	6,938 ",,,," 	14,825 ",,,,,,,
AS, 	72 , 	99 , 	66 , 	36 , 	219 , 	4 , 	88 , 	79 , 	113 , 	41 , 	75 , 	80 , 	26 , 	24 , 	25 , 	10 , 	20 , 	21 , 	14 , 	8 , 	22 , 	9 , 	5 , 	18 , 	45 , 	134 , 	148 , 	333 , 	256 , 	121 , 	97 , 	19 , 	23 , 	16 , 	5 , 	4 , 	10 , 	2 , 	15 , 	3 , 	2 , 	20 , 	9 ," 	2,433 ",,,,,,,,,,,
MA, 	81 , 	111 , 	54 , 	37 , 	209 , 	88 , 	11 , 	51 , 	80 , 	27 , 	102 , 	112 , 	41 , 	62 , 	49 , 	17 , 	22 , 	38 , 	42 , 	23 , 	55 , 	16 , 	11 , 	35 , 	36 , 	198 , 	229 , 	560 , 	378 , 	164 , 	124 , 	31 , 	34 , 	30 , 	4 , 	9 , 	21 , 	8 , 	51 , 	2 , 	5 , 	23 , 	13 ," 	3,289 ",,,,,,,,,,,
19, 	43 , 	71 , 	48 , 	47 , 	172 , 	83 , 	52 , 	6 , 	23 , 	13 , 	74 , 	68 , 	39 , 	52 , 	42 , 	18 , 	29 , 	38 , 	29 , 	19 , 	38 , 	13 , 	14 , 	41 , 	33 , 	112 , 	128 , 	297 , 	180 , 	90 , 	75 , 	23 , 	23 , 	28 , 	8 , 	8 , 	27 , 	5 , 	52 , 	4 , 	5 , 	10 , 	7 ," 	2,180 ",,,,,,,,,,,
12, 	63 , 	143 , 	97 , 	85 , 	261 , 	116 , 	74 , 	18 , 	14 , 	17 , 	110 , 	141 , 	102 , 	115 , 	79 , 	46 , 	54 , 	103 , 	59 , 	66 , 	71 , 	31 , 	27 , 	64 , 	68 , 	227 , 	250 , 	604 , 	305 , 	108 , 	84 , 	35 , 	57 , 	74 , 	16 , 	12 , 	28 , 	9 , 	62 , 	6 , 	9 , 	20 , 	21 ," 	3,943 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	36 , 	29 , 	27 , 	94 , 	38 , 	25 , 	9 , 	15 , 	6 , 	71 , 	100 , 	110 , 	103 , 	53 , 	24 , 	46 , 	56 , 	7 , 	6 , 	10 , 	4 , 	4 , 	8 , 	17 , 	153 , 	166 , 	467 , 	216 , 	69 , 	61 , 	20 , 	36 , 	18 , 	9 , 	48 , 	73 , 	0 , 	4 , 	7 , 	7 , 	19 , 	11 ," 	2,297 ",,,Dtwn SF," 	1,980 "," 	6,134 "," 	16,078 "," 	6,680 "," 	5,876 "," 	8,343 "," 	2,999 "," 	45,091 "
