Exit stations,Entry stations->,,SATURDAY,,,Nov 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	8 , 	8 , 	10 , 	8 , 	134 , 	8 , 	21 , 	21 , 	33 , 	5 , 	16 , 	27 , 	4 , 	6 , 	5 , 	3 , 	2 , 	7 , 	80 , 	27 , 	58 , 	5 , 	15 , 	108 , 	5 , 	164 , 	110 , 	324 , 	123 , 	25 , 	22 , 	11 , 	6 , 	13 , 	2 , 	1 , 	3 , 	7 , 	22 , 	2 , 	5 , 	62 , 	9 ," 	1,526 ",,,CM line," 	33,923 "," 	3,772 "," 	6,000 ",,,,,
OR, 	5 , 	6 , 	4 , 	5 , 	106 , 	5 , 	22 , 	18 , 	47 , 	4 , 	13 , 	16 , 	2 , 	4 , 	4 , 	2 , 	2 , 	5 , 	27 , 	20 , 	27 , 	13 , 	4 , 	97 , 	7 , 	117 , 	107 , 	254 , 	97 , 	21 , 	23 , 	13 , 	8 , 	10 , 	5 , 	2 , 	3 , 	2 , 	13 , 	3 , 	2 , 	45 , 	12 ," 	1,199 ",,,RM line," 	14,767 "," 	4,804 "," 	4,276 "," 	5,125 ",,,,
RR, 	16 , 	19 , 	28 , 	13 , 	58 , 	15 , 	47 , 	61 , 	57 , 	22 , 	35 , 	46 , 	14 , 	10 , 	10 , 	6 , 	8 , 	17 , 	58 , 	86 , 	149 , 	109 , 	106 , 	12 , 	22 , 	328 , 	248 , 	657 , 	331 , 	141 , 	102 , 	34 , 	18 , 	22 , 	6 , 	6 , 	12 , 	18 , 	40 , 	6 , 	6 , 	99 , 	24 ," 	3,111 ",,,WP line," 	13,750 "," 	2,176 "," 	2,476 "," 	2,584 "," 	3,339 ",,,
OW, 	15 , 	25 , 	12 , 	8 , 	76 , 	33 , 	42 , 	29 , 	60 , 	13 , 	83 , 	61 , 	19 , 	37 , 	21 , 	7 , 	12 , 	17 , 	10 , 	4 , 	8 , 	6 , 	10 , 	22 , 	8 , 	302 , 	263 , 	845 , 	294 , 	154 , 	110 , 	28 , 	33 , 	23 , 	4 , 	8 , 	19 , 	5 , 	21 , 	3 , 	8 , 	35 , 	14 ," 	2,800 ",,,FT/ED line," 	17,801 "," 	5,302 "," 	3,644 "," 	5,934 "," 	2,026 "," 	7,526 ",,
EM, 	106 , 	222 , 	157 , 	243 , 	727 , 	174 , 	359 , 	239 , 	295 , 	198 , 	245 , 	266 , 	148 , 	140 , 	96 , 	52 , 	114 , 	237 , 	187 , 	240 , 	328 , 	186 , 	139 , 	387 , 	352 , 	58 , 	39 , 	361 , 	177 , 	457 , 	572 , 	330 , 	462 , 	194 , 	77 , 	116 , 	510 , 	66 , 	156 , 	63 , 	67 , 	352 , 	167 ," 	10,056 ",,,SFIA," 	8,376 ", 	768 ," 	3,947 "," 	1,474 "," 	1,529 "," 	1,086 ", 	727 ," 	174,060 "
MT, 	81 , 	216 , 	161 , 	221 , 	496 , 	163 , 	310 , 	214 , 	245 , 	206 , 	227 , 	168 , 	142 , 	143 , 	63 , 	59 , 	96 , 	171 , 	117 , 	177 , 	213 , 	133 , 	110 , 	324 , 	337 , 	36 , 	44 , 	83 , 	116 , 	491 , 	640 , 	483 ," 	1,368 ", 	282 , 	127 , 	91 , 	286 , 	46 , 	123 , 	75 , 	70 , 	264 , 	173 ," 	9,586 ",,,,,,,,,,,
PL, 	207 , 	590 , 	323 , 	410 ," 	1,260 ", 	308 , 	659 , 	428 , 	532 , 	471 , 	593 , 	455 , 	376 , 	369 , 	205 , 	120 , 	249 , 	531 , 	272 , 	382 , 	578 , 	321 , 	275 , 	604 , 	853 , 	388 , 	89 , 	166 , 	341 ," 	1,627 "," 	2,073 "," 	1,197 "," 	2,267 "," 	1,031 ", 	374 , 	259 ," 	1,059 ", 	149 , 	378 , 	302 , 	283 ," 	1,133 ", 	698 ," 	25,183 ",,,,,,,,,,,
CC, 	84 , 	181 , 	131 , 	233 , 	510 , 	214 , 	364 , 	267 , 	235 , 	154 , 	295 , 	159 , 	107 , 	99 , 	70 , 	42 , 	77 , 	144 , 	104 , 	134 , 	186 , 	124 , 	92 , 	281 , 	287 , 	146 , 	88 , 	289 , 	71 , 	668 , 	834 , 	386 , 	682 , 	281 , 	156 , 	88 , 	293 , 	44 , 	115 , 	78 , 	128 , 	449 , 	205 ," 	9,573 ",,,,,,,,,,,
16, 	74 , 	70 , 	40 , 	97 , 	276 , 	137 , 	229 , 	160 , 	117 , 	89 , 	134 , 	83 , 	35 , 	35 , 	27 , 	16 , 	23 , 	38 , 	37 , 	42 , 	46 , 	25 , 	25 , 	124 , 	153 , 	432 , 	352 ," 	1,844 ", 	751 , 	49 , 	315 , 	283 , 	591 , 	181 , 	89 , 	18 , 	69 , 	13 , 	41 , 	51 , 	97 , 	191 , 	130 ," 	7,625 ",,,,,,,,,,,
24, 	87 , 	107 , 	45 , 	92 , 	207 , 	98 , 	167 , 	115 , 	106 , 	72 , 	131 , 	87 , 	42 , 	43 , 	24 , 	23 , 	14 , 	27 , 	37 , 	33 , 	41 , 	21 , 	21 , 	106 , 	131 , 	471 , 	466 ," 	2,270 ", 	882 , 	270 , 	59 , 	267 , 	597 , 	215 , 	125 , 	17 , 	50 , 	18 , 	54 , 	72 , 	138 , 	180 , 	113 ," 	8,136 ",,,,,,,,,,,
GP, 	19 , 	33 , 	16 , 	23 , 	132 , 	20 , 	40 , 	41 , 	47 , 	22 , 	40 , 	57 , 	15 , 	18 , 	12 , 	7 , 	9 , 	17 , 	23 , 	21 , 	24 , 	14 , 	13 , 	38 , 	32 , 	263 , 	256 ," 	1,419 ", 	344 , 	247 , 	233 , 	39 , 	110 , 	42 , 	33 , 	7 , 	30 , 	7 , 	25 , 	24 , 	59 , 	83 , 	70 ," 	4,019 ",,,,,,,,,,,
BP, 	37 , 	49 , 	22 , 	20 , 	92 , 	23 , 	50 , 	32 , 	50 , 	31 , 	51 , 	62 , 	30 , 	27 , 	20 , 	13 , 	14 , 	26 , 	19 , 	17 , 	20 , 	4 , 	8 , 	20 , 	43 , 	410 , 	438 ," 	2,989 ", 	649 , 	499 , 	522 , 	91 , 	49 , 	73 , 	70 , 	10 , 	26 , 	5 , 	32 , 	41 , 	135 , 	68 , 	76 ," 	6,960 ",,,,,,,,,,,
DC, 	21 , 	45 , 	14 , 	17 , 	158 , 	20 , 	38 , 	33 , 	42 , 	29 , 	52 , 	70 , 	25 , 	26 , 	13 , 	15 , 	17 , 	30 , 	31 , 	19 , 	32 , 	11 , 	8 , 	24 , 	25 , 	187 , 	213 ," 	1,194 ", 	296 , 	174 , 	204 , 	51 , 	81 , 	15 , 	49 , 	13 , 	58 , 	9 , 	45 , 	30 , 	94 , 	156 , 	122 ," 	3,799 ",,,,,,,,,,,
CM, 	5 , 	15 , 	3 , 	6 , 	25 , 	5 , 	7 , 	9 , 	21 , 	6 , 	9 , 	12 , 	6 , 	9 , 	6 , 	4 , 	10 , 	6 , 	12 , 	9 , 	11 , 	3 , 	4 , 	5 , 	7 , 	66 , 	84 , 	440 , 	150 , 	81 , 	119 , 	36 , 	89 , 	46 , 	8 , 	3 , 	11 , 	4 , 	21 , 	10 , 	50 , 	32 , 	51 ," 	1,510 ",,,,,,,,,,,
CV, 	3 , 	9 , 	6 , 	4 , 	54 , 	11 , 	11 , 	13 , 	18 , 	55 , 	39 , 	53 , 	27 , 	64 , 	21 , 	17 , 	9 , 	20 , 	2 , 	2 , 	5 , 	0 , 	1 , 	6 , 	7 , 	104 , 	71 , 	263 , 	90 , 	19 , 	19 , 	10 , 	11 , 	15 , 	4 , 	4 , 	92 , 	1 , 	4 , 	2 , 	5 , 	19 , 	4 ," 	1,190 ",,,,,,,,,,,
ED, 	12 , 	14 , 	10 , 	9 , 	239 , 	17 , 	33 , 	23 , 	47 , 	60 , 	76 , 	171 , 	42 , 	148 , 	41 , 	26 , 	30 , 	58 , 	9 , 	8 , 	9 , 	2 , 	3 , 	14 , 	13 , 	434 , 	263 ," 	1,042 ", 	304 , 	57 , 	39 , 	33 , 	32 , 	50 , 	12 , 	119 , 	20 , 	2 , 	10 , 	9 , 	10 , 	128 , 	17 ," 	3,690 ",,,,,,,,,,,
NC, 	3 , 	4 , 	2 , 	3 , 	30 , 	3 , 	10 , 	7 , 	15 , 	2 , 	5 , 	12 , 	3 , 	3 , 	4 , 	3 , 	2 , 	4 , 	20 , 	11 , 	24 , 	6 , 	4 , 	20 , 	4 , 	61 , 	40 , 	152 , 	43 , 	12 , 	13 , 	12 , 	4 , 	10 , 	3 , 	1 , 	2 , 	2 , 	22 , 	4 , 	3 , 	31 , 	8 , 	622 ,,,,,,,,,,,
WP, 	29 , 	38 , 	9 , 	12 , 	66 , 	18 , 	80 , 	27 , 	73 , 	12 , 	57 , 	83 , 	21 , 	23 , 	22 , 	18 , 	10 , 	27 , 	204 , 	64 , 	107 , 	25 , 	11 , 	49 , 	26 , 	146 , 	100 , 	397 , 	141 , 	50 , 	73 , 	33 , 	49 , 	50 , 	26 , 	5 , 	12 , 	29 , 	10 , 	12 , 	10 , 	68 , 	22 ," 	2,342 ",,,,,,,,,,,
SS, 	5 , 	14 , 	2 , 	1 , 	19 , 	3 , 	6 , 	8 , 	12 , 	5 , 	8 , 	20 , 	6 , 	5 , 	6 , 	3 , 	4 , 	4 , 	10 , 	8 , 	11 , 	2 , 	2 , 	6 , 	2 , 	60 , 	57 , 	316 , 	83 , 	43 , 	70 , 	21 , 	43 , 	36 , 	7 , 	2 , 	8 , 	5 , 	14 , 	6 , 	30 , 	23 , 	22 ," 	1,013 ",,,,,,,,,,,
SB, 	12 , 	15 , 	4 , 	5 , 	28 , 	3 , 	10 , 	10 , 	16 , 	6 , 	13 , 	18 , 	7 , 	8 , 	7 , 	2 , 	4 , 	9 , 	12 , 	9 , 	11 , 	4 , 	1 , 	8 , 	8 , 	66 , 	43 , 	319 , 	135 , 	89 , 	153 , 	54 , 	143 , 	102 , 	49 , 	5 , 	13 , 	3 , 	15 , 	35 , 	6 , 	34 , 	32 ," 	1,521 ",,,,,,,,,,,
SO, 	13 , 	34 , 	34 , 	47 , 	132 , 	30 , 	49 , 	27 , 	55 , 	20 , 	22 , 	26 , 	17 , 	5 , 	6 , 	4 , 	11 , 	26 , 	51 , 	83 , 	82 , 	59 , 	42 , 	77 , 	36 , 	211 , 	204 , 	885 , 	325 , 	125 , 	118 , 	56 , 	59 , 	144 , 	34 , 	13 , 	92 , 	18 , 	50 , 	21 , 	31 , 	23 , 	162 ," 	3,553 ",,,,,,,,,,,
MB, 	17 , 	25 , 	12 , 	17 , 	191 , 	16 , 	18 , 	17 , 	29 , 	15 , 	18 , 	25 , 	14 , 	9 , 	7 , 	5 , 	6 , 	4 , 	14 , 	18 , 	26 , 	12 , 	12 , 	29 , 	11 , 	143 , 	137 , 	680 , 	208 , 	107 , 	112 , 	66 , 	90 , 	118 , 	41 , 	2 , 	17 , 	5 , 	22 , 	23 , 	29 , 	241 , 	10 ," 	2,616 ",,,,,,,,,,,
Entries," 	1,850 "," 	3,377 "," 	2,361 "," 	2,381 "," 	9,476 "," 	2,499 "," 	4,091 "," 	2,909 "," 	3,962 "," 	2,376 "," 	3,991 "," 	4,011 "," 	2,204 "," 	2,830 "," 	1,909 "," 	1,067 "," 	1,508 "," 	2,950 "," 	2,110 "," 	1,974 "," 	2,848 "," 	1,539 "," 	1,232 "," 	3,089 "," 	2,992 "," 	8,685 "," 	6,862 "," 	27,206 "," 	10,133 "," 	7,113 "," 	8,026 "," 	4,153 "," 	7,477 "," 	3,726 "," 	1,494 "," 	1,199 "," 	3,729 ", 	615 ," 	2,181 "," 	1,029 "," 	1,462 "," 	4,800 "," 	2,639 "," 	174,060 ",,,,,,,,,,,
