Exit stations,Entry stations->,,SATURDAY,,,Aug 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
SL, 	27 , 	35 , 	14 , 	20 , 	66 , 	37 , 	61 , 	60 , 	130 , 	123 , 	137 , 	185 , 	6 , 	114 , 	85 , 	44 , 	32 , 	71 , 	16 , 	9 , 	17 , 	6 , 	3 , 	12 , 	26 , 	176 , 	127 , 	384 , 	127 , 	60 , 	77 , 	22 , 	31 , 	33 , 	8 , 	27 , 	36 , 	7 , 	23 , 	7 , 	14 , 	29 , 	11 , 	22 ," 	2,552 ",,,RM line," 	7,888 "," 	2,515 "," 	2,280 "," 	3,890 ", 	843 ," 	2,672 ", 	723 ," 	20,810 "
BF, 	25 , 	48 , 	15 , 	17 , 	58 , 	42 , 	72 , 	61 , 	152 , 	145 , 	233 , 	263 , 	115 , 	9 , 	141 , 	85 , 	77 , 	169 , 	20 , 	8 , 	13 , 	5 , 	3 , 	12 , 	37 , 	164 , 	137 , 	384 , 	126 , 	46 , 	55 , 	18 , 	42 , 	26 , 	11 , 	62 , 	104 , 	3 , 	24 , 	6 , 	8 , 	18 , 	5 , 	74 ," 	3,132 ",,,WP line," 	7,545 "," 	1,263 "," 	1,567 ", 	910 ," 	3,022 "," 	1,513 ", 	813 ," 	16,632 "
HY, 	25 , 	37 , 	19 , 	20 , 	53 , 	36 , 	59 , 	62 , 	88 , 	45 , 	156 , 	188 , 	95 , 	148 , 	7 , 	93 , 	79 , 	168 , 	16 , 	10 , 	13 , 	4 , 	3 , 	10 , 	24 , 	128 , 	67 , 	228 , 	73 , 	27 , 	36 , 	15 , 	24 , 	21 , 	5 , 	77 , 	49 , 	4 , 	24 , 	3 , 	7 , 	14 , 	9 , 	28 ," 	2,294 ",,,FT/ED line," 	9,801 "," 	3,256 "," 	2,392 "," 	2,807 "," 	1,567 "," 	9,674 ", 	635 ," 	30,131 "
SH, 	10 , 	18 , 	7 , 	7 , 	31 , 	13 , 	27 , 	20 , 	51 , 	23 , 	70 , 	83 , 	38 , 	85 , 	84 , 	5 , 	40 , 	93 , 	9 , 	4 , 	7 , 	1 , 	2 , 	8 , 	12 , 	67 , 	49 , 	177 , 	59 , 	19 , 	36 , 	9 , 	19 , 	14 , 	7 , 	14 , 	16 , 	2 , 	16 , 	6 , 	9 , 	8 , 	6 , 	10 ," 	1,284 ",,,SFIA," 	5,291 ", 	437 ," 	2,446 ", 	727 , 	653 , 	493 , 	908 ," 	10,953 "
UC, 	14 , 	18 , 	9 , 	9 , 	65 , 	18 , 	28 , 	30 , 	66 , 	51 , 	60 , 	128 , 	38 , 	76 , 	84 , 	40 , 	10 , 	116 , 	10 , 	5 , 	11 , 	7 , 	4 , 	7 , 	11 , 	148 , 	96 , 	276 , 	74 , 	18 , 	30 , 	12 , 	29 , 	24 , 	10 , 	13 , 	26 , 	4 , 	12 , 	5 , 	4 , 	22 , 	6 , 	13 ," 	1,729 ",,,Entries," 	57,520 "," 	18,932 "," 	35,196 "," 	21,167 "," 	16,471 "," 	29,626 "," 	12,141 "," 	191,052 "
FM, 	23 , 	55 , 	31 , 	26 , 	250 , 	42 , 	51 , 	50 , 	117 , 	66 , 	114 , 	298 , 	71 , 	160 , 	180 , 	105 , 	125 , 	20 , 	28 , 	19 , 	19 , 	9 , 	10 , 	22 , 	15 , 	313 , 	200 , 	584 , 	185 , 	52 , 	80 , 	27 , 	38 , 	46 , 	8 , 	28 , 	57 , 	6 , 	33 , 	7 , 	5 , 	48 , 	9 , 	20 ," 	3,642 ",,,,,,,,,,,
CN, 	20 , 	28 , 	15 , 	10 , 	59 , 	19 , 	52 , 	40 , 	71 , 	9 , 	38 , 	107 , 	15 , 	16 , 	16 , 	10 , 	8 , 	23 , 	10 , 	59 , 	194 , 	53 , 	29 , 	43 , 	7 , 	193 , 	133 , 	301 , 	125 , 	46 , 	51 , 	20 , 	38 , 	35 , 	12 , 	3 , 	10 , 	22 , 	206 , 	10 , 	14 , 	71 , 	19 , 	3 ," 	2,257 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	11 , 	16 , 	8 , 	12 , 	50 , 	8 , 	33 , 	32 , 	52 , 	9 , 	15 , 	96 , 	10 , 	7 , 	8 , 	5 , 	5 , 	19 , 	55 , 	10 , 	96 , 	20 , 	16 , 	61 , 	5 , 	313 , 	175 , 	358 , 	156 , 	43 , 	46 , 	18 , 	26 , 	30 , 	6 , 	4 , 	5 , 	7 , 	64 , 	6 , 	7 , 	88 , 	9 , 	3 ," 	2,017 ",,,Dtwn SF," 	2,527 ",,,,,,,
WC, 	13 , 	21 , 	20 , 	23 , 	86 , 	26 , 	50 , 	42 , 	84 , 	9 , 	33 , 	118 , 	12 , 	12 , 	11 , 	7 , 	11 , 	14 , 	244 , 	98 , 	14 , 	43 , 	31 , 	91 , 	10 , 	437 , 	261 , 	497 , 	266 , 	58 , 	72 , 	17 , 	31 , 	32 , 	10 , 	4 , 	7 , 	19 , 	99 , 	6 , 	10 , 	102 , 	17 , 	2 ," 	3,063 ",,,OAK," 	15,616 "," 	1,032 ",,,,,,
LF, 	6 , 	10 , 	10 , 	9 , 	40 , 	9 , 	19 , 	18 , 	42 , 	7 , 	13 , 	74 , 	7 , 	5 , 	6 , 	2 , 	5 , 	5 , 	77 , 	25 , 	41 , 	7 , 	19 , 	59 , 	4 , 	270 , 	168 , 	253 , 	157 , 	38 , 	33 , 	10 , 	9 , 	14 , 	3 , 	2 , 	3 , 	8 , 	22 , 	3 , 	4 , 	71 , 	9 , 	1 ," 	1,590 ",,,CM line," 	34,294 "," 	4,778 "," 	6,722 ",,,,,
OR, 	5 , 	8 , 	6 , 	4 , 	32 , 	6 , 	19 , 	19 , 	49 , 	8 , 	20 , 	45 , 	2 , 	1 , 	2 , 	2 , 	2 , 	9 , 	27 , 	17 , 	33 , 	18 , 	7 , 	51 , 	2 , 	183 , 	129 , 	219 , 	133 , 	37 , 	38 , 	10 , 	7 , 	11 , 	5 , 	1 , 	3 , 	4 , 	10 , 	2 , 	3 , 	48 , 	8 , 	0 ," 	1,235 ",,,RM line," 	15,974 "," 	4,950 "," 	4,593 "," 	3,890 ",,,,
RR, 	10 , 	21 , 	25 , 	18 , 	52 , 	14 , 	42 , 	67 , 	112 , 	14 , 	39 , 	81 , 	9 , 	15 , 	12 , 	6 , 	6 , 	18 , 	38 , 	58 , 	84 , 	52 , 	56 , 	17 , 	15 , 	363 , 	295 , 	567 , 	375 , 	177 , 	142 , 	30 , 	19 , 	19 , 	7 , 	5 , 	6 , 	10 , 	28 , 	5 , 	7 , 	91 , 	22 , 	4 ," 	3,054 ",,,WP line," 	15,182 "," 	2,440 "," 	3,141 "," 	1,753 "," 	3,022 ",,,
OW, 	18 , 	28 , 	9 , 	11 , 	51 , 	34 , 	47 , 	35 , 	76 , 	13 , 	87 , 	98 , 	21 , 	37 , 	20 , 	10 , 	9 , 	14 , 	6 , 	5 , 	8 , 	5 , 	4 , 	17 , 	9 , 	436 , 	332 , 	794 , 	300 , 	174 , 	150 , 	30 , 	52 , 	24 , 	8 , 	12 , 	18 , 	2 , 	25 , 	6 , 	8 , 	40 , 	15 , 	5 ," 	3,100 ",,,FT/ED line," 	19,574 "," 	6,367 "," 	4,782 "," 	5,479 "," 	3,079 "," 	9,674 ",,
EM, 	110 , 	342 , 	218 , 	356 , 	889 , 	273 , 	518 , 	305 , 	430 , 	264 , 	363 , 	318 , 	206 , 	185 , 	136 , 	88 , 	171 , 	356 , 	235 , 	365 , 	529 , 	313 , 	241 , 	459 , 	520 , 	72 , 	47 , 	438 , 	188 , 	544 , 	762 , 	375 , 	493 , 	321 , 	106 , 	170 , 	927 , 	106 , 	273 , 	106 , 	131 , 	582 , 	278 , 	135 ," 	14,237 ",,,SFIA," 	11,362 ", 	892 ," 	4,982 "," 	1,450 "," 	1,466 "," 	1,128 ", 	908 ," 	191,052 "
MT, 	88 , 	275 , 	168 , 	256 , 	466 , 	182 , 	374 , 	272 , 	335 , 	225 , 	264 , 	201 , 	165 , 	169 , 	78 , 	70 , 	126 , 	204 , 	147 , 	198 , 	268 , 	168 , 	127 , 	319 , 	401 , 	39 , 	40 , 	69 , 	118 , 	524 , 	727 , 	451 ," 	1,166 ", 	361 , 	137 , 	97 , 	329 , 	57 , 	136 , 	94 , 	88 , 	394 , 	184 , 	63 ," 	10,613 ",,,,,,,,,,,
PL, 	218 , 	592 , 	348 , 	374 ," 	1,265 ", 	356 , 	694 , 	423 , 	611 , 	456 , 	586 , 	511 , 	338 , 	330 , 	202 , 	148 , 	238 , 	547 , 	273 , 	344 , 	476 , 	265 , 	222 , 	526 , 	805 , 	419 , 	70 , 	154 , 	278 ," 	1,608 "," 	2,248 "," 	1,035 "," 	1,940 "," 	1,205 ", 	401 , 	185 , 	749 , 	117 , 	321 , 	310 , 	321 ," 	1,707 ", 	743 , 	162 ," 	25,117 ",,,,,,,,,,,
CC, 	96 , 	182 , 	119 , 	213 , 	464 , 	238 , 	374 , 	258 , 	272 , 	170 , 	286 , 	198 , 	96 , 	106 , 	67 , 	51 , 	62 , 	149 , 	94 , 	140 , 	228 , 	130 , 	101 , 	312 , 	307 , 	169 , 	94 , 	270 , 	64 , 	630 , 	964 , 	346 , 	599 , 	337 , 	156 , 	67 , 	242 , 	48 , 	102 , 	85 , 	156 , 	580 , 	314 , 	51 ," 	9,979 ",,,,,,,,,,,
16, 	57 , 	78 , 	66 , 	125 , 	309 , 	174 , 	262 , 	187 , 	152 , 	104 , 	179 , 	114 , 	55 , 	53 , 	35 , 	19 , 	22 , 	53 , 	45 , 	45 , 	46 , 	38 , 	37 , 	174 , 	173 , 	485 , 	419 ," 	1,725 ", 	695 , 	46 , 	362 , 	303 , 	481 , 	224 , 	98 , 	32 , 	73 , 	16 , 	43 , 	65 , 	110 , 	191 , 	179 , 	20 ," 	8,162 ",,,,,,,,,,,
24, 	73 , 	141 , 	78 , 	136 , 	251 , 	144 , 	280 , 	152 , 	152 , 	113 , 	181 , 	112 , 	73 , 	55 , 	37 , 	29 , 	31 , 	103 , 	53 , 	50 , 	77 , 	45 , 	38 , 	171 , 	185 , 	664 , 	565 ," 	2,343 "," 	1,040 ", 	333 , 	48 , 	395 , 	584 , 	440 , 	160 , 	30 , 	94 , 	18 , 	77 , 	112 , 	187 , 	173 , 	306 , 	23 ," 	10,347 ",,,,,,,,,,,
GP, 	17 , 	34 , 	17 , 	24 , 	75 , 	24 , 	40 , 	34 , 	53 , 	27 , 	40 , 	63 , 	14 , 	17 , 	13 , 	9 , 	13 , 	22 , 	22 , 	15 , 	19 , 	11 , 	11 , 	29 , 	36 , 	298 , 	287 ," 	1,181 ", 	325 , 	252 , 	341 , 	29 , 	67 , 	57 , 	44 , 	9 , 	25 , 	5 , 	25 , 	26 , 	70 , 	84 , 	65 , 	4 ," 	3,866 ",,,,,,,,,,,
BP, 	33 , 	61 , 	18 , 	21 , 	65 , 	25 , 	45 , 	27 , 	69 , 	38 , 	64 , 	58 , 	33 , 	43 , 	21 , 	15 , 	23 , 	35 , 	37 , 	32 , 	32 , 	8 , 	10 , 	22 , 	51 , 	367 , 	433 ," 	2,452 ", 	511 , 	394 , 	488 , 	75 , 	38 , 	85 , 	85 , 	16 , 	74 , 	12 , 	61 , 	42 , 	136 , 	68 , 	84 , 	9 ," 	6,310 ",,,,,,,,,,,
DC, 	22 , 	55 , 	14 , 	18 , 	83 , 	24 , 	33 , 	26 , 	61 , 	35 , 	57 , 	73 , 	27 , 	26 , 	16 , 	14 , 	21 , 	42 , 	36 , 	25 , 	32 , 	15 , 	10 , 	19 , 	28 , 	267 , 	277 ," 	1,360 ", 	360 , 	234 , 	415 , 	62 , 	107 , 	17 , 	47 , 	20 , 	47 , 	7 , 	47 , 	43 , 	127 , 	138 , 	136 , 	11 ," 	4,529 ",,,,,,,,,,,
CM, 	7 , 	17 , 	6 , 	3 , 	16 , 	6 , 	11 , 	13 , 	22 , 	4 , 	7 , 	9 , 	7 , 	9 , 	5 , 	7 , 	9 , 	5 , 	12 , 	7 , 	10 , 	2 , 	7 , 	7 , 	10 , 	89 , 	91 , 	472 , 	161 , 	94 , 	140 , 	41 , 	94 , 	41 , 	6 , 	5 , 	4 , 	2 , 	21 , 	9 , 	64 , 	74 , 	51 , 	1 ," 	1,672 ",,,,,,,,,,,
CV, 	4 , 	11 , 	6 , 	7 , 	22 , 	7 , 	10 , 	11 , 	27 , 	60 , 	39 , 	127 , 	26 , 	66 , 	24 , 	18 , 	13 , 	30 , 	4 , 	3 , 	3 , 	2 , 	1 , 	5 , 	6 , 	160 , 	81 , 	203 , 	80 , 	23 , 	32 , 	11 , 	16 , 	18 , 	4 , 	5 , 	71 , 	1 , 	8 , 	1 , 	3 , 	24 , 	5 , 	66 ," 	1,341 ",,,,,,,,,,,
ED, 	7 , 	13 , 	10 , 	5 , 	73 , 	17 , 	24 , 	17 , 	55 , 	67 , 	86 , 	394 , 	32 , 	121 , 	44 , 	21 , 	26 , 	64 , 	15 , 	6 , 	12 , 	2 , 	1 , 	9 , 	19 , 	801 , 	310 , 	795 , 	253 , 	62 , 	80 , 	28 , 	73 , 	51 , 	6 , 	77 , 	19 , 	2 , 	14 , 	10 , 	7 , 	93 , 	12 , 	24 ," 	3,853 ",,,,,,,,,,,
NC, 	2 , 	4 , 	2 , 	5 , 	14 , 	4 , 	11 , 	7 , 	22 , 	2 , 	7 , 	49 , 	5 , 	3 , 	4 , 	1 , 	3 , 	4 , 	27 , 	7 , 	24 , 	6 , 	3 , 	11 , 	2 , 	85 , 	59 , 	123 , 	55 , 	14 , 	17 , 	8 , 	11 , 	8 , 	3 , 	1 , 	3 , 	4 , 	29 , 	4 , 	3 , 	24 , 	5 , 	3 , 	684 ,,,,,,,,,,,
WP, 	35 , 	43 , 	13 , 	8 , 	34 , 	25 , 	103 , 	52 , 	80 , 	15 , 	65 , 	163 , 	24 , 	27 , 	28 , 	16 , 	14 , 	36 , 	270 , 	70 , 	101 , 	18 , 	9 , 	39 , 	32 , 	243 , 	139 , 	379 , 	140 , 	48 , 	87 , 	34 , 	62 , 	56 , 	25 , 	6 , 	12 , 	40 , 	17 , 	12 , 	24 , 	90 , 	22 , 	6 ," 	2,755 ",,,,,,,,,,,
SS, 	6 , 	9 , 	3 , 	4 , 	12 , 	4 , 	8 , 	10 , 	14 , 	4 , 	12 , 	23 , 	4 , 	5 , 	4 , 	4 , 	4 , 	5 , 	11 , 	7 , 	7 , 	2 , 	1 , 	4 , 	6 , 	80 , 	78 , 	340 , 	95 , 	57 , 	102 , 	21 , 	51 , 	43 , 	9 , 	2 , 	7 , 	3 , 	12 , 	7 , 	31 , 	25 , 	20 , 	2 ," 	1,155 ",,,,,,,,,,,
SB, 	14 , 	18 , 	4 , 	3 , 	22 , 	5 , 	18 , 	11 , 	21 , 	4 , 	13 , 	21 , 	12 , 	6 , 	7 , 	9 , 	4 , 	8 , 	16 , 	8 , 	9 , 	5 , 	1 , 	4 , 	11 , 	117 , 	74 , 	340 , 	180 , 	107 , 	195 , 	72 , 	145 , 	118 , 	65 , 	4 , 	6 , 	3 , 	21 , 	36 , 	10 , 	45 , 	36 , 	2 ," 	1,826 ",,,,,,,,,,,
SO, 	16 , 	36 , 	31 , 	54 , 	227 , 	40 , 	72 , 	34 , 	54 , 	18 , 	29 , 	39 , 	16 , 	8 , 	8 , 	6 , 	8 , 	28 , 	47 , 	60 , 	84 , 	54 , 	34 , 	72 , 	37 , 	369 , 	275 ," 	1,410 ", 	466 , 	173 , 	148 , 	71 , 	75 , 	127 , 	60 , 	11 , 	71 , 	23 , 	53 , 	23 , 	40 , 	28 , 	252 , 	12 ," 	4,793 ",,,,,,,,,,,
MB, 	14 , 	18 , 	14 , 	18 , 	134 , 	21 , 	30 , 	24 , 	38 , 	9 , 	21 , 	29 , 	8 , 	5 , 	6 , 	7 , 	7 , 	8 , 	19 , 	11 , 	18 , 	10 , 	8 , 	28 , 	17 , 	220 , 	155 , 	773 , 	320 , 	184 , 	267 , 	55 , 	103 , 	154 , 	45 , 	3 , 	18 , 	7 , 	17 , 	24 , 	43 , 	276 , 	13 , 	3 ," 	3,198 ",,,,,,,,,,,
WD, 	5 , 	7 , 	6 , 	3 , 	29 , 	6 , 	10 , 	7 , 	18 , 	22 , 	46 , 	90 , 	28 , 	72 , 	26 , 	12 , 	13 , 	16 , 	5 , 	4 , 	3 , 	1 , 	1 , 	4 , 	4 , 	136 , 	71 , 	165 , 	56 , 	20 , 	19 , 	6 , 	13 , 	15 , 	2 , 	62 , 	16 , 	0 , 	4 , 	2 , 	1 , 	16 , 	3 , 	2 ," 	1,042 ",,,,,,,,,,,
Entries," 	1,884 "," 	3,656 "," 	2,377 "," 	2,539 "," 	7,753 "," 	3,014 "," 	4,714 "," 	3,291 "," 	4,972 "," 	2,647 "," 	4,565 "," 	5,985 "," 	2,465 "," 	3,116 "," 	2,177 "," 	1,329 "," 	1,657 "," 	3,443 "," 	2,397 "," 	2,070 "," 	3,009 "," 	1,578 "," 	1,242 "," 	3,091 "," 	3,370 "," 	11,753 "," 	8,344 "," 	26,956 "," 	10,895 "," 	7,949 "," 	10,016 "," 	4,087 "," 	7,044 "," 	4,489 "," 	1,687 "," 	1,382 "," 	3,888 ", 	691 ," 	2,416 "," 	1,188 "," 	1,788 "," 	5,982 "," 	3,205 "," 	1,010 "," 	193,102 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
