Exit stations,Entry stations->,,WEEKDAY,,,May 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	94 , 	115 , 	62 , 	70 , 	290 , 	102 , 	174 , 	200 , 	234 , 	184 , 	29 , 	311 , 	247 , 	228 , 	218 , 	92 , 	81 , 	134 , 	48 , 	27 , 	40 , 	18 , 	28 , 	53 , 	103 , 	947 ," 	1,018 ", 	897 , 	869 , 	320 , 	228 , 	71 , 	102 , 	121 , 	9 , 	61 , 	130 , 	10 , 	53 , 	14 , 	26 , 	73 , 	31 , 	67 , 	14 , 	69 , 	-   , 	-   , 	1 , 	3 ," 	8,315 ",,,,,,,,,,,,,
CL, 	85 , 	164 , 	68 , 	74 , 	188 , 	94 , 	201 , 	230 , 	331 , 	265 , 	307 , 	27 , 	188 , 	202 , 	174 , 	102 , 	153 , 	173 , 	85 , 	75 , 	69 , 	43 , 	37 , 	66 , 	104 , 	685 , 	640 , 	572 , 	483 , 	178 , 	148 , 	81 , 	85 , 	144 , 	17 , 	79 , 	227 , 	24 , 	113 , 	28 , 	29 , 	41 , 	43 , 	118 , 	35 , 	157 , 	-   , 	-   , 	2 , 	6 ," 	7,443 ",,,,,,,,,,,,,
SL, 	34 , 	65 , 	30 , 	33 , 	183 , 	54 , 	132 , 	252 , 	366 , 	328 , 	249 , 	200 , 	18 , 	132 , 	163 , 	76 , 	92 , 	136 , 	27 , 	28 , 	24 , 	7 , 	10 , 	23 , 	41 , 	791 , 	815 , 	584 , 	550 , 	163 , 	95 , 	48 , 	77 , 	92 , 	13 , 	40 , 	106 , 	11 , 	31 , 	15 , 	15 , 	48 , 	12 , 	57 , 	11 , 	55 , 	-   , 	-   , 	1 , 	2 ," 	6,331 ",,,,,,,,,,,,,
BF, 	21 , 	44 , 	18 , 	21 , 	137 , 	35 , 	100 , 	228 , 	317 , 	256 , 	212 , 	192 , 	120 , 	16 , 	115 , 	73 , 	100 , 	179 , 	19 , 	12 , 	13 , 	3 , 	3 , 	13 , 	38 , 	687 , 	696 , 	563 , 	470 , 	146 , 	92 , 	38 , 	49 , 	73 , 	12 , 	51 , 	150 , 	7 , 	20 , 	11 , 	19 , 	32 , 	11 , 	73 , 	8 , 	52 , 	-   , 	-   , 	1 , 	1 ," 	5,546 ",,,,,,,,,,,,,
HY, 	36 , 	77 , 	30 , 	27 , 	116 , 	39 , 	103 , 	223 , 	286 , 	160 , 	219 , 	188 , 	175 , 	119 , 	17 , 	96 , 	211 , 	289 , 	29 , 	20 , 	20 , 	5 , 	5 , 	19 , 	34 , 	494 , 	544 , 	332 , 	313 , 	98 , 	60 , 	33 , 	38 , 	48 , 	8 , 	18 , 	75 , 	14 , 	53 , 	8 , 	15 , 	25 , 	8 , 	32 , 	11 , 	84 , 	-   , 	-   , 	1 , 	3 ," 	4,857 ",,,,,,,,,,,,,
SH, 	19 , 	29 , 	10 , 	11 , 	68 , 	20 , 	56 , 	153 , 	165 , 	83 , 	87 , 	102 , 	71 , 	73 , 	83 , 	10 , 	86 , 	135 , 	9 , 	8 , 	13 , 	2 , 	1 , 	9 , 	15 , 	417 , 	412 , 	244 , 	246 , 	87 , 	42 , 	16 , 	20 , 	42 , 	6 , 	13 , 	38 , 	4 , 	15 , 	4 , 	6 , 	15 , 	8 , 	20 , 	7 , 	49 , 	-   , 	-   , 	0 , 	1 ," 	3,030 ",,,,,,,,,,,,,
UC, 	17 , 	37 , 	18 , 	17 , 	131 , 	41 , 	85 , 	234 , 	233 , 	136 , 	82 , 	148 , 	95 , 	103 , 	217 , 	88 , 	21 , 	164 , 	17 , 	19 , 	16 , 	7 , 	4 , 	11 , 	13 , 	937 , 	827 , 	355 , 	341 , 	90 , 	38 , 	14 , 	20 , 	50 , 	6 , 	21 , 	61 , 	4 , 	20 , 	8 , 	5 , 	27 , 	5 , 	23 , 	20 , 	45 , 	-   , 	-   , 	0 , 	1 ," 	4,871 ",,,,,,,,,,,,,
FM, 	36 , 	66 , 	37 , 	37 , 	209 , 	41 , 	115 , 	335 , 	335 , 	138 , 	141 , 	173 , 	143 , 	192 , 	307 , 	156 , 	167 , 	45 , 	26 , 	28 , 	24 , 	7 , 	14 , 	20 , 	14 ," 	1,454 "," 	1,183 ", 	451 , 	386 , 	115 , 	38 , 	28 , 	35 , 	45 , 	8 , 	35 , 	82 , 	6 , 	32 , 	6 , 	11 , 	44 , 	5 , 	26 , 	31 , 	43 , 	-   , 	-   , 	1 , 	2 ," 	6,873 ",,,,,,,,,,,,,
CN, 	22 , 	31 , 	19 , 	22 , 	108 , 	25 , 	172 , 	322 , 	347 , 	33 , 	46 , 	82 , 	26 , 	18 , 	28 , 	8 , 	17 , 	26 , 	32 , 	113 , 	246 , 	85 , 	45 , 	89 , 	18 , 	906 , 	923 , 	537 , 	488 , 	145 , 	86 , 	54 , 	55 , 	96 , 	27 , 	7 , 	9 , 	50 , 	296 , 	24 , 	24 , 	139 , 	37 , 	2 , 	38 , 	10 , 	-   , 	-   , 	8 , 	11 ," 	5,953 ",,,,,,,,,,,,,
PH, 	16 , 	20 , 	19 , 	26 , 	161 , 	30 , 	189 , 	392 , 	429 , 	21 , 	24 , 	69 , 	27 , 	10 , 	21 , 	8 , 	18 , 	27 , 	105 , 	29 , 	110 , 	55 , 	36 , 	129 , 	10 ," 	1,678 "," 	1,786 ", 	648 , 	627 , 	177 , 	83 , 	93 , 	47 , 	69 , 	13 , 	4 , 	5 , 	39 , 	133 , 	27 , 	31 , 	181 , 	26 , 	3 , 	55 , 	10 , 	-   , 	-   , 	4 , 	5 ," 	7,728 ",,,,,,,,,,,,,
WC, 	27 , 	37 , 	24 , 	25 , 	118 , 	24 , 	163 , 	337 , 	323 , 	31 , 	39 , 	72 , 	26 , 	14 , 	22 , 	14 , 	13 , 	25 , 	290 , 	121 , 	26 , 	58 , 	45 , 	157 , 	20 ," 	1,391 "," 	1,388 ", 	523 , 	500 , 	124 , 	68 , 	59 , 	47 , 	67 , 	17 , 	4 , 	6 , 	56 , 	230 , 	21 , 	26 , 	186 , 	32 , 	3 , 	48 , 	8 , 	-   , 	-   , 	4 , 	11 ," 	6,870 ",,,,,,,,,,,,,
LF, 	7 , 	11 , 	10 , 	8 , 	68 , 	8 , 	51 , 	168 , 	142 , 	13 , 	17 , 	40 , 	9 , 	2 , 	5 , 	2 , 	7 , 	7 , 	94 , 	61 , 	59 , 	13 , 	17 , 	73 , 	5 , 	905 , 	829 , 	260 , 	272 , 	53 , 	41 , 	21 , 	11 , 	19 , 	7 , 	2 , 	2 , 	14 , 	50 , 	6 , 	9 , 	102 , 	14 , 	0 , 	27 , 	2 , 	-   , 	-   , 	1 , 	2 ," 	3,547 ",,,,,,,,,,,,,
OR, 	6 , 	12 , 	6 , 	9 , 	47 , 	7 , 	45 , 	119 , 	128 , 	9 , 	19 , 	36 , 	10 , 	3 , 	6 , 	2 , 	4 , 	14 , 	43 , 	33 , 	41 , 	20 , 	11 , 	63 , 	3 , 	819 , 	737 , 	234 , 	244 , 	57 , 	32 , 	26 , 	16 , 	18 , 	3 , 	3 , 	2 , 	8 , 	21 , 	10 , 	8 , 	81 , 	11 , 	1 , 	16 , 	4 , 	-   , 	-   , 	0 , 	1 ," 	3,051 ",,,,,,,,,,,,,
RR, 	28 , 	35 , 	33 , 	21 , 	49 , 	13 , 	56 , 	211 , 	197 , 	29 , 	56 , 	59 , 	24 , 	10 , 	16 , 	15 , 	11 , 	20 , 	86 , 	119 , 	150 , 	67 , 	62 , 	21 , 	18 ," 	1,099 "," 	1,188 ", 	545 , 	638 , 	209 , 	108 , 	52 , 	46 , 	38 , 	6 , 	6 , 	12 , 	25 , 	65 , 	10 , 	12 , 	147 , 	26 , 	4 , 	22 , 	9 , 	-   , 	-   , 	1 , 	4 ," 	5,678 ",,,,,,,,,,,,,
OW, 	23 , 	39 , 	12 , 	12 , 	67 , 	26 , 	49 , 	62 , 	103 , 	31 , 	102 , 	102 , 	44 , 	40 , 	32 , 	16 , 	13 , 	13 , 	18 , 	10 , 	18 , 	4 , 	3 , 	18 , 	25 ," 	1,813 "," 	1,548 "," 	1,024 ", 	892 , 	375 , 	219 , 	60 , 	72 , 	60 , 	13 , 	10 , 	29 , 	6 , 	35 , 	14 , 	23 , 	111 , 	37 , 	10 , 	11 , 	14 , 	-   , 	-   , 	1 , 	2 ," 	7,260 ",,,,,,,,,,,,,
EM, 	512 ," 	1,132 ", 	743 , 	751 ," 	1,156 ", 	977 ," 	1,352 "," 	1,848 "," 	1,686 "," 	1,241 "," 	1,192 ", 	751 ," 	1,020 ", 	884 , 	631 , 	546 ," 	1,077 "," 	1,663 "," 	1,136 "," 	2,156 "," 	1,668 "," 	1,049 ", 	946 ," 	1,219 "," 	2,252 ", 	179 , 	122 , 	497 , 	616 ," 	1,130 "," 	1,788 "," 	1,274 "," 	1,542 "," 	1,368 ", 	891 , 	662 ," 	2,521 ", 	588 ," 	1,012 ", 	659 , 	653 , 	482 ," 	1,080 ", 	976 , 	178 , 	818 , 	-   , 	-   , 	12 , 	62 ," 	48,699 ",,,,,,,,,,,,,
MT, 	446 ," 	1,007 ", 	673 , 	683 , 	861 , 	828 ," 	1,192 "," 	1,505 "," 	1,195 "," 	1,099 "," 	1,070 ", 	614 , 	840 , 	746 , 	596 , 	451 , 	861 ," 	1,216 ", 	964 ," 	1,820 "," 	1,314 ", 	754 , 	707 ," 	1,083 "," 	1,737 ", 	138 , 	150 , 	189 , 	564 ," 	1,406 "," 	2,426 "," 	1,646 "," 	2,505 "," 	1,950 "," 	1,182 ", 	563 ," 	1,906 ", 	511 , 	862 , 	861 , 	794 , 	472 ," 	1,501 ", 	744 , 	118 , 	731 , 	-   , 	-   , 	9 , 	49 ," 	45,534 ",,,,,,,,,,,,,
PL, 	359 , 	657 , 	321 , 	313 , 	608 , 	364 , 	658 , 	807 , 	813 , 	600 , 	727 , 	485 , 	461 , 	449 , 	262 , 	215 , 	277 , 	365 , 	427 , 	477 , 	395 , 	185 , 	173 , 	392 , 	939 , 	748 , 	311 , 	116 , 	347 ," 	1,209 "," 	1,596 "," 	1,038 "," 	1,918 "," 	1,196 ", 	562 , 	230 , 	626 , 	234 , 	572 , 	420 , 	380 ," 	1,215 ", 	648 , 	246 , 	121 , 	227 , 	-   , 	-   , 	7 , 	29 ," 	25,721 ",,,,,,,,,,,,,
CC, 	312 , 	633 , 	389 , 	399 , 	574 , 	493 , 	791 , 	892 , 	766 , 	593 , 	755 , 	407 , 	468 , 	412 , 	290 , 	216 , 	312 , 	346 , 	413 , 	529 , 	404 , 	226 , 	197 , 	534 , 	892 , 	634 , 	588 , 	321 , 	74 , 	589 , 	945 , 	780 ," 	1,293 ", 	827 , 	519 , 	247 , 	617 , 	272 , 	528 , 	419 , 	368 , 	479 , 	624 , 	253 , 	69 , 	228 , 	-   , 	-   , 	8 , 	30 ," 	22,954 ",,,,,,,,,,,,,
16, 	148 , 	227 , 	112 , 	151 , 	288 , 	224 , 	361 , 	443 , 	297 , 	239 , 	274 , 	177 , 	138 , 	133 , 	86 , 	81 , 	75 , 	92 , 	109 , 	146 , 	96 , 	47 , 	48 , 	169 , 	373 ," 	1,173 "," 	1,508 "," 	1,405 ", 	654 , 	39 , 	202 , 	318 , 	590 , 	306 , 	159 , 	65 , 	173 , 	60 , 	168 , 	129 , 	134 , 	206 , 	251 , 	72 , 	27 , 	50 , 	-   , 	-   , 	2 , 	9 ," 	12,238 ",,,,,,,,,,,,,
24, 	169 , 	173 , 	61 , 	89 , 	219 , 	121 , 	212 , 	328 , 	280 , 	147 , 	208 , 	140 , 	83 , 	82 , 	62 , 	42 , 	36 , 	35 , 	74 , 	74 , 	60 , 	35 , 	31 , 	97 , 	234 ," 	1,583 "," 	2,062 "," 	1,883 "," 	1,004 ", 	220 , 	41 , 	265 , 	533 , 	249 , 	126 , 	26 , 	78 , 	40 , 	146 , 	94 , 	126 , 	177 , 	216 , 	36 , 	24 , 	23 , 	-   , 	-   , 	2 , 	8 ," 	12,052 ",,,,,,,,,,,,,
GP, 	38 , 	70 , 	29 , 	24 , 	126 , 	33 , 	74 , 	164 , 	167 , 	66 , 	69 , 	79 , 	41 , 	32 , 	31 , 	12 , 	12 , 	21 , 	45 , 	46 , 	46 , 	17 , 	18 , 	43 , 	70 ," 	1,118 "," 	1,342 "," 	1,187 ", 	711 , 	316 , 	260 , 	26 , 	126 , 	66 , 	58 , 	22 , 	68 , 	19 , 	69 , 	35 , 	55 , 	113 , 	135 , 	24 , 	16 , 	13 , 	-   , 	-   , 	1 , 	4 ," 	7,157 ",,,,,,,,,,,,,
BP, 	55 , 	81 , 	30 , 	31 , 	87 , 	41 , 	76 , 	117 , 	170 , 	73 , 	83 , 	71 , 	66 , 	39 , 	30 , 	20 , 	19 , 	28 , 	50 , 	37 , 	37 , 	9 , 	14 , 	40 , 	85 ," 	1,320 "," 	1,703 "," 	2,261 "," 	1,136 ", 	522 , 	499 , 	117 , 	36 , 	89 , 	75 , 	19 , 	64 , 	19 , 	75 , 	62 , 	96 , 	108 , 	142 , 	21 , 	9 , 	12 , 	-   , 	-   , 	1 , 	4 ," 	9,775 ",,,,,,,,,,,,,
DC, 	78 , 	145 , 	48 , 	43 , 	105 , 	48 , 	81 , 	142 , 	210 , 	109 , 	124 , 	149 , 	102 , 	69 , 	49 , 	42 , 	46 , 	51 , 	93 , 	71 , 	68 , 	19 , 	16 , 	31 , 	70 ," 	1,284 "," 	1,723 "," 	1,379 ", 	820 , 	309 , 	287 , 	64 , 	100 , 	25 , 	44 , 	32 , 	102 , 	50 , 	125 , 	70 , 	109 , 	198 , 	257 , 	47 , 	18 , 	28 , 	-   , 	-   , 	1 , 	4 ," 	9,084 ",,,,,,,,,,,,,
CM, 	14 , 	26 , 	6 , 	6 , 	29 , 	10 , 	23 , 	70 , 	124 , 	10 , 	7 , 	15 , 	11 , 	9 , 	8 , 	4 , 	7 , 	6 , 	27 , 	11 , 	18 , 	8 , 	3 , 	6 , 	17 , 	877 ," 	1,034 ", 	628 , 	492 , 	145 , 	129 , 	49 , 	78 , 	42 , 	13 , 	3 , 	17 , 	7 , 	32 , 	19 , 	47 , 	138 , 	88 , 	4 , 	2 , 	2 , 	-   , 	-   , 	0 , 	1 ," 	4,320 ",,,,,,,,,,,,,
CV, 	7 , 	7 , 	4 , 	8 , 	49 , 	8 , 	20 , 	71 , 	110 , 	118 , 	57 , 	81 , 	45 , 	53 , 	21 , 	14 , 	22 , 	35 , 	7 , 	4 , 	6 , 	2 , 	3 , 	6 , 	13 , 	532 , 	564 , 	275 , 	259 , 	78 , 	34 , 	24 , 	20 , 	35 , 	4 , 	11 , 	95 , 	1 , 	4 , 	4 , 	7 , 	23 , 	5 , 	67 , 	9 , 	13 , 	-   , 	-   , 	-   , 	1 ," 	2,833 ",,,,,,,,,,,,,
ED, 	18 , 	29 , 	14 , 	17 , 	119 , 	23 , 	69 , 	237 , 	260 , 	183 , 	137 , 	218 , 	106 , 	153 , 	66 , 	36 , 	59 , 	76 , 	8 , 	5 , 	9 , 	3 , 	2 , 	13 , 	29 ," 	2,081 "," 	1,857 ", 	718 , 	674 , 	228 , 	87 , 	74 , 	71 , 	106 , 	16 , 	112 , 	42 , 	2 , 	10 , 	27 , 	13 , 	143 , 	18 , 	40 , 	87 , 	21 , 	-   , 	-   , 	0 , 	0 ," 	8,312 ",,,,,,,,,,,,,
NC, 	3 , 	9 , 	5 , 	5 , 	41 , 	7 , 	58 , 	161 , 	176 , 	10 , 	10 , 	25 , 	10 , 	7 , 	12 , 	2 , 	4 , 	6 , 	47 , 	33 , 	59 , 	13 , 	6 , 	29 , 	6 , 	461 , 	452 , 	268 , 	290 , 	75 , 	44 , 	21 , 	24 , 	46 , 	7 , 	1 , 	2 , 	11 , 	43 , 	12 , 	16 , 	58 , 	11 , 	1 , 	15 , 	2 , 	-   , 	-   , 	1 , 	2 ," 	2,609 ",,,,,,,,,,,,,
WP, 	35 , 	31 , 	14 , 	17 , 	92 , 	29 , 	250 , 	262 , 	346 , 	47 , 	54 , 	105 , 	31 , 	23 , 	51 , 	17 , 	16 , 	32 , 	304 , 	144 , 	224 , 	48 , 	27 , 	65 , 	37 , 	777 , 	721 , 	681 , 	635 , 	208 , 	169 , 	87 , 	91 , 	126 , 	35 , 	3 , 	10 , 	55 , 	38 , 	44 , 	50 , 	192 , 	37 , 	5 , 	39 , 	23 , 	-   , 	-   , 	2 , 	4 ," 	6,330 ",,,,,,,,,,,,,
SS, 	12 , 	32 , 	7 , 	10 , 	33 , 	11 , 	35 , 	67 , 	91 , 	12 , 	13 , 	28 , 	14 , 	11 , 	8 , 	4 , 	7 , 	6 , 	25 , 	25 , 	20 , 	5 , 	10 , 	11 , 	16 , 	635 , 	787 , 	460 , 	417 , 	126 , 	103 , 	35 , 	69 , 	70 , 	16 , 	4 , 	26 , 	11 , 	42 , 	14 , 	25 , 	54 , 	70 , 	8 , 	4 , 	1 , 	-   , 	-   , 	0 , 	2 ," 	3,496 ",,,,,,,,,,,,,
SB, 	19 , 	43 , 	12 , 	10 , 	39 , 	13 , 	29 , 	69 , 	85 , 	20 , 	24 , 	30 , 	15 , 	18 , 	14 , 	6 , 	5 , 	10 , 	22 , 	30 , 	23 , 	8 , 	8 , 	12 , 	27 , 	644 , 	727 , 	444 , 	361 , 	137 , 	130 , 	57 , 	120 , 	128 , 	41 , 	5 , 	12 , 	14 , 	51 , 	30 , 	15 , 	67 , 	55 , 	3 , 	6 , 	2 , 	-   , 	-   , 	1 , 	2 ," 	3,639 ",,,,,,,,,,,,,
SO, 	60 , 	129 , 	76 , 	113 , 	197 , 	73 , 	134 , 	117 , 	140 , 	53 , 	70 , 	38 , 	49 , 	32 , 	22 , 	18 , 	25 , 	37 , 	152 , 	201 , 	195 , 	105 , 	96 , 	156 , 	145 , 	471 , 	513 , 	867 , 	420 , 	186 , 	161 , 	102 , 	118 , 	198 , 	137 , 	23 , 	131 , 	67 , 	205 , 	54 , 	61 , 	58 , 	280 , 	40 , 	21 , 	17 , 	-   , 	-   , 	2 , 	9 ," 	6,572 ",,,,,,,,,,,,,
MB, 	33 , 	71 , 	34 , 	43 , 	144 , 	39 , 	74 , 	135 , 	141 , 	21 , 	31 , 	36 , 	12 , 	10 , 	9 , 	7 , 	3 , 	5 , 	32 , 	23 , 	28 , 	12 , 	11 , 	21 , 	37 ," 	1,005 "," 	1,306 ", 	641 , 	563 , 	221 , 	196 , 	129 , 	159 , 	250 , 	87 , 	4 , 	20 , 	11 , 	36 , 	70 , 	35 , 	270 , 	45 , 	6 , 	7 , 	2 , 	-   , 	-   , 	1 , 	2 ," 	6,078 ",,,,,,,,,,,,,
WD, 	7 , 	15 , 	12 , 	9 , 	48 , 	13 , 	30 , 	114 , 	132 , 	104 , 	67 , 	117 , 	50 , 	77 , 	37 , 	20 , 	26 , 	29 , 	3 , 	4 , 	2 , 	1 , 	2 , 	4 , 	11 , 	868 , 	789 , 	312 , 	314 , 	91 , 	40 , 	27 , 	24 , 	54 , 	5 , 	76 , 	37 , 	1 , 	5 , 	7 , 	5 , 	47 , 	6 , 	16 , 	38 , 	10 , 	-   , 	-   , 	0 , 	0 ," 	3,704 ",,,,,,,,,,,,,
OA, 	13 , 	40 , 	33 , 	42 , 	74 , 	30 , 	34 , 	46 , 	56 , 	21 , 	12 , 	43 , 	9 , 	5 , 	12 , 	9 , 	21 , 	33 , 	39 , 	56 , 	44 , 	25 , 	16 , 	19 , 	10 , 	197 , 	150 , 	104 , 	85 , 	30 , 	29 , 	17 , 	12 , 	16 , 	3 , 	9 , 	82 , 	14 , 	33 , 	3 , 	5 , 	27 , 	8 , 	37 , 	10 , 	16 , 	-   , 	-   , 	0 , 	3 ," 	1,632 ",,,,,,,,,,,,,
WS, 	13 , 	30 , 	14 , 	17 , 	97 , 	22 , 	35 , 	110 , 	104 , 	95 , 	67 , 	152 , 	51 , 	52 , 	76 , 	43 , 	43 , 	37 , 	10 , 	8 , 	6 , 	2 , 	4 , 	9 , 	16 , 	706 , 	703 , 	262 , 	249 , 	52 , 	25 , 	15 , 	17 , 	30 , 	1 , 	12 , 	19 , 	2 , 	20 , 	2 , 	2 , 	18 , 	2 , 	9 , 	13 , 	28 , 	-   , 	-   , 	0 , 	1 ," 	3,304 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
