Exit stations,Entry stations->,,TOTAL,,,May 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,559 "," 	3,083 "," 	1,603 "," 	1,905 "," 	7,487 "," 	2,747 "," 	4,471 "," 	4,970 "," 	5,751 "," 	4,711 ", 	821 ," 	8,511 "," 	6,366 "," 	6,214 "," 	5,500 "," 	2,358 "," 	2,026 "," 	3,549 "," 	1,240 ", 	725 ," 	1,084 ", 	472 , 	695 ," 	1,408 "," 	2,810 "," 	23,486 "," 	24,254 "," 	24,482 "," 	21,796 "," 	8,526 "," 	6,381 "," 	1,869 "," 	2,566 "," 	3,004 ", 	250 ," 	1,608 "," 	3,506 ", 	265 ," 	1,432 ", 	363 , 	668 ," 	2,090 ", 	841 ," 	1,860 ", 	442 ," 	1,776 ", 	-   , 	-   , 	28 , 	79 ," 	214,638 ",,,,,,,,,,,,,
CL," 	2,343 "," 	4,656 "," 	2,043 "," 	2,214 "," 	5,066 "," 	2,626 "," 	5,391 "," 	5,903 "," 	8,310 "," 	7,092 "," 	8,364 ", 	780 ," 	5,836 "," 	6,029 "," 	4,972 "," 	3,002 "," 	4,386 "," 	5,352 "," 	2,184 "," 	2,465 "," 	2,224 "," 	1,327 "," 	1,186 "," 	1,921 "," 	2,846 "," 	17,685 "," 	15,580 "," 	16,183 "," 	12,485 "," 	4,874 "," 	4,205 "," 	2,376 "," 	2,261 "," 	4,035 ", 	474 ," 	2,528 "," 	7,698 ", 	691 ," 	3,046 ", 	757 , 	814 ," 	1,227 "," 	1,148 "," 	3,656 "," 	1,210 "," 	4,848 ", 	-   , 	-   , 	55 , 	198 ," 	206,552 ",,,,,,,,,,,,,
SL, 	863 ," 	1,689 ", 	784 , 	940 ," 	4,567 "," 	1,380 "," 	3,210 "," 	6,011 "," 	8,699 "," 	8,144 "," 	6,408 "," 	6,077 ", 	486 ," 	3,658 "," 	4,049 "," 	1,910 "," 	2,291 "," 	3,298 ", 	662 , 	689 , 	612 , 	191 , 	235 , 	589 ," 	1,175 "," 	19,008 "," 	19,270 "," 	15,668 "," 	13,404 "," 	4,162 "," 	2,624 "," 	1,224 "," 	1,875 "," 	2,237 ", 	332 ," 	1,043 "," 	2,652 ", 	257 , 	806 , 	357 , 	396 ," 	1,422 ", 	298 ," 	1,502 ", 	340 ," 	1,364 ", 	-   , 	-   , 	26 , 	51 ," 	158,935 ",,,,,,,,,,,,,
BF, 	574 ," 	1,168 ", 	487 , 	553 ," 	3,480 ", 	940 ," 	2,542 "," 	5,393 "," 	7,638 "," 	6,617 "," 	5,829 "," 	5,792 "," 	3,362 ", 	454 ," 	3,085 "," 	1,911 "," 	2,547 "," 	4,607 ", 	506 , 	325 , 	355 , 	82 , 	84 , 	352 ," 	1,105 "," 	16,427 "," 	16,530 "," 	15,185 "," 	11,417 "," 	3,824 "," 	2,492 ", 	956 ," 	1,311 "," 	1,846 ", 	301 ," 	1,409 "," 	3,896 ", 	177 , 	581 , 	274 , 	505 , 	968 , 	297 ," 	2,169 ", 	248 ," 	1,336 ", 	-   , 	-   , 	23 , 	29 ," 	141,989 ",,,,,,,,,,,,,
HY, 	896 ," 	1,939 ", 	729 , 	701 ," 	2,900 "," 	1,013 "," 	2,520 "," 	5,237 "," 	6,664 "," 	3,892 "," 	5,556 "," 	5,267 "," 	4,302 "," 	3,171 ", 	465 ," 	2,466 "," 	5,135 "," 	7,183 ", 	709 , 	487 , 	531 , 	131 , 	135 , 	486 , 	921 ," 	11,768 "," 	12,475 "," 	8,625 "," 	7,426 "," 	2,491 "," 	1,626 ", 	820 , 	950 ," 	1,197 ", 	206 , 	481 ," 	1,925 ", 	311 ," 	1,305 ", 	187 , 	345 , 	696 , 	223 , 	901 , 	330 ," 	2,097 ", 	-   , 	-   , 	25 , 	81 ," 	119,927 ",,,,,,,,,,,,,
SH, 	485 , 	751 , 	258 , 	300 ," 	1,704 ", 	495 ," 	1,370 "," 	3,536 "," 	3,862 "," 	2,026 "," 	2,227 "," 	2,888 "," 	1,821 "," 	1,970 "," 	2,113 ", 	277 ," 	2,103 "," 	3,340 ", 	236 , 	197 , 	310 , 	58 , 	36 , 	246 , 	428 ," 	9,690 "," 	9,446 "," 	6,357 "," 	5,810 "," 	2,131 "," 	1,137 ", 	416 , 	530 ," 	1,055 ", 	152 , 	358 , 	962 , 	96 , 	408 , 	98 , 	164 , 	423 , 	219 , 	513 , 	231 ," 	1,197 ", 	-   , 	-   , 	6 , 	32 ," 	74,468 ",,,,,,,,,,,,,
UC, 	444 , 	951 , 	480 , 	453 ," 	3,382 "," 	1,010 "," 	2,003 "," 	5,369 "," 	5,407 "," 	3,346 "," 	2,076 "," 	4,225 "," 	2,372 "," 	2,604 "," 	5,272 "," 	2,119 ", 	587 ," 	4,070 ", 	422 , 	469 , 	406 , 	155 , 	111 , 	307 , 	435 ," 	21,831 "," 	18,836 "," 	9,367 "," 	8,217 "," 	2,307 "," 	1,088 ", 	391 , 	556 ," 	1,288 ", 	154 , 	537 ," 	1,540 ", 	104 , 	510 , 	186 , 	130 , 	817 , 	124 , 	591 , 	585 ," 	1,130 ", 	-   , 	-   , 	11 , 	34 ," 	118,809 ",,,,,,,,,,,,,
FM, 	930 ," 	1,738 ", 	995 , 	965 ," 	5,516 "," 	1,088 "," 	2,790 "," 	7,686 "," 	7,730 "," 	3,465 "," 	3,698 "," 	5,309 "," 	3,523 "," 	4,848 "," 	7,596 "," 	3,829 "," 	4,145 "," 	1,216 ", 	653 , 	731 , 	616 , 	188 , 	338 , 	530 , 	554 ," 	33,874 "," 	27,083 "," 	12,140 "," 	9,635 "," 	3,006 "," 	1,178 ", 	730 , 	942 ," 	1,192 ", 	214 , 	899 ," 	2,144 ", 	160 , 	824 , 	158 , 	277 ," 	1,324 ", 	137 , 	686 , 	934 ," 	1,075 ", 	-   , 	-   , 	21 , 	53 ," 	169,363 ",,,,,,,,,,,,,
CN, 	556 , 	788 , 	465 , 	544 ," 	2,622 ", 	612 ," 	4,057 "," 	7,348 "," 	7,992 ", 	818 ," 	1,193 "," 	2,091 ", 	638 , 	469 , 	695 , 	220 , 	434 , 	648 , 	851 ," 	2,767 "," 	6,200 "," 	2,133 "," 	1,105 "," 	2,211 ", 	500 ," 	21,062 "," 	21,052 "," 	13,302 "," 	11,491 "," 	3,503 "," 	2,155 "," 	1,333 "," 	1,335 "," 	2,315 ", 	668 , 	174 , 	250 ," 	1,341 "," 	7,675 ", 	586 , 	599 ," 	3,726 ", 	915 , 	60 ," 	1,035 ", 	280 , 	-   , 	-   , 	235 , 	353 ," 	143,402 ",,,,,,,,,,,,,
PH, 	415 , 	547 , 	500 , 	677 ," 	4,021 ", 	745 ," 	4,484 "," 	9,005 "," 	9,848 ", 	550 , 	632 ," 	2,174 ", 	673 , 	279 , 	508 , 	195 , 	451 , 	687 ," 	2,607 ", 	747 ," 	3,066 "," 	1,377 ", 	913 ," 	3,315 ", 	345 ," 	39,083 "," 	40,742 "," 	16,827 "," 	15,136 "," 	4,467 "," 	2,261 "," 	2,247 "," 	1,176 "," 	1,702 ", 	362 , 	105 , 	145 , 	939 ," 	3,349 ", 	650 , 	758 ," 	5,640 ", 	703 , 	93 ," 	1,605 ", 	268 , 	-   , 	-   , 	86 , 	122 ," 	187,227 ",,,,,,,,,,,,,
WC, 	684 , 	970 , 	629 , 	725 ," 	3,150 ", 	669 ," 	3,922 "," 	7,830 "," 	7,596 ", 	785 ," 	1,036 "," 	2,280 ", 	647 , 	359 , 	565 , 	347 , 	331 , 	618 ," 	7,335 "," 	3,271 ", 	686 ," 	1,531 "," 	1,178 "," 	4,113 ", 	603 ," 	33,640 "," 	32,175 "," 	14,117 "," 	12,812 "," 	3,449 "," 	1,990 "," 	1,496 "," 	1,175 "," 	1,710 ", 	438 , 	112 , 	169 ," 	1,359 "," 	5,780 ", 	516 , 	653 ," 	5,489 ", 	839 , 	68 ," 	1,402 ", 	225 , 	-   , 	-   , 	117 , 	271 ," 	171,862 ",,,,,,,,,,,,,
LF, 	183 , 	273 , 	267 , 	227 ," 	1,763 ", 	217 ," 	1,259 "," 	3,940 "," 	3,343 ", 	335 , 	465 ," 	1,237 ", 	219 , 	60 , 	129 , 	63 , 	162 , 	189 ," 	2,368 "," 	1,513 "," 	1,529 ", 	366 , 	442 ," 	1,922 ", 	166 ," 	21,598 "," 	19,116 "," 	6,998 "," 	7,046 "," 	1,506 "," 	1,187 ", 	568 , 	292 , 	490 , 	175 , 	48 , 	48 , 	357 ," 	1,266 ", 	138 , 	205 ," 	2,943 ", 	404 , 	10 , 	779 , 	54 , 	-   , 	-   , 	39 , 	52 ," 	87,956 ",,,,,,,,,,,,,
OR, 	177 , 	315 , 	192 , 	242 ," 	1,268 ", 	175 ," 	1,099 "," 	2,801 "," 	3,029 ", 	242 , 	484 ," 	1,088 ", 	235 , 	91 , 	147 , 	44 , 	96 , 	323 ," 	1,069 ", 	862 ," 	1,099 ", 	526 , 	327 ," 	1,611 ", 	124 ," 	19,356 "," 	16,984 "," 	6,392 "," 	6,303 "," 	1,596 ", 	989 , 	662 , 	392 , 	473 , 	89 , 	78 , 	63 , 	198 , 	545 , 	243 , 	210 ," 	2,431 ", 	313 , 	38 , 	480 , 	98 , 	-   , 	-   , 	11 , 	22 ," 	75,632 ",,,,,,,,,,,,,
RR, 	714 , 	939 , 	863 , 	566 ," 	1,321 ", 	354 ," 	1,452 "," 	5,150 "," 	4,768 ", 	768 ," 	1,490 "," 	1,722 ", 	609 , 	273 , 	398 , 	368 , 	311 , 	554 ," 	2,151 "," 	3,045 "," 	3,936 "," 	1,828 "," 	1,670 ", 	596 , 	618 ," 	26,608 "," 	27,852 "," 	14,835 "," 	16,393 "," 	5,919 "," 	3,329 "," 	1,449 "," 	1,165 ", 	995 , 	172 , 	162 , 	318 , 	590 ," 	1,586 ", 	272 , 	308 ," 	4,381 ", 	777 , 	104 , 	653 , 	255 , 	-   , 	-   , 	29 , 	122 ," 	144,738 ",,,,,,,,,,,,,
OW, 	617 ," 	1,051 ", 	361 , 	345 ," 	1,937 ", 	742 ," 	1,335 "," 	1,689 "," 	2,691 ", 	928 ," 	2,719 "," 	2,795 "," 	1,213 "," 	1,148 ", 	873 , 	450 , 	470 , 	584 , 	476 , 	332 , 	562 , 	170 , 	121 , 	626 , 	723 ," 	44,383 "," 	37,588 "," 	29,108 "," 	23,589 "," 	11,124 "," 	6,769 "," 	1,816 "," 	2,020 "," 	1,845 ", 	402 , 	310 , 	899 , 	161 ," 	1,005 ", 	388 , 	638 ," 	3,368 "," 	1,068 ", 	333 , 	321 , 	503 , 	-   , 	-   , 	18 , 	64 ," 	192,678 ",,,,,,,,,,,,,
EM," 	12,557 "," 	27,569 "," 	18,247 "," 	18,869 "," 	30,175 "," 	23,464 "," 	33,190 "," 	44,014 "," 	40,454 "," 	30,182 "," 	29,220 "," 	19,266 "," 	24,391 "," 	21,126 "," 	14,931 "," 	12,708 "," 	25,073 "," 	38,910 "," 	26,360 "," 	50,173 "," 	40,203 "," 	25,106 "," 	22,446 "," 	29,903 "," 	55,416 "," 	4,716 "," 	2,963 "," 	12,711 "," 	14,773 "," 	28,395 "," 	43,984 "," 	30,646 "," 	37,306 "," 	33,194 "," 	20,554 "," 	15,972 "," 	60,664 "," 	13,672 "," 	24,046 "," 	15,197 "," 	15,238 "," 	13,727 "," 	26,023 "," 	23,121 "," 	4,877 "," 	19,229 ", 	-   , 	-   , 	292 ," 	1,506 "," 	1,176,759 ",,,,,,,,,,,,,
MT," 	10,707 "," 	23,978 "," 	15,917 "," 	16,410 "," 	21,703 "," 	19,423 "," 	28,409 "," 	35,314 "," 	28,589 "," 	26,253 "," 	25,763 "," 	15,289 "," 	19,971 "," 	17,946 "," 	13,808 "," 	10,356 "," 	19,681 "," 	27,942 "," 	22,159 "," 	41,664 "," 	30,724 "," 	17,479 "," 	16,405 "," 	25,756 "," 	42,332 "," 	3,282 "," 	3,791 "," 	4,547 "," 	13,084 "," 	33,796 "," 	56,846 "," 	38,628 "," 	61,023 "," 	45,688 "," 	26,894 "," 	13,236 "," 	44,113 "," 	11,638 "," 	20,030 "," 	19,490 "," 	18,129 "," 	12,885 "," 	34,554 "," 	17,211 "," 	3,152 "," 	16,722 ", 	-   , 	-   , 	200 ," 	1,160 "," 	1,074,077 ",,,,,,,,,,,,,
PL," 	9,655 "," 	18,032 "," 	8,884 "," 	8,659 "," 	18,403 "," 	9,797 "," 	17,793 "," 	20,919 "," 	21,366 "," 	16,463 "," 	19,944 "," 	13,790 "," 	12,570 "," 	12,095 "," 	6,960 "," 	5,661 "," 	7,453 "," 	9,927 "," 	10,639 "," 	12,756 "," 	11,027 "," 	5,299 "," 	4,872 "," 	11,011 "," 	27,193 "," 	18,384 "," 	7,228 "," 	3,625 "," 	9,177 "," 	36,415 "," 	45,838 "," 	28,896 "," 	52,870 "," 	34,263 "," 	14,448 "," 	6,273 "," 	17,329 "," 	5,763 "," 	14,552 "," 	11,027 "," 	10,272 "," 	35,675 "," 	17,804 "," 	6,565 "," 	3,463 "," 	5,893 ", 	-   , 	-   , 	192 , 	825 ," 	707,945 ",,,,,,,,,,,,,
CC," 	7,643 "," 	15,460 "," 	9,538 "," 	10,372 "," 	15,202 "," 	12,262 "," 	20,014 "," 	22,260 "," 	18,958 "," 	14,926 "," 	19,115 "," 	10,598 "," 	11,453 "," 	10,025 "," 	6,924 "," 	5,132 "," 	7,478 "," 	8,637 "," 	9,682 "," 	12,905 "," 	10,577 "," 	5,971 "," 	5,306 "," 	13,985 "," 	23,771 "," 	14,867 "," 	13,537 "," 	8,546 "," 	2,228 "," 	16,467 "," 	25,152 "," 	19,377 "," 	31,820 "," 	21,108 "," 	12,353 "," 	6,089 "," 	15,497 "," 	6,270 "," 	12,513 "," 	9,900 "," 	9,120 "," 	14,350 "," 	16,194 "," 	6,223 "," 	2,009 "," 	5,608 ", 	-   , 	-   , 	196 , 	717 ," 	578,335 ",,,,,,,,,,,,,
16," 	3,933 "," 	5,941 "," 	3,109 "," 	4,309 "," 	8,170 "," 	6,078 "," 	9,949 "," 	11,770 "," 	7,812 "," 	6,613 "," 	7,649 "," 	4,893 "," 	3,721 "," 	3,574 "," 	2,220 "," 	1,996 "," 	2,028 "," 	2,510 "," 	2,740 "," 	3,804 "," 	2,823 "," 	1,347 "," 	1,467 "," 	5,029 "," 	11,195 "," 	28,980 "," 	35,757 "," 	40,592 "," 	18,120 "," 	1,264 "," 	6,096 "," 	8,732 "," 	15,602 "," 	8,801 "," 	4,205 "," 	1,756 "," 	4,628 "," 	1,436 "," 	4,140 "," 	3,359 "," 	3,684 "," 	6,343 "," 	7,156 "," 	1,881 ", 	830 ," 	1,380 ", 	-   , 	-   , 	54 , 	231 ," 	329,707 ",,,,,,,,,,,,,
24," 	4,580 "," 	4,922 "," 	1,863 "," 	2,750 "," 	6,154 "," 	3,600 "," 	6,119 "," 	8,747 "," 	7,243 "," 	4,336 "," 	6,151 "," 	4,038 "," 	2,424 "," 	2,366 "," 	1,736 "," 	1,167 "," 	1,100 "," 	1,184 "," 	1,878 "," 	2,171 "," 	1,902 "," 	1,085 ", 	999 ," 	3,148 "," 	7,295 "," 	38,657 "," 	48,428 "," 	53,429 "," 	26,921 "," 	6,349 "," 	1,305 "," 	8,106 "," 	14,840 "," 	8,277 "," 	3,603 ", 	800 ," 	2,424 "," 	1,005 "," 	3,717 "," 	2,785 "," 	3,885 "," 	5,515 "," 	6,446 "," 	1,007 ", 	785 , 	712 , 	-   , 	-   , 	63 , 	244 ," 	328,261 ",,,,,,,,,,,,,
GP, 	994 ," 	1,796 ", 	796 , 	766 ," 	3,355 ", 	933 ," 	1,945 "," 	4,052 "," 	4,028 "," 	1,728 "," 	1,823 "," 	2,245 "," 	1,049 ", 	821 , 	769 , 	323 , 	323 , 	543 ," 	1,096 "," 	1,199 "," 	1,251 ", 	469 , 	487 ," 	1,248 "," 	2,022 "," 	26,598 "," 	31,325 "," 	32,846 "," 	17,671 "," 	8,639 "," 	7,844 ", 	772 ," 	3,090 "," 	1,754 "," 	1,494 ", 	560 ," 	1,760 ", 	445 ," 	1,709 ", 	918 ," 	1,582 "," 	3,464 "," 	3,462 ", 	564 , 	467 , 	359 , 	-   , 	-   , 	24 , 	100 ," 	183,508 ",,,,,,,,,,,,,
BP," 	1,431 "," 	2,083 ", 	749 , 	832 ," 	2,268 "," 	1,057 "," 	1,934 "," 	2,835 "," 	4,095 "," 	1,867 "," 	2,200 "," 	1,900 "," 	1,610 "," 	1,044 ", 	740 , 	494 , 	494 , 	755 ," 	1,216 ", 	935 , 	958 , 	245 , 	346 ," 	1,000 "," 	2,305 "," 	31,794 "," 	40,551 "," 	62,859 "," 	28,022 "," 	13,767 "," 	13,699 "," 	2,934 "," 	1,062 "," 	2,279 "," 	1,987 ", 	505 ," 	1,624 ", 	456 ," 	1,864 "," 	1,521 "," 	2,730 "," 	3,294 "," 	3,594 ", 	523 , 	296 , 	335 , 	-   , 	-   , 	16 , 	96 ," 	251,201 ",,,,,,,,,,,,,
DC," 	1,888 "," 	3,543 "," 	1,172 "," 	1,076 "," 	2,768 "," 	1,182 "," 	2,025 "," 	3,457 "," 	4,960 "," 	2,687 "," 	3,044 "," 	4,009 "," 	2,415 "," 	1,698 "," 	1,214 "," 	1,038 "," 	1,151 "," 	1,318 "," 	2,192 "," 	1,735 "," 	1,723 ", 	514 , 	437 , 	848 ," 	2,088 "," 	30,576 "," 	40,256 "," 	39,054 "," 	20,992 "," 	8,853 "," 	8,800 "," 	1,737 "," 	2,575 ", 	762 ," 	1,157 ", 	807 ," 	2,611 "," 	1,149 "," 	3,017 "," 	1,734 "," 	3,063 "," 	6,014 "," 	6,458 "," 	1,165 ", 	546 , 	702 , 	-   , 	-   , 	32 , 	116 ," 	232,358 ",,,,,,,,,,,,,
CM, 	344 , 	694 , 	174 , 	175 , 	745 , 	257 , 	572 ," 	1,621 "," 	2,841 ", 	242 , 	199 , 	423 , 	281 , 	249 , 	198 , 	95 , 	182 , 	159 , 	672 , 	311 , 	485 , 	197 , 	82 , 	176 , 	476 ," 	20,066 "," 	23,417 "," 	16,179 "," 	11,736 "," 	3,808 "," 	3,564 "," 	1,282 "," 	2,061 "," 	1,098 ", 	351 , 	89 , 	412 , 	176 , 	837 , 	467 ," 	1,316 "," 	3,993 "," 	2,210 ", 	99 , 	77 , 	55 , 	-   , 	-   , 	6 , 	43 ," 	105,192 ",,,,,,,,,,,,,
CV, 	172 , 	183 , 	113 , 	215 ," 	1,211 ", 	217 , 	506 ," 	1,626 "," 	2,492 "," 	3,028 "," 	1,522 "," 	2,500 "," 	1,193 "," 	1,498 ", 	566 , 	375 , 	550 , 	900 , 	165 , 	91 , 	148 , 	56 , 	75 , 	174 , 	377 ," 	12,910 "," 	13,096 "," 	7,448 "," 	6,414 "," 	1,987 ", 	975 , 	614 , 	521 , 	897 , 	114 , 	275 ," 	2,505 ", 	36 , 	89 , 	99 , 	189 , 	719 , 	142 ," 	1,960 ", 	298 , 	337 , 	-   , 	-   , 	-   , 	12 ," 	71,590 ",,,,,,,,,,,,,
