Exit stations,Entry stations->,,SUNDAY,,,Aug-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
DC, 	20 , 	31 , 	12 , 	12 , 	52 , 	12 , 	20 , 	17 , 	46 , 	24 , 	34 , 	65 , 	16 , 	19 , 	14 , 	17 , 	9 , 	31 , 	24 , 	17 , 	24 , 	7 , 	11 , 	18 , 	20 , 	158 , 	131 , 	827 , 	228 , 	130 , 	156 , 	38 , 	69 , 	11 , 	35 , 	9 , 	51 , 	6 , 	38 , 	25 , 	93 , 	190 , 	90 ," 	2,856 ",,,,,,,,,,,
CM, 	7 , 	18 , 	3 , 	2 , 	8 , 	2 , 	6 , 	6 , 	14 , 	8 , 	11 , 	17 , 	3 , 	10 , 	4 , 	4 , 	7 , 	4 , 	11 , 	6 , 	8 , 	3 , 	2 , 	2 , 	6 , 	91 , 	75 , 	378 , 	141 , 	68 , 	88 , 	30 , 	85 , 	36 , 	5 , 	2 , 	11 , 	4 , 	17 , 	9 , 	32 , 	108 , 	28 ," 	1,380 ",,,,,,,,,,,
CV, 	3 , 	6 , 	5 , 	2 , 	21 , 	8 , 	8 , 	9 , 	29 , 	45 , 	36 , 	118 , 	30 , 	49 , 	16 , 	8 , 	9 , 	21 , 	2 , 	3 , 	2 , 	1 , 	1 , 	2 , 	4 , 	108 , 	52 , 	172 , 	53 , 	16 , 	16 , 	10 , 	8 , 	9 , 	1 , 	3 , 	74 , 	1 , 	3 , 	2 , 	3 , 	19 , 	4 , 	991 ,,,,,,,,,,,
ED, 	12 , 	18 , 	16 , 	16 , 	70 , 	25 , 	25 , 	17 , 	49 , 	72 , 	65 , 	609 , 	46 , 	150 , 	41 , 	23 , 	29 , 	63 , 	10 , 	5 , 	9 , 	5 , 	2 , 	15 , 	12 , 	739 , 	256 , 	769 , 	228 , 	47 , 	39 , 	31 , 	29 , 	55 , 	15 , 	74 , 	18 , 	1 , 	12 , 	16 , 	10 , 	168 , 	22 ," 	3,935 ",,,,,,,,,,,
NC, 	2 , 	4 , 	2 , 	2 , 	10 , 	2 , 	8 , 	4 , 	18 , 	4 , 	7 , 	36 , 	2 , 	3 , 	2 , 	2 , 	2 , 	5 , 	20 , 	7 , 	18 , 	8 , 	3 , 	11 , 	2 , 	77 , 	33 , 	87 , 	34 , 	6 , 	7 , 	4 , 	4 , 	6 , 	3 , 	1 , 	2 , 	4 , 	34 , 	3 , 	3 , 	19 , 	4 , 	518 ,,,,,,,,,,,
WP, 	21 , 	32 , 	9 , 	8 , 	24 , 	19 , 	82 , 	27 , 	62 , 	10 , 	46 , 	144 , 	18 , 	27 , 	24 , 	15 , 	11 , 	27 , 	183 , 	48 , 	82 , 	13 , 	10 , 	33 , 	22 , 	160 , 	80 , 	278 , 	85 , 	34 , 	53 , 	26 , 	46 , 	40 , 	16 , 	2 , 	10 , 	36 , 	12 , 	15 , 	15 , 	59 , 	17 ," 	1,983 ",,,,,,,,,,,
SS, 	8 , 	10 , 	1 , 	2 , 	9 , 	4 , 	6 , 	2 , 	15 , 	6 , 	9 , 	22 , 	4 , 	7 , 	5 , 	2 , 	2 , 	9 , 	9 , 	6 , 	6 , 	3 , 	1 , 	2 , 	7 , 	65 , 	42 , 	234 , 	70 , 	37 , 	49 , 	18 , 	30 , 	31 , 	9 , 	2 , 	14 , 	4 , 	14 , 	7 , 	31 , 	47 , 	16 , 	880 ,,,,,,,,,,,
SB, 	9 , 	7 , 	3 , 	3 , 	11 , 	5 , 	6 , 	4 , 	14 , 	5 , 	13 , 	17 , 	9 , 	7 , 	2 , 	3 , 	3 , 	5 , 	10 , 	7 , 	6 , 	2 , 	2 , 	4 , 	5 , 	68 , 	43 , 	225 , 	109 , 	72 , 	117 , 	46 , 	116 , 	89 , 	36 , 	2 , 	13 , 	4 , 	16 , 	31 , 	9 , 	89 , 	21 ," 	1,269 ",,,,,,,,,,,
SO, 	18 , 	39 , 	30 , 	39 , 	126 , 	26 , 	50 , 	22 , 	49 , 	23 , 	23 , 	41 , 	18 , 	12 , 	11 , 	5 , 	12 , 	42 , 	46 , 	58 , 	86 , 	35 , 	30 , 	56 , 	29 , 	448 , 	369 ," 	1,492 ", 	476 , 	135 , 	139 , 	58 , 	79 , 	108 , 	74 , 	14 , 	95 , 	18 , 	47 , 	27 , 	50 , 	22 , 	207 ," 	4,783 ",,,,,,,,,,,
MB, 	16 , 	20 , 	14 , 	14 , 	90 , 	14 , 	15 , 	7 , 	32 , 	17 , 	17 , 	57 , 	9 , 	5 , 	4 , 	4 , 	6 , 	6 , 	16 , 	13 , 	19 , 	10 , 	7 , 	20 , 	11 , 	195 , 	106 , 	555 , 	200 , 	83 , 	83 , 	46 , 	69 , 	88 , 	35 , 	4 , 	25 , 	4 , 	18 , 	15 , 	28 , 	353 , 	14 ," 	2,362 ",,,,,,,,,,,
Entries," 	1,526 "," 	2,482 "," 	1,719 "," 	1,736 "," 	5,368 "," 	2,301 "," 	3,126 "," 	1,798 "," 	4,005 "," 	2,436 "," 	3,277 "," 	6,069 "," 	1,889 "," 	2,448 "," 	1,598 "," 	1,001 "," 	1,235 "," 	3,003 "," 	1,800 "," 	1,424 "," 	2,168 "," 	1,041 ", 	858 ," 	2,268 "," 	2,080 "," 	8,775 "," 	5,345 "," 	21,221 "," 	8,354 "," 	5,623 "," 	6,005 "," 	3,021 "," 	5,705 "," 	2,748 "," 	1,284 ", 	975 ," 	3,726 ", 	508 ," 	1,886 ", 	824 ," 	1,191 "," 	6,162 "," 	2,160 "," 	144,170 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
