Exit stations,Entry stations->,,WEEKDAY,,,Jul 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
WD, 	7 , 	14 , 	8 , 	10 , 	79 , 	13 , 	23 , 	115 , 	133 , 	91 , 	61 , 	84 , 	62 , 	70 , 	34 , 	22 , 	34 , 	27 , 	4 , 	3 , 	3 , 	0 , 	2 , 	5 , 	14 , 	848 , 	730 , 	308 , 	291 , 	103 , 	42 , 	32 , 	25 , 	34 , 	4 , 	74 , 	44 , 	1 , 	2 , 	9 , 	5 , 	45 , 	7 , 	15 , 	30 , 	21 , 	-   , 	-   , 	1 , 	1 ," 	3,586 ",,,,,,,,,,,,,
OA, 	11 , 	31 , 	27 , 	32 , 	48 , 	23 , 	28 , 	36 , 	45 , 	17 , 	12 , 	28 , 	5 , 	6 , 	7 , 	6 , 	15 , 	17 , 	30 , 	41 , 	33 , 	21 , 	12 , 	15 , 	8 , 	156 , 	119 , 	89 , 	66 , 	24 , 	23 , 	17 , 	9 , 	12 , 	3 , 	7 , 	59 , 	10 , 	21 , 	3 , 	5 , 	21 , 	4 , 	26 , 	6 , 	13 , 	-   , 	-   , 	3 , 	15 ," 	1,266 ",,,,,,,,,,,,,
WS, 	16 , 	50 , 	22 , 	22 , 	229 , 	35 , 	61 , 	215 , 	189 , 	93 , 	87 , 	101 , 	80 , 	70 , 	98 , 	78 , 	84 , 	86 , 	14 , 	14 , 	15 , 	6 , 	7 , 	14 , 	15 , 	797 , 	775 , 	304 , 	283 , 	99 , 	30 , 	15 , 	18 , 	26 , 	2 , 	18 , 	40 , 	7 , 	15 , 	3 , 	2 , 	20 , 	2 , 	17 , 	15 , 	30 , 	-   , 	-   , 	7 , 	11 ," 	4,239 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	10 , 	8 , 	4 , 	4 , 	34 , 	7 , 	47 , 	49 , 	54 , 	7 , 	12 , 	19 , 	8 , 	5 , 	6 , 	2 , 	3 , 	4 , 	90 , 	31 , 	44 , 	13 , 	9 , 	15 , 	7 , 	93 , 	115 , 	107 , 	95 , 	37 , 	21 , 	14 , 	16 , 	13 , 	6 , 	1 , 	2 , 	17 , 	13 , 	7 , 	11 , 	24 , 	5 , 	1 , 	3 , 	7 , 	-   , 	-   , 	7 , 	22 ," 	1,128 ",,,,,,,,,,,,,
AN, 	13 , 	10 , 	5 , 	5 , 	50 , 	8 , 	112 , 	119 , 	165 , 	20 , 	18 , 	39 , 	16 , 	6 , 	15 , 	5 , 	8 , 	7 , 	100 , 	52 , 	95 , 	13 , 	9 , 	35 , 	18 , 	379 , 	302 , 	281 , 	267 , 	110 , 	56 , 	39 , 	37 , 	43 , 	19 , 	1 , 	6 , 	23 , 	25 , 	21 , 	20 , 	122 , 	20 , 	2 , 	22 , 	12 , 	-   , 	-   , 	25 , 	24 ," 	2,803 ",,,,,,,,,,,,,
Entries," 	4,399 "," 	7,356 "," 	4,454 "," 	4,062 "," 	11,293 "," 	5,059 "," 	8,477 "," 	12,988 "," 	13,379 "," 	6,705 "," 	7,454 "," 	5,598 "," 	5,975 "," 	5,122 "," 	4,338 "," 	2,972 "," 	4,829 "," 	5,859 "," 	5,416 "," 	7,437 "," 	6,323 "," 	3,428 "," 	2,860 "," 	5,253 "," 	7,539 "," 	41,668 "," 	42,324 "," 	28,652 "," 	24,156 "," 	12,788 "," 	12,036 "," 	7,554 "," 	10,539 "," 	8,322 "," 	4,297 "," 	2,793 "," 	8,464 "," 	1,965 "," 	3,742 "," 	3,409 "," 	3,509 "," 	7,050 "," 	6,475 "," 	3,456 "," 	1,285 "," 	4,354 ", 	-   , 	-   ," 	1,250 "," 	2,802 "," 	401,465 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
