Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Oct 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	73 , 	75 , 	32 , 	137 , 	67 , 	63 , 	26 , 	57 , 	22 , 	85 , 	88 , 	20 , 	15 , 	19 , 	10 , 	7 , 	22 , 	16 , 	4 , 	7 , 	3 , 	4 , 	7 , 	18 , 	77 , 	57 , 	141 , 	85 , 	56 , 	78 , 	14 , 	23 , 	23 , 	4 , 	7 , 	8 , 	2 , 	24 , 	5 , 	5 , 	17 , 	10 ," 	1,524 ",,,Eastbay," 	40,031 ",,SF CBD," 	75,034 ",57.5%,,,
EN, 	90 , 	13 , 	65 , 	44 , 	229 , 	100 , 	85 , 	45 , 	97 , 	36 , 	107 , 	422 , 	18 , 	26 , 	21 , 	13 , 	16 , 	45 , 	25 , 	6 , 	14 , 	6 , 	4 , 	15 , 	18 , 	220 , 	153 , 	359 , 	154 , 	54 , 	82 , 	26 , 	57 , 	57 , 	17 , 	5 , 	14 , 	3 , 	32 , 	10 , 	9 , 	38 , 	12 ," 	2,863 ",,,Westbay," 	36,572 ",,non-CBD," 	58,430 ",44.8%,,,
EP, 	82 , 	60 , 	10 , 	32 , 	231 , 	43 , 	35 , 	26 , 	61 , 	24 , 	55 , 	136 , 	14 , 	11 , 	12 , 	5 , 	8 , 	20 , 	9 , 	5 , 	13 , 	5 , 	5 , 	12 , 	5 , 	134 , 	88 , 	195 , 	130 , 	33 , 	26 , 	13 , 	8 , 	22 , 	3 , 	1 , 	8 , 	2 , 	8 , 	2 , 	3 , 	39 , 	8 ," 	1,644 ",,,Transbay," 	60,848 ",,,,,,,
NB, 	33 , 	51 , 	34 , 	6 , 	64 , 	40 , 	28 , 	30 , 	47 , 	26 , 	61 , 	113 , 	9 , 	13 , 	5 , 	2 , 	6 , 	16 , 	6 , 	6 , 	10 , 	4 , 	4 , 	10 , 	6 , 	164 , 	101 , 	218 , 	216 , 	62 , 	55 , 	22 , 	13 , 	23 , 	3 , 	4 , 	10 , 	1 , 	6 , 	1 , 	1 , 	59 , 	10 ," 	1,600 ",,,SFO Ext," 	12,349 ",,,,,,,
BK, 	159 , 	229 , 	220 , 	65 , 	20 , 	148 , 	142 , 	119 , 	165 , 	80 , 	140 , 	334 , 	49 , 	48 , 	40 , 	15 , 	56 , 	232 , 	39 , 	28 , 	42 , 	24 , 	26 , 	29 , 	30 , 	315 , 	204 , 	652 , 	397 , 	146 , 	118 , 	60 , 	40 , 	76 , 	10 , 	19 , 	53 , 	8 , 	22 , 	4 , 	6 , 	111 , 	67 ," 	4,788 ",,,Extensions," 	17,025 ",,,,,,,
AS, 	75 , 	91 , 	42 , 	38 , 	122 , 	6 , 	70 , 	58 , 	79 , 	43 , 	95 , 	124 , 	18 , 	22 , 	17 , 	9 , 	18 , 	25 , 	10 , 	7 , 	12 , 	6 , 	2 , 	12 , 	28 , 	110 , 	95 , 	207 , 	206 , 	93 , 	70 , 	17 , 	14 , 	15 , 	4 , 	5 , 	15 , 	2 , 	11 , 	2 , 	1 , 	30 , 	9 ," 	1,934 ",,,,,,,,,,,
MA, 	61 , 	79 , 	32 , 	30 , 	123 , 	69 , 	8 , 	31 , 	61 , 	23 , 	125 , 	188 , 	30 , 	46 , 	28 , 	17 , 	14 , 	24 , 	31 , 	23 , 	25 , 	9 , 	9 , 	25 , 	34 , 	236 , 	155 , 	432 , 	311 , 	127 , 	114 , 	29 , 	33 , 	30 , 	7 , 	5 , 	15 , 	10 , 	41 , 	4 , 	4 , 	47 , 	7 ," 	2,754 ",,,,,,,,,,,
19, 	24 , 	43 , 	30 , 	32 , 	118 , 	62 , 	31 , 	7 , 	13 , 	14 , 	64 , 	99 , 	15 , 	32 , 	28 , 	11 , 	12 , 	30 , 	22 , 	15 , 	27 , 	12 , 	9 , 	23 , 	20 , 	97 , 	101 , 	230 , 	169 , 	69 , 	49 , 	26 , 	20 , 	24 , 	4 , 	4 , 	14 , 	4 , 	19 , 	2 , 	2 , 	17 , 	15 ," 	1,661 ",,,,,,,,,,,
12, 	53 , 	86 , 	60 , 	41 , 	155 , 	74 , 	52 , 	14 , 	12 , 	12 , 	90 , 	215 , 	64 , 	70 , 	56 , 	22 , 	36 , 	70 , 	40 , 	28 , 	49 , 	18 , 	24 , 	46 , 	33 , 	212 , 	200 , 	454 , 	246 , 	82 , 	67 , 	36 , 	35 , 	52 , 	16 , 	6 , 	18 , 	7 , 	44 , 	4 , 	3 , 	41 , 	15 ," 	2,960 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	26 , 	37 , 	22 , 	27 , 	75 , 	42 , 	21 , 	11 , 	17 , 	4 , 	158 , 	209 , 	83 , 	87 , 	38 , 	28 , 	35 , 	56 , 	6 , 	7 , 	20 , 	4 , 	5 , 	13 , 	25 , 	161 , 	139 , 	393 , 	207 , 	83 , 	82 , 	31 , 	32 , 	24 , 	10 , 	50 , 	52 , 	2 , 	11 , 	6 , 	7 , 	39 , 	13 ," 	2,399 ",,,Dtwn SF," 	1,291 "," 	4,917 "," 	11,074 "," 	4,553 "," 	5,360 "," 	7,761 "," 	2,898 "," 	34,956 "
