Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Oct 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	123 , 	103 , 	44 , 	253 , 	84 , 	80 , 	39 , 	70 , 	21 , 	77 , 	58 , 	20 , 	27 , 	29 , 	13 , 	6 , 	21 , 	24 , 	8 , 	11 , 	7 , 	6 , 	14 , 	19 , 	91 , 	87 , 	220 , 	115 , 	94 , 	126 , 	21 , 	40 , 	32 , 	6 , 	7 , 	11 , 	2 , 	26 , 	6 , 	10 , 	14 , 	10 ," 	2,085 ",,,Eastbay," 	42,213 ",,SF CBD," 	105,823 ",62.8%,,,
EN, 	142 , 	12 , 	92 , 	64 , 	685 , 	133 , 	122 , 	80 , 	158 , 	33 , 	121 , 	122 , 	36 , 	44 , 	32 , 	18 , 	24 , 	49 , 	29 , 	10 , 	19 , 	8 , 	8 , 	22 , 	34 , 	297 , 	260 , 	625 , 	225 , 	99 , 	143 , 	36 , 	65 , 	76 , 	19 , 	6 , 	20 , 	4 , 	34 , 	11 , 	13 , 	41 , 	20 ," 	4,092 ",,,Westbay," 	50,525 ",,non-CBD," 	66,418 ",39.4%,,,
EP, 	109 , 	80 , 	8 , 	38 , 	565 , 	67 , 	46 , 	49 , 	87 , 	24 , 	50 , 	48 , 	15 , 	15 , 	10 , 	5 , 	11 , 	21 , 	12 , 	7 , 	13 , 	4 , 	7 , 	16 , 	9 , 	157 , 	141 , 	300 , 	161 , 	39 , 	42 , 	16 , 	15 , 	27 , 	3 , 	2 , 	13 , 	3 , 	12 , 	4 , 	3 , 	33 , 	11 ," 	2,302 ",,,Transbay," 	83,401 ",,,,,,,
NB, 	51 , 	66 , 	46 , 	5 , 	224 , 	50 , 	45 , 	38 , 	88 , 	23 , 	54 , 	53 , 	13 , 	18 , 	15 , 	7 , 	9 , 	25 , 	13 , 	13 , 	14 , 	6 , 	6 , 	10 , 	13 , 	220 , 	169 , 	343 , 	275 , 	84 , 	81 , 	29 , 	18 , 	27 , 	3 , 	2 , 	14 , 	3 , 	9 , 	2 , 	4 , 	36 , 	9 ," 	2,234 ",,,SFO Ext," 	13,957 ",,,,,,,
BK, 	254 , 	702 , 	572 , 	240 , 	21 , 	345 , 	392 , 	219 , 	316 , 	140 , 	289 , 	229 , 	145 , 	160 , 	101 , 	56 , 	127 , 	356 , 	96 , 	163 , 	183 , 	129 , 	113 , 	59 , 	45 , 	678 , 	458 ," 	1,309 ", 	714 , 	222 , 	235 , 	133 , 	80 , 	202 , 	26 , 	56 , 	246 , 	24 , 	68 , 	21 , 	25 , 	72 , 	123 ," 	10,142 ",,,Extensions," 	18,349 ",,,,,,,
AS, 	89 , 	129 , 	69 , 	45 , 	312 , 	7 , 	92 , 	73 , 	121 , 	53 , 	94 , 	84 , 	32 , 	37 , 	30 , 	10 , 	24 , 	26 , 	13 , 	10 , 	18 , 	7 , 	6 , 	15 , 	41 , 	181 , 	156 , 	330 , 	261 , 	123 , 	95 , 	20 , 	19 , 	22 , 	4 , 	8 , 	16 , 	2 , 	15 , 	2 , 	2 , 	20 , 	12 ," 	2,724 ",,,,,,,,,,,
MA, 	76 , 	118 , 	51 , 	47 , 	375 , 	86 , 	18 , 	46 , 	98 , 	30 , 	116 , 	110 , 	49 , 	61 , 	52 , 	22 , 	23 , 	36 , 	40 , 	26 , 	37 , 	15 , 	14 , 	38 , 	47 , 	357 , 	278 , 	669 , 	393 , 	179 , 	184 , 	38 , 	40 , 	44 , 	8 , 	7 , 	23 , 	9 , 	52 , 	5 , 	3 , 	25 , 	13 ," 	3,960 ",,,,,,,,,,,
19, 	39 , 	83 , 	54 , 	43 , 	206 , 	86 , 	48 , 	5 , 	23 , 	15 , 	74 , 	69 , 	37 , 	53 , 	38 , 	18 , 	22 , 	40 , 	32 , 	23 , 	35 , 	18 , 	18 , 	41 , 	31 , 	155 , 	146 , 	301 , 	250 , 	101 , 	76 , 	33 , 	25 , 	37 , 	6 , 	9 , 	19 , 	8 , 	38 , 	3 , 	5 , 	10 , 	15 ," 	2,388 ",,,,,,,,,,,
12, 	67 , 	137 , 	99 , 	66 , 	304 , 	132 , 	92 , 	20 , 	11 , 	19 , 	118 , 	144 , 	105 , 	115 , 	76 , 	36 , 	59 , 	94 , 	65 , 	51 , 	65 , 	28 , 	28 , 	61 , 	66 , 	281 , 	269 , 	690 , 	296 , 	113 , 	92 , 	56 , 	65 , 	70 , 	21 , 	14 , 	26 , 	15 , 	60 , 	9 , 	8 , 	27 , 	23 ," 	4,194 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	36 , 	27 , 	25 , 	119 , 	42 , 	35 , 	15 , 	18 , 	10 , 	68 , 	96 , 	120 , 	116 , 	52 , 	22 , 	51 , 	65 , 	7 , 	9 , 	8 , 	5 , 	5 , 	13 , 	23 , 	228 , 	206 , 	511 , 	229 , 	78 , 	87 , 	36 , 	48 , 	27 , 	8 , 	53 , 	83 , 	2 , 	10 , 	8 , 	8 , 	24 , 	13 ," 	2,661 ",,,Dtwn SF," 	2,018 "," 	6,983 "," 	16,236 "," 	7,774 "," 	7,901 "," 	10,002 "," 	3,620 "," 	50,914 "
