Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Oct 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	159 , 	134 , 	81 , 	421 , 	117 , 	156 , 	127 , 	192 , 	53 , 	113 , 	78 , 	42 , 	33 , 	46 , 	25 , 	19 , 	37 , 	32 , 	20 , 	23 , 	12 , 	12 , 	21 , 	24 , 	206 , 	227 , 	273 , 	216 , 	127 , 	149 , 	31 , 	46 , 	66 , 	8 , 	10 , 	23 , 	8 , 	32 , 	10 , 	6 , 	21 , 	12 ," 	3,453 ",,,Eastbay," 	81,398 ",,SF CBD," 	206,322 ",62.1%,,,
EN, 	198 , 	11 , 	120 , 	87 , 	959 , 	183 , 	260 , 	444 , 	651 , 	127 , 	144 , 	156 , 	62 , 	52 , 	83 , 	34 , 	43 , 	80 , 	45 , 	31 , 	37 , 	11 , 	17 , 	31 , 	51 , 	814 , 	908 , 	759 , 	652 , 	152 , 	182 , 	54 , 	97 , 	218 , 	24 , 	12 , 	51 , 	7 , 	39 , 	19 , 	19 , 	54 , 	30 ," 	8,006 ",,,Westbay," 	94,868 ",,non-CBD," 	120,044 ",36.1%,,,
EP, 	141 , 	113 , 	5 , 	53 , 	631 , 	80 , 	97 , 	202 , 	265 , 	96 , 	65 , 	59 , 	26 , 	16 , 	28 , 	8 , 	13 , 	39 , 	29 , 	24 , 	27 , 	10 , 	9 , 	24 , 	18 , 	424 , 	488 , 	311 , 	310 , 	61 , 	49 , 	18 , 	38 , 	79 , 	3 , 	4 , 	18 , 	4 , 	13 , 	5 , 	4 , 	35 , 	12 ," 	3,953 ",,,Transbay," 	155,905 ",,,,,,,
NB, 	88 , 	77 , 	53 , 	5 , 	205 , 	66 , 	78 , 	167 , 	238 , 	71 , 	72 , 	77 , 	29 , 	20 , 	25 , 	10 , 	18 , 	33 , 	23 , 	17 , 	24 , 	7 , 	17 , 	17 , 	21 , 	559 , 	579 , 	338 , 	415 , 	104 , 	71 , 	25 , 	36 , 	67 , 	3 , 	5 , 	18 , 	3 , 	12 , 	5 , 	3 , 	44 , 	18 ," 	3,761 ",,,SFO (no CM)," 	23,267 ",,,,,,,
BK, 	445 , 	997 , 	638 , 	223 , 	20 , 	405 , 	437 , 	441 , 	588 , 	279 , 	363 , 	280 , 	167 , 	165 , 	152 , 	86 , 	175 , 	321 , 	136 , 	161 , 	153 , 	71 , 	68 , 	55 , 	64 , 	652 , 	693 , 	769 , 	806 , 	362 , 	315 , 	137 , 	112 , 	205 , 	25 , 	53 , 	135 , 	37 , 	79 , 	27 , 	23 , 	89 , 	90 ," 	11,501 ",,,SF stations," 	61,002 ",,,,,,,
AS, 	119 , 	171 , 	71 , 	67 , 	355 , 	6 , 	108 , 	182 , 	266 , 	100 , 	125 , 	112 , 	52 , 	41 , 	65 , 	24 , 	32 , 	62 , 	31 , 	22 , 	25 , 	7 , 	11 , 	16 , 	39 , 	439 , 	521 , 	341 , 	392 , 	136 , 	90 , 	29 , 	40 , 	79 , 	8 , 	11 , 	36 , 	3 , 	22 , 	8 , 	3 , 	28 , 	13 ," 	4,307 ",,,,,,,,,,,
MA, 	162 , 	251 , 	102 , 	85 , 	395 , 	107 , 	12 , 	134 , 	246 , 	91 , 	165 , 	184 , 	109 , 	109 , 	114 , 	56 , 	77 , 	125 , 	119 , 	117 , 	114 , 	41 , 	46 , 	59 , 	66 , 	713 , 	767 , 	662 , 	646 , 	243 , 	180 , 	62 , 	86 , 	126 , 	18 , 	22 , 	61 , 	27 , 	137 , 	18 , 	14 , 	41 , 	28 ," 	6,936 ",,,,,,,,,,,
19, 	136 , 	472 , 	207 , 	169 , 	398 , 	177 , 	121 , 	18 , 	78 , 	46 , 	150 , 	182 , 	204 , 	185 , 	198 , 	154 , 	180 , 	379 , 	250 , 	359 , 	222 , 	141 , 	88 , 	115 , 	55 , 	618 , 	612 , 	509 , 	563 , 	164 , 	154 , 	115 , 	108 , 	177 , 	56 , 	64 , 	198 , 	98 , 	233 , 	45 , 	30 , 	23 , 	65 ," 	8,518 ",,,,,,,,,,,
12, 	203 , 	647 , 	273 , 	232 , 	519 , 	265 , 	246 , 	82 , 	16 , 	53 , 	271 , 	342 , 	363 , 	376 , 	330 , 	224 , 	245 , 	423 , 	319 , 	433 , 	308 , 	179 , 	145 , 	199 , 	96 , 	889 , 	863 , 	804 , 	804 , 	230 , 	251 , 	141 , 	156 , 	264 , 	76 , 	115 , 	280 , 	132 , 	308 , 	69 , 	51 , 	50 , 	79 ," 	12,352 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	50 , 	121 , 	97 , 	73 , 	283 , 	95 , 	87 , 	48 , 	48 , 	13 , 	197 , 	201 , 	250 , 	238 , 	175 , 	105 , 	128 , 	183 , 	27 , 	25 , 	23 , 	13 , 	10 , 	43 , 	41 , 	521 , 	543 , 	479 , 	410 , 	114 , 	93 , 	44 , 	70 , 	114 , 	16 , 	97 , 	225 , 	12 , 	31 , 	18 , 	14 , 	37 , 	23 ," 	5,436 ",,,Dtwn SF,"4,395","13,582","31,824","11,118","17,658","20,214","6,446","105,238"
FV, 	106 , 	142 , 	72 , 	70 , 	370 , 	136 , 	168 , 	174 , 	286 , 	193 , 	19 , 	248 , 	289 , 	283 , 	299 , 	117 , 	95 , 	146 , 	55 , 	39 , 	56 , 	30 , 	41 , 	68 , 	130 , 	607 , 	738 , 	642 , 	564 , 	181 , 	194 , 	45 , 	95 , 	156 , 	20 , 	65 , 	190 , 	12 , 	62 , 	17 , 	24 , 	44 , 	19 ," 	7,310 ",,,OAK,"13,664","1,872","3,472","5,725","4,491","8,164",662,"38,050"
CL, 	82 , 	165 , 	68 , 	80 , 	309 , 	116 , 	193 , 	227 , 	363 , 	184 , 	246 , 	12 , 	143 , 	154 , 	198 , 	92 , 	108 , 	170 , 	67 , 	82 , 	72 , 	30 , 	30 , 	74 , 	115 , 	563 , 	492 , 	551 , 	483 , 	138 , 	131 , 	69 , 	68 , 	124 , 	22 , 	49 , 	214 , 	22 , 	96 , 	22 , 	19 , 	42 , 	26 ," 	6,507 ",,,CM line,"31,398","3,441","9,269","3,111","2,288","3,277","2,205","54,989"
SL, 	42 , 	65 , 	27 , 	30 , 	156 , 	48 , 	119 , 	218 , 	377 , 	253 , 	291 , 	141 , 	9 , 	107 , 	192 , 	81 , 	82 , 	104 , 	33 , 	29 , 	24 , 	10 , 	10 , 	27 , 	45 , 	565 , 	580 , 	430 , 	351 , 	84 , 	76 , 	29 , 	53 , 	93 , 	12 , 	41 , 	122 , 	7 , 	31 , 	10 , 	10 , 	24 , 	12 ," 	5,047 ",,,RM line,"12,093","5,841","3,243","7,509","1,536","4,183",578,"34,982"
