Exit stations,Entry stations->,,WEEKDAY,,,Aug 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
CL, 	94 , 	189 , 	71 , 	71 , 	206 , 	108 , 	200 , 	222 , 	381 , 	242 , 	311 , 	24 , 	228 , 	263 , 	235 , 	121 , 	137 , 	291 , 	79 , 	69 , 	79 , 	40 , 	35 , 	56 , 	113 , 	577 , 	570 , 	549 , 	482 , 	163 , 	129 , 	70 , 	82 , 	110 , 	20 , 	108 , 	355 , 	40 , 	126 , 	19 , 	35 , 	42 , 	33 , 	134 , 	42 , 	-   ," 	7,549 ",,,CM line,"32,707","4,884","8,024","3,462","2,552","3,752","3,607","58,986"
SL, 	52 , 	89 , 	34 , 	36 , 	179 , 	61 , 	128 , 	215 , 	334 , 	272 , 	248 , 	230 , 	17 , 	131 , 	193 , 	91 , 	94 , 	146 , 	28 , 	23 , 	25 , 	9 , 	9 , 	29 , 	43 , 	696 , 	714 , 	592 , 	500 , 	144 , 	95 , 	43 , 	73 , 	82 , 	9 , 	51 , 	105 , 	10 , 	49 , 	15 , 	21 , 	47 , 	17 , 	53 , 	12 , 	-   ," 	6,047 ",,,RM line,"17,290","6,477","3,808","7,560","1,662","4,118","1,403","42,318"
BF, 	34 , 	60 , 	20 , 	21 , 	142 , 	43 , 	119 , 	194 , 	341 , 	230 , 	267 , 	258 , 	132 , 	21 , 	160 , 	101 , 	135 , 	265 , 	26 , 	16 , 	22 , 	8 , 	4 , 	13 , 	44 , 	648 , 	699 , 	578 , 	432 , 	124 , 	74 , 	37 , 	54 , 	64 , 	12 , 	72 , 	221 , 	7 , 	31 , 	13 , 	22 , 	28 , 	11 , 	122 , 	9 , 	-   ," 	5,930 ",,,WP line,"24,282","5,154","2,939","1,688","5,541","1,715","1,538","42,857"
HY, 	41 , 	68 , 	23 , 	28 , 	137 , 	45 , 	115 , 	204 , 	289 , 	156 , 	230 , 	243 , 	195 , 	162 , 	23 , 	90 , 	204 , 	346 , 	19 , 	24 , 	21 , 	7 , 	6 , 	16 , 	35 , 	503 , 	547 , 	388 , 	307 , 	95 , 	66 , 	26 , 	36 , 	46 , 	8 , 	28 , 	74 , 	8 , 	37 , 	8 , 	18 , 	25 , 	8 , 	39 , 	13 , 	-   ," 	5,005 ",,,FT/ED line,"27,819","8,102","3,972","4,142","1,730","13,815",963,"60,543"
SH, 	23 , 	36 , 	10 , 	14 , 	82 , 	25 , 	59 , 	162 , 	154 , 	86 , 	98 , 	112 , 	78 , 	93 , 	85 , 	10 , 	78 , 	173 , 	12 , 	8 , 	15 , 	3 , 	2 , 	9 , 	16 , 	382 , 	396 , 	261 , 	236 , 	71 , 	47 , 	15 , 	23 , 	37 , 	6 , 	20 , 	39 , 	2 , 	22 , 	9 , 	9 , 	16 , 	7 , 	26 , 	7 , 	-   ," 	3,073 ",,,SFIA,"11,590","1,407","3,562","1,344","1,501",925,"1,470","21,797"
UC, 	28 , 	49 , 	18 , 	19 , 	151 , 	39 , 	81 , 	220 , 	230 , 	126 , 	99 , 	137 , 	98 , 	143 , 	208 , 	81 , 	28 , 	207 , 	17 , 	18 , 	16 , 	3 , 	5 , 	12 , 	19 , 	982 , 	871 , 	438 , 	322 , 	86 , 	32 , 	14 , 	25 , 	52 , 	7 , 	26 , 	69 , 	3 , 	21 , 	9 , 	9 , 	31 , 	7 , 	33 , 	21 , 	-   ," 	5,112 ",,,Entries,"140,782","49,842","61,271","41,249","42,347","60,960","22,777","419,228"
FM, 	37 , 	96 , 	48 , 	48 , 	320 , 	72 , 	157 , 	377 , 	385 , 	175 , 	180 , 	284 , 	153 , 	264 , 	359 , 	202 , 	211 , 	54 , 	34 , 	30 , 	28 , 	14 , 	17 , 	33 , 	32 ," 	1,885 "," 	1,679 ", 	717 , 	500 , 	140 , 	57 , 	37 , 	42 , 	77 , 	8 , 	41 , 	130 , 	10 , 	48 , 	9 , 	13 , 	63 , 	11 , 	50 , 	44 , 	-   ," 	9,174 ",,,,,,,,,,,
CN, 	30 , 	38 , 	21 , 	22 , 	146 , 	29 , 	151 , 	315 , 	386 , 	37 , 	48 , 	80 , 	28 , 	28 , 	22 , 	13 , 	19 , 	38 , 	27 , 	114 , 	321 , 	103 , 	37 , 	94 , 	23 , 	974 ," 	1,029 ", 	629 , 	511 , 	132 , 	84 , 	51 , 	52 , 	92 , 	24 , 	7 , 	13 , 	66 , 	386 , 	21 , 	34 , 	124 , 	36 , 	6 , 	33 , 	-   ," 	6,475 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	17 , 	22 , 	18 , 	23 , 	155 , 	24 , 	151 , 	338 , 	351 , 	25 , 	20 , 	63 , 	20 , 	16 , 	26 , 	9 , 	19 , 	26 , 	115 , 	28 , 	123 , 	53 , 	31 , 	118 , 	20 ," 	1,559 "," 	1,648 ", 	698 , 	559 , 	141 , 	66 , 	101 , 	49 , 	78 , 	15 , 	4 , 	6 , 	41 , 	149 , 	17 , 	33 , 	165 , 	23 , 	5 , 	46 , 	-   ," 	7,215 ",,,Dtwn SF,"5,616",,,,,,,
WC, 	24 , 	44 , 	24 , 	25 , 	168 , 	34 , 	145 , 	285 , 	310 , 	27 , 	39 , 	71 , 	27 , 	21 , 	20 , 	17 , 	14 , 	30 , 	350 , 	136 , 	25 , 	80 , 	44 , 	159 , 	23 ," 	1,437 "," 	1,442 ", 	615 , 	490 , 	134 , 	81 , 	52 , 	45 , 	70 , 	22 , 	7 , 	9 , 	58 , 	272 , 	19 , 	25 , 	198 , 	35 , 	3 , 	53 , 	-   ," 	7,207 ",,,OAK,"43,199","2,099",,,,,,
LF, 	9 , 	11 , 	11 , 	10 , 	94 , 	10 , 	57 , 	148 , 	151 , 	13 , 	21 , 	39 , 	12 , 	8 , 	8 , 	4 , 	3 , 	13 , 	124 , 	67 , 	81 , 	16 , 	16 , 	87 , 	7 , 	954 , 	883 , 	332 , 	288 , 	65 , 	35 , 	29 , 	15 , 	21 , 	6 , 	2 , 	3 , 	9 , 	49 , 	6 , 	10 , 	100 , 	17 , 	3 , 	27 , 	-   ," 	3,872 ",,,CM line,"66,551","10,006","8,024",,,,,
OR, 	9 , 	12 , 	10 , 	9 , 	69 , 	10 , 	42 , 	95 , 	129 , 	13 , 	23 , 	32 , 	6 , 	4 , 	6 , 	1 , 	5 , 	16 , 	39 , 	32 , 	44 , 	20 , 	22 , 	67 , 	5 , 	807 , 	748 , 	273 , 	245 , 	54 , 	29 , 	32 , 	13 , 	21 , 	5 , 	2 , 	4 , 	8 , 	20 , 	6 , 	6 , 	74 , 	13 , 	2 , 	16 , 	-   ," 	3,100 ",,,RM line,"34,005","12,815","7,270","7,560",,,,
RR, 	25 , 	38 , 	38 , 	23 , 	73 , 	20 , 	73 , 	197 , 	205 , 	35 , 	59 , 	55 , 	25 , 	15 , 	18 , 	10 , 	13 , 	35 , 	90 , 	118 , 	154 , 	85 , 	66 , 	25 , 	32 ," 	1,192 "," 	1,282 ", 	696 , 	682 , 	249 , 	124 , 	69 , 	41 , 	39 , 	5 , 	7 , 	13 , 	21 , 	59 , 	7 , 	18 , 	163 , 	32 , 	5 , 	29 , 	-   ," 	6,256 ",,,WP line,"48,577","10,220","5,491","3,350","5,541",,,
OW, 	27 , 	42 , 	16 , 	17 , 	90 , 	36 , 	65 , 	75 , 	105 , 	40 , 	117 , 	111 , 	44 , 	46 , 	31 , 	16 , 	16 , 	27 , 	18 , 	16 , 	18 , 	5 , 	4 , 	29 , 	22 ," 	1,583 "," 	1,414 "," 	1,002 ", 	835 , 	361 , 	203 , 	61 , 	77 , 	52 , 	12 , 	15 , 	27 , 	5 , 	36 , 	11 , 	29 , 	87 , 	35 , 	11 , 	11 , 	-   ," 	6,899 ",,,FT/ED line,"56,353","16,203","7,724","8,260","3,445","13,815",,
EM, 	447 ," 	1,113 ", 	701 , 	843 ," 	1,471 ", 	989 ," 	1,338 "," 	1,617 "," 	1,638 "," 	1,059 "," 	1,138 ", 	658 , 	888 , 	825 , 	640 , 	488 ," 	1,145 "," 	2,208 "," 	1,220 "," 	2,042 "," 	1,788 "," 	1,114 ", 	925 ," 	1,320 "," 	1,921 ", 	183 , 	127 , 	560 , 	554 ," 	1,107 "," 	1,737 "," 	1,251 "," 	1,628 "," 	1,375 ", 	888 , 	684 ," 	2,321 ", 	625 , 	960 , 	685 , 	607 , 	619 ," 	1,183 ", 	994 , 	180 , 	-   ," 	47,806 ",,,SFIA,"23,984","2,809","7,169","2,747","3,038","1,888","1,470","419,228"
MT, 	474 ," 	1,021 ", 	636 , 	694 ," 	1,116 ", 	853 ," 	1,216 "," 	1,346 "," 	1,222 ", 	997 ," 	1,045 ", 	569 , 	733 , 	740 , 	574 , 	419 , 	876 ," 	1,710 "," 	1,051 "," 	1,652 "," 	1,334 ", 	784 , 	675 ," 	1,123 "," 	1,511 ", 	139 , 	204 , 	209 , 	520 ," 	1,534 "," 	2,411 "," 	1,780 "," 	2,795 "," 	1,972 "," 	1,160 ", 	568 ," 	1,612 ", 	515 , 	843 , 	915 , 	795 , 	584 ," 	1,652 ", 	689 , 	122 , 	-   ," 	45,387 ",,,,,,,,,,,
PL, 	416 , 	772 , 	368 , 	400 ," 	1,008 ", 	436 , 	790 , 	845 , 	870 , 	657 , 	799 , 	488 , 	471 , 	457 , 	307 , 	230 , 	337 , 	583 , 	479 , 	538 , 	475 , 	246 , 	209 , 	529 , 	910 , 	737 , 	309 , 	177 , 	386 ," 	1,404 "," 	1,825 "," 	1,179 "," 	2,377 "," 	1,356 ", 	653 , 	253 , 	685 , 	267 , 	528 , 	478 , 	443 ," 	1,608 ", 	784 , 	273 , 	143 , 	-   ," 	29,485 ",,,,,,,,,,,
CC, 	330 , 	632 , 	369 , 	427 , 	686 , 	513 , 	812 , 	868 , 	753 , 	543 , 	783 , 	421 , 	417 , 	387 , 	285 , 	218 , 	284 , 	467 , 	424 , 	484 , 	389 , 	250 , 	204 , 	553 , 	807 , 	543 , 	520 , 	350 , 	99 , 	657 ," 	1,100 ", 	834 ," 	1,455 ", 	830 , 	537 , 	225 , 	596 , 	241 , 	509 , 	387 , 	393 , 	633 , 	628 , 	236 , 	73 , 	-   ," 	23,150 ",,,,,,,,,,,
16, 	170 , 	207 , 	103 , 	163 , 	376 , 	246 , 	384 , 	449 , 	333 , 	243 , 	310 , 	149 , 	130 , 	111 , 	91 , 	70 , 	75 , 	131 , 	104 , 	123 , 	117 , 	52 , 	43 , 	196 , 	355 ," 	1,103 "," 	1,546 "," 	1,635 ", 	736 , 	44 , 	256 , 	367 , 	748 , 	352 , 	174 , 	55 , 	159 , 	66 , 	156 , 	141 , 	146 , 	271 , 	293 , 	55 , 	28 , 	-   ," 	13,061 ",,,,,,,,,,,
24, 	154 , 	167 , 	65 , 	110 , 	262 , 	147 , 	247 , 	319 , 	300 , 	137 , 	210 , 	130 , 	88 , 	70 , 	60 , 	44 , 	32 , 	55 , 	76 , 	60 , 	72 , 	32 , 	27 , 	110 , 	222 ," 	1,511 "," 	2,036 "," 	2,151 "," 	1,149 ", 	272 , 	51 , 	283 , 	689 , 	296 , 	149 , 	30 , 	92 , 	38 , 	132 , 	124 , 	154 , 	233 , 	243 , 	32 , 	29 , 	-   ," 	12,888 ",,,,,,,,,,,
GP, 	43 , 	62 , 	39 , 	38 , 	131 , 	45 , 	83 , 	163 , 	169 , 	59 , 	61 , 	70 , 	43 , 	28 , 	24 , 	13 , 	12 , 	33 , 	41 , 	51 , 	45 , 	20 , 	20 , 	49 , 	65 ," 	1,126 "," 	1,461 "," 	1,333 ", 	745 , 	368 , 	286 , 	31 , 	141 , 	90 , 	56 , 	16 , 	50 , 	16 , 	52 , 	46 , 	77 , 	123 , 	155 , 	24 , 	16 , 	-   ," 	7,618 ",,,,,,,,,,,
BP, 	68 , 	101 , 	35 , 	32 , 	106 , 	45 , 	84 , 	135 , 	165 , 	80 , 	97 , 	78 , 	66 , 	49 , 	34 , 	24 , 	24 , 	39 , 	46 , 	44 , 	40 , 	13 , 	11 , 	42 , 	84 ," 	1,415 "," 	1,894 "," 	2,932 "," 	1,332 ", 	716 , 	674 , 	138 , 	57 , 	135 , 	121 , 	18 , 	60 , 	21 , 	66 , 	87 , 	146 , 	130 , 	185 , 	23 , 	10 , 	-   ," 	11,701 ",,,,,,,,,,,
DC, 	73 , 	119 , 	41 , 	37 , 	122 , 	43 , 	85 , 	149 , 	176 , 	100 , 	117 , 	117 , 	83 , 	64 , 	45 , 	37 , 	51 , 	74 , 	92 , 	76 , 	65 , 	22 , 	21 , 	36 , 	61 ," 	1,299 "," 	1,732 "," 	1,606 ", 	815 , 	353 , 	310 , 	87 , 	156 , 	35 , 	40 , 	29 , 	102 , 	45 , 	103 , 	77 , 	161 , 	206 , 	278 , 	42 , 	17 , 	-   ," 	9,404 ",,,,,,,,,,,
CM, 	17 , 	30 , 	8 , 	8 , 	37 , 	13 , 	28 , 	66 , 	116 , 	13 , 	11 , 	17 , 	11 , 	11 , 	7 , 	6 , 	9 , 	7 , 	23 , 	15 , 	24 , 	5 , 	5 , 	5 , 	13 , 	843 ," 	1,024 ", 	770 , 	512 , 	168 , 	150 , 	57 , 	117 , 	44 , 	15 , 	2 , 	19 , 	7 , 	27 , 	22 , 	70 , 	122 , 	118 , 	4 , 	3 , 	-   ," 	4,596 ",,,,,,,,,,,
CV, 	5 , 	9 , 	6 , 	8 , 	56 , 	10 , 	29 , 	73 , 	105 , 	121 , 	54 , 	103 , 	54 , 	80 , 	31 , 	18 , 	24 , 	37 , 	7 , 	4 , 	7 , 	1 , 	2 , 	7 , 	12 , 	547 , 	553 , 	320 , 	255 , 	62 , 	32 , 	17 , 	17 , 	29 , 	2 , 	10 , 	116 , 	1 , 	3 , 	5 , 	8 , 	21 , 	6 , 	91 , 	9 , 	-   ," 	2,969 ",,,,,,,,,,,
ED, 	15 , 	33 , 	22 , 	20 , 	161 , 	28 , 	69 , 	206 , 	211 , 	189 , 	134 , 	343 , 	103 , 	237 , 	74 , 	39 , 	66 , 	126 , 	11 , 	7 , 	9 , 	3 , 	2 , 	15 , 	30 ," 	1,905 "," 	1,606 ", 	781 , 	647 , 	168 , 	94 , 	59 , 	66 , 	105 , 	17 , 	132 , 	55 , 	2 , 	14 , 	18 , 	14 , 	145 , 	22 , 	48 , 	90 , 	-   ," 	8,140 ",,,,,,,,,,,
NC, 	6 , 	9 , 	5 , 	6 , 	50 , 	7 , 	52 , 	157 , 	177 , 	15 , 	9 , 	37 , 	9 , 	8 , 	8 , 	2 , 	4 , 	10 , 	58 , 	41 , 	59 , 	13 , 	7 , 	22 , 	6 , 	491 , 	483 , 	296 , 	267 , 	72 , 	41 , 	16 , 	21 , 	43 , 	8 , 	1 , 	2 , 	13 , 	58 , 	7 , 	12 , 	62 , 	12 , 	1 , 	12 , 	-   ," 	2,696 ",,,,,,,,,,,
WP, 	42 , 	48 , 	16 , 	20 , 	105 , 	29 , 	251 , 	267 , 	348 , 	50 , 	61 , 	122 , 	44 , 	33 , 	37 , 	21 , 	22 , 	44 , 	372 , 	142 , 	265 , 	50 , 	23 , 	64 , 	41 , 	744 , 	745 , 	656 , 	627 , 	173 , 	144 , 	66 , 	75 , 	108 , 	31 , 	5 , 	16 , 	69 , 	35 , 	31 , 	53 , 	146 , 	33 , 	7 , 	34 , 	-   ," 	6,315 ",,,,,,,,,,,
SS, 	18 , 	27 , 	12 , 	5 , 	34 , 	8 , 	24 , 	71 , 	81 , 	12 , 	17 , 	18 , 	16 , 	13 , 	9 , 	10 , 	8 , 	9 , 	22 , 	16 , 	20 , 	5 , 	5 , 	7 , 	12 , 	641 , 	810 , 	559 , 	383 , 	140 , 	127 , 	47 , 	89 , 	87 , 	23 , 	5 , 	19 , 	6 , 	28 , 	17 , 	38 , 	46 , 	76 , 	5 , 	2 , 	-   ," 	3,624 ",,,,,,,,,,,
SB, 	31 , 	52 , 	13 , 	15 , 	45 , 	21 , 	40 , 	68 , 	91 , 	22 , 	35 , 	41 , 	21 , 	23 , 	21 , 	11 , 	9 , 	14 , 	29 , 	32 , 	24 , 	10 , 	6 , 	17 , 	34 , 	599 , 	741 , 	511 , 	408 , 	145 , 	157 , 	85 , 	163 , 	172 , 	75 , 	5 , 	17 , 	14 , 	54 , 	36 , 	16 , 	68 , 	68 , 	8 , 	4 , 	-   ," 	4,071 ",,,,,,,,,,,
SO, 	55 , 	112 , 	71 , 	108 , 	222 , 	73 , 	134 , 	110 , 	134 , 	48 , 	71 , 	41 , 	41 , 	31 , 	23 , 	16 , 	30 , 	51 , 	118 , 	171 , 	197 , 	99 , 	76 , 	153 , 	113 , 	558 , 	572 ," 	1,305 ", 	557 , 	240 , 	200 , 	111 , 	125 , 	204 , 	123 , 	20 , 	134 , 	66 , 	143 , 	51 , 	64 , 	39 , 	386 , 	42 , 	28 , 	-   ," 	7,268 ",,,,,,,,,,,
MB, 	34 , 	74 , 	33 , 	41 , 	200 , 	42 , 	57 , 	131 , 	157 , 	27 , 	37 , 	32 , 	15 , 	9 , 	8 , 	7 , 	5 , 	7 , 	34 , 	21 , 	29 , 	15 , 	13 , 	27 , 	40 ," 	1,092 "," 	1,462 ", 	807 , 	584 , 	265 , 	231 , 	157 , 	194 , 	282 , 	120 , 	6 , 	22 , 	12 , 	32 , 	80 , 	58 , 	377 , 	49 , 	5 , 	9 , 	-   ," 	6,938 ",,,,,,,,,,,
WD, 	7 , 	16 , 	10 , 	10 , 	74 , 	14 , 	31 , 	80 , 	117 , 	87 , 	60 , 	135 , 	56 , 	127 , 	41 , 	26 , 	38 , 	53 , 	6 , 	5 , 	4 , 	3 , 	2 , 	5 , 	13 , 	865 , 	753 , 	334 , 	279 , 	69 , 	32 , 	29 , 	26 , 	45 , 	4 , 	108 , 	41 , 	2 , 	8 , 	4 , 	7 , 	47 , 	6 , 	23 , 	40 , 	-   ," 	3,744 ",,,,,,,,,,,
OA, 	10 , 	33 , 	27 , 	39 , 	92 , 	36 , 	44 , 	50 , 	61 , 	26 , 	13 , 	53 , 	10 , 	9 , 	11 , 	7 , 	18 , 	41 , 	29 , 	48 , 	41 , 	22 , 	12 , 	25 , 	9 , 	161 , 	131 , 	109 , 	80 , 	29 , 	27 , 	15 , 	9 , 	14 , 	2 , 	8 , 	72 , 	13 , 	26 , 	3 , 	4 , 	31 , 	8 , 	32 , 	19 , 	-   ," 	1,558 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,558 "," 	8,584 "," 	4,880 "," 	4,672 "," 	13,071 "," 	5,855 "," 	9,330 "," 	12,815 "," 	13,923 "," 	6,936 "," 	8,448 "," 	7,421 "," 	5,948 "," 	6,013 "," 	5,056 "," 	3,261 "," 	5,101 "," 	9,222 "," 	6,429 "," 	7,442 "," 	7,063 "," 	3,735 "," 	2,995 "," 	5,766 "," 	7,357 "," 	40,620 "," 	43,476 "," 	34,062 "," 	25,336 "," 	13,248 "," 	13,285 "," 	8,224 "," 	12,594 "," 	9,500 "," 	4,721 "," 	3,057 "," 	8,361 "," 	2,835 "," 	6,335 "," 	3,707 "," 	3,983 "," 	7,886 "," 	7,311 "," 	3,603 "," 	1,730 ", 	-   ," 	429,750 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
