Exit stations,Entry stations->,,SATURDAY,,,Aug 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
SB, 	16 , 	16 , 	6 , 	5 , 	21 , 	5 , 	13 , 	17 , 	20 , 	8 , 	18 , 	13 , 	7 , 	12 , 	9 , 	5 , 	5 , 	8 , 	10 , 	9 , 	7 , 	4 , 	2 , 	7 , 	12 , 	159 , 	108 , 	376 , 	193 , 	108 , 	131 , 	71 , 	137 , 	125 , 	52 , 	4 , 	7 , 	3 , 	19 , 	30 , 	12 , 	57 , 	34 , 	2 , 	2 , 	-   ," 	1,887 ",,,,,,,,,,,
SO, 	27 , 	55 , 	43 , 	66 , 	215 , 	51 , 	68 , 	52 , 	60 , 	18 , 	38 , 	18 , 	17 , 	17 , 	9 , 	8 , 	17 , 	25 , 	45 , 	84 , 	88 , 	63 , 	39 , 	92 , 	57 , 	403 , 	271 ," 	1,260 ", 	448 , 	182 , 	154 , 	79 , 	101 , 	175 , 	99 , 	12 , 	65 , 	22 , 	62 , 	36 , 	53 , 	28 , 	302 , 	22 , 	19 , 	-   ," 	5,067 ",,,,,,,,,,,
MB, 	16 , 	23 , 	15 , 	17 , 	132 , 	18 , 	21 , 	24 , 	34 , 	15 , 	14 , 	14 , 	7 , 	9 , 	8 , 	4 , 	4 , 	4 , 	12 , 	13 , 	18 , 	10 , 	11 , 	25 , 	17 , 	321 , 	223 , 	717 , 	389 , 	233 , 	177 , 	83 , 	114 , 	143 , 	45 , 	2 , 	7 , 	5 , 	15 , 	25 , 	25 , 	330 , 	36 , 	6 , 	3 , 	-   ," 	3,383 ",,,,,,,,,,,
WD, 	4 , 	8 , 	4 , 	5 , 	41 , 	5 , 	12 , 	20 , 	18 , 	39 , 	50 , 	148 , 	43 , 	127 , 	36 , 	21 , 	19 , 	41 , 	5 , 	4 , 	2 , 	1 , 	1 , 	6 , 	6 , 	236 , 	117 , 	212 , 	113 , 	30 , 	19 , 	8 , 	7 , 	16 , 	2 , 	83 , 	23 , 	-   , 	5 , 	2 , 	3 , 	37 , 	5 , 	25 , 	17 , 	-   ," 	1,628 ",,,,,,,,,,,
OA, 	8 , 	14 , 	19 , 	25 , 	115 , 	26 , 	25 , 	25 , 	25 , 	16 , 	11 , 	43 , 	8 , 	9 , 	8 , 	4 , 	12 , 	21 , 	9 , 	23 , 	19 , 	7 , 	4 , 	18 , 	5 , 	51 , 	34 , 	78 , 	31 , 	16 , 	13 , 	9 , 	5 , 	6 , 	0 , 	6 , 	34 , 	4 , 	11 , 	0 , 	1 , 	19 , 	4 , 	14 , 	13 , 	-   , 	846 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,113 "," 	3,909 "," 	2,337 "," 	2,456 "," 	8,247 "," 	3,003 "," 	4,306 "," 	4,638 "," 	4,910 "," 	3,088 "," 	4,505 "," 	4,784 "," 	2,657 "," 	3,096 "," 	2,121 "," 	1,199 "," 	1,729 "," 	3,500 "," 	2,298 "," 	2,193 "," 	2,874 "," 	1,487 "," 	1,144 "," 	3,002 "," 	3,679 "," 	13,181 "," 	8,408 "," 	23,787 "," 	10,749 "," 	7,769 "," 	7,361 "," 	3,799 "," 	6,368 "," 	4,720 "," 	1,622 "," 	1,348 "," 	3,750 ", 	735 ," 	2,456 "," 	1,288 "," 	1,856 "," 	6,353 "," 	3,500 "," 	1,539 ", 	980 , 	-   ," 	190,848 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
