Exit stations,Entry stations->,,SUNDAY,,,Aug 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	56 , 	69 , 	31 , 	38 , 	139 , 	72 , 	90 , 	87 , 	111 , 	112 , 	20 , 	261 , 	93 , 	138 , 	90 , 	42 , 	34 , 	74 , 	26 , 	10 , 	20 , 	7 , 	7 , 	32 , 	43 , 	216 , 	144 , 	445 , 	242 , 	124 , 	91 , 	26 , 	37 , 	31 , 	6 , 	28 , 	53 , 	3 , 	33 , 	7 , 	9 , 	54 , 	12 , 	30 , 	18 , 	-   ," 	3,310 ",,,OAK," 	5,450 ", 	873 ," 	1,783 "," 	2,043 ", 	986 ," 	2,523 ", 	564 ," 	14,222 "
CL, 	84 , 	209 , 	82 , 	66 , 	104 , 	85 , 	128 , 	117 , 	144 , 	149 , 	256 , 	13 , 	285 , 	298 , 	187 , 	107 , 	147 , 	357 , 	91 , 	94 , 	90 , 	49 , 	51 , 	63 , 	60 , 	201 , 	107 , 	282 , 	163 , 	65 , 	69 , 	35 , 	30 , 	53 , 	9 , 	166 , 	676 , 	71 , 	160 , 	14 , 	17 , 	31 , 	19 , 	202 , 	48 , 	-   ," 	5,734 ",,,CM line," 	11,275 "," 	1,816 "," 	4,066 "," 	1,364 ", 	952 ," 	1,394 "," 	2,449 "," 	23,316 "
SL, 	22 , 	26 , 	16 , 	18 , 	61 , 	23 , 	35 , 	48 , 	102 , 	107 , 	102 , 	286 , 	14 , 	79 , 	75 , 	25 , 	26 , 	48 , 	12 , 	10 , 	9 , 	5 , 	5 , 	18 , 	17 , 	135 , 	85 , 	256 , 	97 , 	43 , 	34 , 	13 , 	17 , 	22 , 	6 , 	26 , 	30 , 	1 , 	16 , 	2 , 	5 , 	32 , 	4 , 	34 , 	14 , 	-   ," 	2,059 ",,,RM line," 	4,993 "," 	2,155 "," 	1,373 "," 	3,153 ", 	606 ," 	2,149 ", 	810 ," 	15,239 "
BF, 	21 , 	25 , 	15 , 	13 , 	55 , 	21 , 	42 , 	48 , 	92 , 	95 , 	146 , 	298 , 	77 , 	12 , 	87 , 	48 , 	60 , 	132 , 	12 , 	8 , 	12 , 	3 , 	4 , 	12 , 	20 , 	124 , 	89 , 	244 , 	98 , 	36 , 	23 , 	13 , 	23 , 	21 , 	4 , 	47 , 	102 , 	2 , 	16 , 	3 , 	8 , 	19 , 	5 , 	94 , 	12 , 	-   ," 	2,339 ",,,WP line," 	5,066 "," 	1,053 ", 	949 , 	679 ," 	2,344 "," 	1,218 ", 	916 ," 	12,224 "
HY, 	18 , 	24 , 	4 , 	9 , 	49 , 	12 , 	34 , 	45 , 	64 , 	49 , 	90 , 	180 , 	73 , 	90 , 	12 , 	40 , 	61 , 	123 , 	10 , 	1 , 	10 , 	4 , 	1 , 	8 , 	9 , 	84 , 	43 , 	129 , 	46 , 	19 , 	15 , 	8 , 	9 , 	12 , 	3 , 	16 , 	29 , 	3 , 	18 , 	3 , 	5 , 	15 , 	5 , 	28 , 	16 , 	-   ," 	1,526 ",,,FT/ED line," 	6,330 "," 	2,548 "," 	1,399 "," 	2,133 "," 	1,248 "," 	9,123 ", 	543 ," 	23,324 "
SH, 	10 , 	8 , 	3 , 	5 , 	20 , 	7 , 	12 , 	22 , 	27 , 	21 , 	46 , 	108 , 	21 , 	46 , 	40 , 	8 , 	28 , 	75 , 	3 , 	3 , 	4 , 	2 , 	1 , 	4 , 	4 , 	56 , 	33 , 	88 , 	36 , 	15 , 	12 , 	7 , 	10 , 	8 , 	4 , 	10 , 	13 , 	2 , 	8 , 	2 , 	4 , 	9 , 	2 , 	17 , 	8 , 	-   , 	872 ,,,SFIA," 	4,658 ", 	415 ," 	1,859 ", 	581 , 	603 , 	360 ," 	1,082 "," 	9,558 "
UC, 	7 , 	22 , 	8 , 	7 , 	52 , 	16 , 	21 , 	20 , 	43 , 	37 , 	35 , 	145 , 	30 , 	60 , 	66 , 	32 , 	16 , 	95 , 	9 , 	4 , 	5 , 	1 , 	1 , 	10 , 	6 , 	104 , 	60 , 	140 , 	60 , 	18 , 	12 , 	8 , 	11 , 	11 , 	3 , 	9 , 	32 , 	3 , 	10 , 	2 , 	2 , 	24 , 	4 , 	14 , 	26 , 	-   ," 	1,300 ",,,Entries," 	39,397 "," 	14,503 "," 	22,127 "," 	14,967 "," 	11,655 "," 	23,008 "," 	11,238 "," 	136,894 "
FM, 	27 , 	50 , 	25 , 	27 , 	189 , 	32 , 	50 , 	49 , 	73 , 	63 , 	72 , 	342 , 	51 , 	136 , 	126 , 	76 , 	89 , 	45 , 	20 , 	14 , 	22 , 	8 , 	6 , 	20 , 	9 , 	235 , 	116 , 	302 , 	146 , 	57 , 	34 , 	16 , 	19 , 	25 , 	5 , 	20 , 	66 , 	4 , 	23 , 	2 , 	6 , 	47 , 	3 , 	34 , 	48 , 	-   ," 	2,828 ",,,,,,,,,,,
CN, 	14 , 	17 , 	7 , 	8 , 	35 , 	11 , 	36 , 	36 , 	60 , 	9 , 	26 , 	94 , 	10 , 	12 , 	9 , 	6 , 	6 , 	23 , 	11 , 	49 , 	146 , 	46 , 	12 , 	35 , 	5 , 	158 , 	76 , 	198 , 	87 , 	28 , 	26 , 	15 , 	19 , 	23 , 	6 , 	3 , 	6 , 	15 , 	156 , 	6 , 	7 , 	79 , 	11 , 	5 , 	30 , 	-   ," 	1,676 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	4 , 	6 , 	7 , 	11 , 	41 , 	9 , 	30 , 	28 , 	43 , 	3 , 	11 , 	82 , 	6 , 	7 , 	3 , 	4 , 	3 , 	20 , 	49 , 	13 , 	72 , 	24 , 	11 , 	51 , 	4 , 	231 , 	109 , 	212 , 	135 , 	38 , 	17 , 	14 , 	11 , 	14 , 	4 , 	2 , 	5 , 	10 , 	52 , 	8 , 	5 , 	135 , 	10 , 	2 , 	55 , 	-   ," 	1,609 ",,,Dtwn SF," 	1,624 ",,,,,,,
WC, 	11 , 	17 , 	11 , 	14 , 	62 , 	15 , 	47 , 	46 , 	54 , 	11 , 	21 , 	89 , 	8 , 	10 , 	7 , 	3 , 	3 , 	21 , 	165 , 	75 , 	22 , 	34 , 	19 , 	59 , 	10 , 	322 , 	164 , 	261 , 	206 , 	54 , 	29 , 	15 , 	11 , 	19 , 	4 , 	2 , 	6 , 	16 , 	91 , 	5 , 	6 , 	148 , 	16 , 	1 , 	55 , 	-   ," 	2,263 ",,,OAK," 	11,092 ", 	873 ,,,,,,
LF, 	5 , 	8 , 	3 , 	8 , 	39 , 	10 , 	17 , 	21 , 	30 , 	5 , 	8 , 	50 , 	3 , 	3 , 	3 , 	2 , 	3 , 	8 , 	52 , 	24 , 	30 , 	6 , 	13 , 	44 , 	2 , 	197 , 	79 , 	136 , 	112 , 	24 , 	17 , 	11 , 	6 , 	9 , 	2 , 	0 , 	1 , 	3 , 	23 , 	3 , 	2 , 	77 , 	6 , 	1 , 	26 , 	-   ," 	1,132 ",,,CM line," 	21,973 "," 	3,599 "," 	4,066 ",,,,,
OR, 	4 , 	5 , 	7 , 	5 , 	29 , 	4 , 	14 , 	22 , 	31 , 	5 , 	5 , 	51 , 	1 , 	6 , 	2 , 	0 , 	1 , 	8 , 	18 , 	12 , 	18 , 	12 , 	5 , 	36 , 	3 , 	167 , 	75 , 	123 , 	116 , 	25 , 	13 , 	10 , 	6 , 	8 , 	2 , 	0 , 	1 , 	2 , 	8 , 	1 , 	1 , 	57 , 	5 , 	0 , 	17 , 	-   , 	939 ,,,RM line," 	10,007 "," 	4,198 "," 	2,738 "," 	3,153 ",,,,
RR, 	10 , 	17 , 	20 , 	13 , 	36 , 	8 , 	36 , 	67 , 	94 , 	13 , 	32 , 	62 , 	11 , 	9 , 	8 , 	3 , 	8 , 	22 , 	35 , 	56 , 	65 , 	44 , 	40 , 	20 , 	19 , 	294 , 	160 , 	328 , 	298 , 	123 , 	70 , 	35 , 	16 , 	14 , 	1 , 	4 , 	8 , 	8 , 	25 , 	4 , 	4 , 	130 , 	18 , 	3 , 	42 , 	-   ," 	2,334 ",,,WP line," 	9,983 "," 	2,039 "," 	1,901 "," 	1,285 "," 	2,344 ",,,
OW, 	10 , 	14 , 	7 , 	7 , 	45 , 	18 , 	28 , 	27 , 	44 , 	21 , 	46 , 	58 , 	18 , 	17 , 	9 , 	5 , 	6 , 	7 , 	6 , 	5 , 	8 , 	2 , 	3 , 	17 , 	14 , 	380 , 	229 , 	542 , 	303 , 	193 , 	118 , 	27 , 	29 , 	25 , 	5 , 	8 , 	11 , 	1 , 	11 , 	5 , 	9 , 	65 , 	10 , 	3 , 	11 , 	-   ," 	2,426 ",,,FT/ED line," 	12,571 "," 	5,071 "," 	2,793 "," 	4,283 "," 	2,466 "," 	9,123 ",,
EM, 	124 , 	240 , 	162 , 	241 , 	606 , 	223 , 	357 , 	289 , 	298 , 	252 , 	244 , 	219 , 	147 , 	131 , 	89 , 	64 , 	119 , 	260 , 	170 , 	262 , 	392 , 	217 , 	190 , 	345 , 	490 , 	73 , 	34 , 	240 , 	150 , 	334 , 	436 , 	250 , 	345 , 	278 , 	98 , 	119 , 	618 , 	79 , 	184 , 	77 , 	105 , 	485 , 	226 , 	195 , 	115 , 	-   ," 	10,570 ",,,SFIA," 	9,532 ", 	980 ," 	4,308 "," 	1,391 "," 	1,519 ", 	904 ," 	1,082 "," 	136,894 "
MT, 	69 , 	153 , 	85 , 	128 , 	274 , 	116 , 	191 , 	174 , 	187 , 	179 , 	185 , 	127 , 	101 , 	113 , 	51 , 	38 , 	75 , 	136 , 	94 , 	114 , 	169 , 	85 , 	84 , 	167 , 	266 , 	25 , 	31 , 	41 , 	61 , 	277 , 	333 , 	234 , 	596 , 	238 , 	81 , 	70 , 	181 , 	43 , 	98 , 	72 , 	69 , 	377 , 	134 , 	68 , 	66 , 	-   ," 	6,454 ",,,,,,,,,,,
PL, 	161 , 	323 , 	166 , 	203 , 	617 , 	193 , 	333 , 	251 , 	347 , 	341 , 	397 , 	267 , 	229 , 	223 , 	118 , 	79 , 	118 , 	252 , 	165 , 	179 , 	221 , 	128 , 	103 , 	266 , 	551 , 	252 , 	44 , 	125 , 	153 ," 	1,058 "," 	1,136 ", 	660 ," 	1,271 ", 	839 , 	283 , 	119 , 	339 , 	71 , 	203 , 	204 , 	230 ," 	1,351 ", 	443 , 	127 , 	96 , 	-   ," 	15,238 ",,,,,,,,,,,
CC, 	76 , 	113 , 	93 , 	163 , 	323 , 	160 , 	277 , 	220 , 	166 , 	172 , 	218 , 	135 , 	76 , 	86 , 	40 , 	30 , 	47 , 	132 , 	77 , 	99 , 	181 , 	97 , 	97 , 	227 , 	303 , 	135 , 	47 , 	149 , 	64 , 	379 , 	461 , 	267 , 	426 , 	285 , 	132 , 	58 , 	189 , 	38 , 	74 , 	94 , 	137 , 	593 , 	276 , 	74 , 	61 , 	-   ," 	7,549 ",,,,,,,,,,,
16, 	52 , 	62 , 	37 , 	87 , 	169 , 	112 , 	174 , 	154 , 	90 , 	125 , 	117 , 	59 , 	36 , 	39 , 	16 , 	12 , 	20 , 	49 , 	29 , 	35 , 	49 , 	26 , 	23 , 	116 , 	194 , 	333 , 	258 ," 	1,073 ", 	398 , 	38 , 	156 , 	200 , 	348 , 	197 , 	68 , 	17 , 	53 , 	13 , 	34 , 	58 , 	82 , 	278 , 	180 , 	17 , 	32 , 	-   ," 	5,715 ",,,,,,,,,,,
24, 	59 , 	54 , 	37 , 	55 , 	114 , 	77 , 	143 , 	116 , 	89 , 	85 , 	104 , 	62 , 	29 , 	33 , 	18 , 	14 , 	14 , 	33 , 	24 , 	21 , 	32 , 	17 , 	19 , 	78 , 	143 , 	439 , 	282 ," 	1,305 ", 	534 , 	155 , 	47 , 	159 , 	302 , 	177 , 	65 , 	19 , 	41 , 	10 , 	41 , 	48 , 	101 , 	243 , 	135 , 	13 , 	33 , 	-   ," 	5,620 ",,,,,,,,,,,
GP, 	19 , 	25 , 	15 , 	22 , 	44 , 	25 , 	39 , 	38 , 	35 , 	27 , 	28 , 	36 , 	14 , 	12 , 	7 , 	5 , 	6 , 	18 , 	14 , 	16 , 	21 , 	10 , 	9 , 	29 , 	37 , 	227 , 	189 , 	783 , 	250 , 	195 , 	158 , 	37 , 	55 , 	46 , 	24 , 	7 , 	21 , 	5 , 	21 , 	18 , 	60 , 	126 , 	68 , 	5 , 	17 , 	-   ," 	2,859 ",,,,,,,,,,,
BP, 	23 , 	29 , 	8 , 	14 , 	40 , 	16 , 	25 , 	28 , 	39 , 	37 , 	44 , 	32 , 	17 , 	19 , 	10 , 	9 , 	9 , 	20 , 	22 , 	9 , 	14 , 	7 , 	7 , 	16 , 	33 , 	360 , 	341 ," 	1,651 ", 	408 , 	349 , 	272 , 	49 , 	68 , 	53 , 	60 , 	7 , 	30 , 	2 , 	26 , 	28 , 	118 , 	124 , 	84 , 	6 , 	10 , 	-   ," 	4,570 ",,,,,,,,,,,
DC, 	16 , 	23 , 	11 , 	12 , 	49 , 	10 , 	19 , 	26 , 	26 , 	27 , 	26 , 	49 , 	19 , 	22 , 	10 , 	9 , 	11 , 	28 , 	25 , 	13 , 	22 , 	6 , 	7 , 	14 , 	26 , 	274 , 	223 ," 	1,025 ", 	293 , 	204 , 	182 , 	42 , 	53 , 	31 , 	30 , 	11 , 	34 , 	5 , 	26 , 	34 , 	97 , 	235 , 	131 , 	11 , 	18 , 	-   ," 	3,462 ",,,,,,,,,,,
CM, 	9 , 	11 , 	5 , 	6 , 	13 , 	3 , 	7 , 	8 , 	16 , 	4 , 	7 , 	7 , 	4 , 	6 , 	2 , 	2 , 	2 , 	5 , 	7 , 	6 , 	6 , 	2 , 	2 , 	2 , 	6 , 	89 , 	74 , 	330 , 	136 , 	71 , 	68 , 	28 , 	47 , 	29 , 	5 , 	1 , 	5 , 	2 , 	13 , 	8 , 	38 , 	110 , 	46 , 	1 , 	2 , 	-   ," 	1,254 ",,,,,,,,,,,
CV, 	2 , 	5 , 	4 , 	3 , 	18 , 	3 , 	9 , 	16 , 	22 , 	50 , 	24 , 	166 , 	24 , 	59 , 	15 , 	9 , 	11 , 	17 , 	3 , 	1 , 	2 , 	1 , 	0 , 	2 , 	8 , 	105 , 	67 , 	138 , 	62 , 	20 , 	18 , 	8 , 	8 , 	13 , 	3 , 	8 , 	53 , 	1 , 	3 , 	2 , 	5 , 	19 , 	4 , 	70 , 	13 , 	-   ," 	1,091 ",,,,,,,,,,,
ED, 	8 , 	13 , 	4 , 	10 , 	71 , 	10 , 	17 , 	16 , 	29 , 	60 , 	54 , 	638 , 	26 , 	95 , 	29 , 	13 , 	33 , 	68 , 	6 , 	7 , 	6 , 	2 , 	2 , 	8 , 	16 , 	535 , 	208 , 	418 , 	193 , 	45 , 	34 , 	19 , 	29 , 	32 , 	3 , 	55 , 	34 , 	2 , 	9 , 	4 , 	4 , 	118 , 	9 , 	28 , 	89 , 	-   ," 	3,109 ",,,,,,,,,,,
NC, 	2 , 	3 , 	1 , 	2 , 	9 , 	2 , 	8 , 	5 , 	12 , 	3 , 	3 , 	65 , 	3 , 	3 , 	3 , 	1 , 	2 , 	3 , 	15 , 	10 , 	16 , 	2 , 	2 , 	9 , 	2 , 	74 , 	35 , 	74 , 	39 , 	12 , 	11 , 	4 , 	3 , 	6 , 	3 , 	2 , 	1 , 	6 , 	24 , 	2 , 	2 , 	37 , 	3 , 	1 , 	14 , 	-   , 	538 ,,,,,,,,,,,
WP, 	25 , 	33 , 	9 , 	13 , 	35 , 	16 , 	90 , 	44 , 	63 , 	10 , 	36 , 	149 , 	15 , 	19 , 	21 , 	11 , 	11 , 	28 , 	155 , 	58 , 	93 , 	23 , 	11 , 	35 , 	15 , 	169 , 	89 , 	245 , 	99 , 	39 , 	37 , 	21 , 	30 , 	30 , 	14 , 	4 , 	9 , 	28 , 	26 , 	12 , 	12 , 	88 , 	16 , 	3 , 	27 , 	-   ," 	2,013 ",,,,,,,,,,,
SS, 	5 , 	9 , 	2 , 	4 , 	11 , 	3 , 	2 , 	5 , 	9 , 	5 , 	5 , 	13 , 	4 , 	3 , 	3 , 	2 , 	2 , 	2 , 	7 , 	5 , 	6 , 	2 , 	1 , 	2 , 	5 , 	84 , 	59 , 	232 , 	95 , 	60 , 	43 , 	16 , 	27 , 	24 , 	8 , 	2 , 	5 , 	4 , 	9 , 	6 , 	28 , 	50 , 	17 , 	1 , 	1 , 	-   , 	888 ,,,,,,,,,,,
SB, 	9 , 	11 , 	4 , 	3 , 	11 , 	5 , 	12 , 	12 , 	11 , 	5 , 	10 , 	18 , 	4 , 	7 , 	3 , 	2 , 	5 , 	8 , 	7 , 	5 , 	9 , 	2 , 	1 , 	4 , 	10 , 	109 , 	65 , 	260 , 	129 , 	84 , 	101 , 	52 , 	120 , 	96 , 	34 , 	4 , 	5 , 	2 , 	13 , 	26 , 	8 , 	63 , 	30 , 	2 , 	2 , 	-   ," 	1,380 ",,,,,,,,,,,
SO, 	31 , 	45 , 	32 , 	55 , 	149 , 	39 , 	59 , 	41 , 	68 , 	18 , 	27 , 	23 , 	11 , 	11 , 	9 , 	4 , 	12 , 	18 , 	46 , 	71 , 	91 , 	54 , 	37 , 	70 , 	55 , 	432 , 	310 ," 	1,359 ", 	403 , 	172 , 	118 , 	55 , 	69 , 	116 , 	73 , 	7 , 	66 , 	22 , 	46 , 	25 , 	37 , 	31 , 	237 , 	23 , 	18 , 	-   ," 	4,694 ",,,,,,,,,,,
MB, 	12 , 	16 , 	14 , 	13 , 	84 , 	15 , 	22 , 	20 , 	32 , 	11 , 	11 , 	18 , 	3 , 	7 , 	4 , 	2 , 	3 , 	5 , 	10 , 	12 , 	14 , 	6 , 	5 , 	20 , 	13 , 	227 , 	138 , 	479 , 	277 , 	172 , 	112 , 	61 , 	94 , 	114 , 	39 , 	3 , 	9 , 	4 , 	17 , 	13 , 	27 , 	454 , 	29 , 	5 , 	7 , 	-   ," 	2,656 ",,,,,,,,,,,
WD, 	3 , 	6 , 	5 , 	3 , 	19 , 	5 , 	9 , 	11 , 	12 , 	31 , 	30 , 	207 , 	29 , 	99 , 	32 , 	15 , 	13 , 	32 , 	4 , 	1 , 	3 , 	1 , 	-   , 	1 , 	6 , 	196 , 	75 , 	147 , 	95 , 	20 , 	12 , 	7 , 	5 , 	11 , 	1 , 	68 , 	25 , 	0 , 	3 , 	2 , 	1 , 	48 , 	3 , 	23 , 	51 , 	-   ," 	1,372 ",,,,,,,,,,,
OA, 	4 , 	17 , 	13 , 	20 , 	70 , 	19 , 	17 , 	17 , 	37 , 	13 , 	7 , 	33 , 	3 , 	5 , 	4 , 	3 , 	7 , 	16 , 	17 , 	20 , 	23 , 	10 , 	7 , 	17 , 	4 , 	68 , 	41 , 	108 , 	33 , 	17 , 	18 , 	7 , 	4 , 	8 , 	0 , 	2 , 	38 , 	4 , 	12 , 	2 , 	2 , 	28 , 	1 , 	20 , 	4 , 	-   , 	820 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,634 "," 	2,538 "," 	1,641 "," 	1,789 "," 	5,381 "," 	2,168 "," 	3,169 "," 	2,874 "," 	3,471 "," 	2,498 "," 	3,285 "," 	5,635 "," 	1,908 "," 	2,356 "," 	1,508 ", 	867 ," 	1,230 "," 	2,811 "," 	1,646 "," 	1,488 "," 	2,172 "," 	1,083 ", 	902 ," 	2,150 "," 	2,648 "," 	9,356 "," 	5,553 "," 	17,195 "," 	8,055 "," 	5,717 "," 	5,090 "," 	2,691 "," 	4,435 "," 	3,148 "," 	1,158 "," 	1,041 "," 	3,036 ", 	527 ," 	1,810 ", 	853 ," 	1,336 "," 	6,709 "," 	2,427 "," 	1,258 "," 	1,634 ", 	-   ," 	141,880 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
